396,92
397,97
398,96
399,116
400,94
401,88
402,101
403,112
404,92
405,102
406,97
407,111
408,106
409,91
410,129
411,87
412,112
413,113
414,92
415,110
416,98
417,103
418,122
419,107
420,102
421,95
422,106
423,81
424,90
425,107
426,121
427,106
428,88
429,99
430,102
431,109
432,98
433,92
434,88
435,116
436,97
437,96
438,101
439,93
440,98
441,101
442,79
443,102
444,100
445,112
446,78
447,110
448,110
449,93
450,103
451,91
452,108
453,101
454,88
455,93
456,107
457,107
458,93
459,119
460,90
461,88
462,91
463,95
464,105
465,97
466,87
467,96
468,105
469,80
470,97
471,92
472,100
473,84
474,115
475,101
476,93
477,82
478,85
479,103
480,98
481,121
482,104
483,102
484,103
485,101
486,93
487,132
488,107
489,90
490,96
491,97
492,112
493,92
494,95
495,95
496,106
497,94
498,91
499,110
500,91
501,88
502,96
503,96
504,83
505,103
506,91
507,105
508,108
509,96
510,103
511,111
512,87
513,127
514,109
515,97
516,116
517,105
518,94
519,95
520,89
521,106
522,84
523,86
524,101
525,76
526,104
527,99
528,114
529,113
530,93
531,101
532,99
533,99
534,109
535,99
536,97
537,120
538,108
539,73
540,92
541,98
542,92
543,96
544,101
545,117
546,115
547,103
548,99
549,109
550,85
551,88
552,117
553,119
554,79
555,108
556,107
557,102
558,101
559,95
560,110
561,105
562,97
563,93
564,87
565,96
566,104
567,85
568,92
569,98
570,106
571,112
572,105
573,98
574,100
575,88
576,102
577,92
578,100
579,105
580,119
581,101
582,106
583,100
584,102
585,117
586,98
587,79
588,93
589,91
590,98
591,88
592,98
593,106
594,115
595,110
596,98
597,86
598,106
599,97
600,102
601,91
602,106
603,94
604,113
605,111
606,100
607,99
608,116
609,86
610,102
611,97
612,109
613,93
614,113
615,112
616,92
617,97
618,103
619,115
620,105
621,107
622,90
623,87
624,92
625,102
626,100
627,103
628,88
629,96
630,91
631,92
632,104
633,95
634,93
635,102
636,111
637,110
638,96
639,105
640,100
641,111
642,104
643,92
644,113
645,104
646,96
647,108
648,99
649,94
650,86
651,93
652,106
653,103
654,110
655,101
656,108
657,96
658,96
659,101
660,116
661,80
662,102
663,84
664,93
665,102
666,93
667,87
668,106
669,97
670,99
671,98
672,115
673,59
674,103
675,97
676,96
677,102
678,107
679,101
680,87
681,93
682,102
683,118
684,110
685,105
686,98
687,115
688,112
689,91
690,105
691,104
692,92
693,87
694,102
695,87
696,104
697,112
698,102
699,101
700,94
701,83
702,106
703,105
704,112
705,79
706,104
707,105
708,94
709,89
710,105
711,97
712,103
713,107
714,108
715,95
716,90
717,95
718,97
719,88
720,114
721,93
722,111
723,93
724,105
725,96
726,104
727,102
728,115
729,101
730,94
731,97
732,76
733,88
734,102
735,96
736,129
737,124
738,105
739,111
740,102
741,105
742,92
743,110
744,119
745,93
746,91
747,97
748,111
749,93
750,94
751,96
752,98
753,110
754,98
755,105
756,91
757,94
758,112
759,86
760,98
761,90
762,114
763,98
764,104
765,111
766,98
767,81
768,105
769,104
770,114
771,100
772,92
773,101
774,103
775,100
776,99
777,106
778,112
779,86
780,96
781,107
782,100
783,117
784,108
785,97
786,104
787,99
788,85
789,93
790,111
791,91
792,111
793,74
794,86
795,113
796,100
797,104
798,114
799,96
800,99
801,86
802,103
803,95
804,92
805,96
806,103
807,125
808,101
809,109
810,98
811,93
812,100
813,106
814,98
815,114
816,88
817,103
818,85
819,103
820,101
821,93
822,105
823,107
824,85
825,106
826,100
827,99
828,106
829,111
830,96
831,91
832,105
833,103
834,90
835,93
836,103
837,107
838,91
839,105
840,99
841,103
842,113
843,94
844,78
845,99
846,114
847,86
848,118
849,92
850,112
851,110
852,95
853,113
854,98
855,109
856,106
857,101
858,100
859,99
860,107
861,92
862,92
863,91
864,111
865,88
866,99
867,91
868,78
869,116
870,86
871,91
872,88
873,97
874,110
875,115
876,105
877,102
878,97
879,83
880,111
881,96
882,98
883,95
884,99
885,98
886,92
887,109
888,93
889,105
890,88
891,116
892,87
893,99
894,109
895,93
896,112
897,105
898,116
899,112
900,92
901,90
902,108
903,117
904,95
905,102
906,99
907,122
908,99
909,110
910,98
911,90
912,103
913,95
914,93
915,91
916,116
917,111
918,111
919,97
920,116
921,97
922,98
923,92
924,107
925,92
926,89
927,91
928,100
929,77
930,110
931,105
932,93
933,123
934,88
935,80
936,110
937,85
938,100
939,101
940,105
941,107
942,114
943,119
944,99
945,93
946,106
947,88
948,90
949,92
950,106
951,110
952,138
953,106
954,85
955,98
956,97
957,104
958,114
959,116
960,88
961,105
962,102
963,90
964,78
965,99
966,98
967,101
968,89
969,101
970,102
971,128
972,100
973,92
974,87
975,96
976,83
977,110
978,92
979,87
980,103
981,97
982,118
983,94
984,100
985,114
986,107
987,116
988,109
989,87
990,101
991,117
992,109
993,112
994,106
995,86
996,111
997,114
998,115
999,119
1000,100
1001,101
1002,100
1003,94
1004,81
1005,96
1006,103
1007,90
1008,107
1009,105
1010,85
1011,97
1012,106
1013,101
1014,107
1015,115
1016,106
1017,102
1018,110
1019,108
1020,101
1021,97
1022,87
1023,107
1024,87
1025,104
1026,114
1027,101
1028,81
1029,103
1030,96
1031,90
1032,99
1033,104
1034,118
1035,103
1036,119
1037,98
1038,90
1039,94
1040,99
1041,103
1042,103
1043,89
1044,94
1045,93
1046,92
1047,92
1048,80
1049,111
1050,82
1051,101
1052,101
1053,89
1054,100
1055,93
1056,102
1057,87
1058,104
1059,111
1060,104
1061,79
1062,118
1063,84
1064,97
1065,92
1066,90
1067,105
1068,98
1069,96
1070,111
1071,94
1072,100
1073,82
1074,95
1075,99
1076,115
1077,100
1078,101
1079,109
1080,89
1081,103
1082,99
1083,105
1084,108
1085,101
1086,97
1087,96
1088,89
1089,80
1090,105
1091,101
1092,102
1093,98
1094,92
1095,102
1096,106
1097,96
1098,97
1099,85
1100,96
1101,82
1102,93
1103,102
1104,108
1105,84
1106,109
1107,88
1108,121
1109,106
1110,103
1111,88
1112,79
1113,98
1114,96
1115,86
1116,91
1117,95
1118,77
1119,90
1120,96
1121,103
1122,100
1123,100
1124,82
1125,107
1126,87
1127,105
1128,99
1129,103
1130,93
1131,89
1132,106
1133,113
1134,107
1135,102
1136,115
1137,110
1138,83
1139,82
1140,114
1141,102
1142,115
1143,102
1144,101
1145,103
1146,95
1147,92
1148,101
1149,95
1150,109
1151,111
1152,93
1153,112
1154,77
1155,111
1156,92
1157,94
1158,93
1159,96
1160,82
1161,115
1162,106
1163,106
1164,96
1165,89
1166,111
1167,96
1168,107
1169,95
1170,96
1171,85
1172,104
1173,112
1174,115
1175,110
1176,106
1177,101
1178,93
1179,92
1180,95
1181,96
1182,101
1183,120
1184,105
1185,110
1186,110
1187,116
1188,110
1189,109
1190,74
1191,111
1192,107
1193,110
1194,100
1195,88
1196,87
1197,89
1198,108
1199,98
1200,99
1201,96
1202,91
1203,109
1204,102
1205,103
1206,115
1207,110
1208,94
1209,92
1210,110
1211,118
1212,93
1213,110
1214,92
1215,102
1216,96
1217,104
1218,101
1219,104
1220,97
1221,89
1222,79
1223,98
1224,98
1225,106
1226,89
1227,86
1228,109
1229,93
1230,96
1231,114
1232,98
1233,94
1234,77
1235,110
1236,82
1237,115
1238,104
1239,99
1240,112
1241,103
1242,105
1243,100
1244,84
1245,96
1246,92
1247,102
1248,91
1249,107
1250,95
1251,91
1252,99
1253,85
1254,100
1255,105
1256,107
1257,111
1258,90
1259,91
1260,116
1261,102
1262,95
1263,103
1264,85
1265,97
1266,111
1267,99
1268,71
1269,91
1270,98
1271,112
1272,116
1273,97
1274,105
1275,90
1276,98
1277,105
1278,104
1279,106
1280,108
1281,89
1282,91
1283,101
1284,104
1285,101
1286,93
1287,98
1288,87
1289,98
1290,108
1291,86
1292,103
1293,110
1294,108
1295,87
1296,97
1297,102
1298,90
1299,88
1300,99
1301,107
1302,98
1303,106
1304,83
1305,89
1306,93
1307,80
1308,110
1309,102
1310,91
1311,101
1312,104
1313,97
1314,100
1315,116
1316,90
1317,115
1318,100
1319,81
1320,85
1321,113
1322,92
1323,92
1324,90
1325,96
1326,86
1327,101
1328,92
1329,98
1330,99
1331,91
1332,110
1333,107
1334,95
1335,104
1336,85
1337,105
1338,103
1339,106
1340,99
1341,99
1342,96
1343,65
1344,109
1345,87
1346,122
1347,107
1348,101
1349,103
1350,100
1351,90
1352,91
1353,97
1354,93
1355,102
1356,107
1357,106
1358,119
1359,111
1360,89
1361,94
1362,111
1363,88
1364,81
1365,115
1366,90
1367,86
1368,93
1369,92
1370,97
1371,105
1372,131
1373,111
1374,89
1375,106
1376,106
1377,91
1378,95
1379,100
1380,113
1381,113
1382,81
1383,97
1384,102
1385,88
1386,104
1387,94
1388,103
1389,90
1390,96
1391,99
1392,108
1393,88
1394,96
1395,101
1396,98
1397,119
1398,96
1399,84
1400,102
1401,102
1402,121
1403,102
1404,107
1405,86
1406,114
1407,110
1408,95
1409,85
1410,101
1411,89
1412,113
1413,104
1414,116
1415,112
1416,105
1417,107
1418,97
1419,96
1420,95
1421,87
1422,118
1423,106
1424,98
1425,107
1426,113
1427,93
1428,124
1429,101
1430,95
1431,103
1432,95
1433,106
1434,110
1435,108
1436,90
1437,101
1438,101
1439,90
1440,113
1441,88
1442,98
1443,109
1444,109
1445,92
1446,96
1447,93
1448,87
1449,109
1450,98
1451,101
1452,104
1453,107
1454,100
1455,97
1456,102
1457,124
1458,85
1459,99
1460,90
1461,100
1462,102
1463,106
1464,102
1465,84
1466,120
1467,97
1468,90
1469,82
1470,96
1471,102
1472,104
1473,103
1474,113
1475,105
1476,104
1477,106
1478,105
1479,93
1480,87
1481,96
1482,109
1483,97
1484,101
1485,98
1486,103
1487,83
1488,107
1489,96
1490,99
1491,102
1492,106
1493,127
1494,110
1495,99
1496,103
1497,102
1498,119
1499,112
1500,110
1501,97
1502,102
1503,90
1504,82
1505,114
1506,109
1507,109
1508,107
1509,91
1510,92
1511,120
1512,102
1513,85
1514,93
1515,98
1516,105
1517,91
1518,91
1519,106
1520,110
1521,107
1522,101
1523,100
1524,110
1525,97
1526,99
1527,95
1528,94
1529,90
1530,97
1531,86
1532,108
1533,104
1534,103
1535,101
1536,91
1537,85
1538,106
1539,105
1540,93
1541,94
1542,109
1543,91
1544,97
1545,109
1546,93
1547,98
1548,117
1549,103
1550,95
1551,97
1552,91
1553,100
1554,100
1555,110
1556,117
1557,104
1558,117
1559,95
1560,108
1561,92
1562,97
1563,118
1564,98
1565,100
1566,95
1567,99
1568,86
1569,111
1570,91
1571,100
1572,95
1573,94
1574,111
1575,92
1576,99
1577,90
1578,99
1579,92
1580,86
1581,111
1582,90
1583,101
1584,90
1585,88
1586,93
1587,105
1588,113
1589,111
1590,101
1591,102
1592,89
1593,105
1594,97
1595,95
1596,91
1597,108
1598,107
1599,95
1600,106
1601,84
1602,96
1603,93
1604,100
1605,97
1606,96
1607,98
1608,83
1609,86
1610,105
1611,87
1612,100
1613,78
1614,100
1615,99
1616,113
1617,106
1618,97
1619,109
1620,109
1621,84
1622,108
1623,115
1624,78
1625,120
1626,118
1627,107
1628,97
1629,92
1630,105
1631,92
1632,112
1633,106
1634,96
1635,111
1636,96
1637,115
1638,103
1639,99
1640,96
1641,96
1642,95
1643,95
1644,106
1645,83
1646,104
1647,116
1648,106
1649,114
1650,108
1651,117
1652,101
1653,118
1654,93
1655,97
1656,82
1657,79
1658,98
1659,110
1660,116
1661,95
1662,112
1663,113
1664,89
1665,99
1666,106
1667,100
1668,99
1669,97
1670,76
1671,89
1672,116
1673,97
1674,85
1675,96
1676,110
1677,97
1678,110
1679,99
1680,116
1681,108
1682,89
1683,107
1684,91
1685,89
1686,103
1687,103
1688,86
1689,108
1690,92
1691,108
1692,93
1693,103
1694,83
1695,88
1696,107
1697,83
1698,98
1699,111
1700,97
1701,116
1702,99
1703,96
1704,97
1705,101
1706,96
1707,90
1708,104
1709,111
1710,107
1711,104
1712,105
1713,113
1714,110
1715,109
1716,107
1717,97
1718,100
1719,100
1720,106
1721,98
1722,122
1723,131
1724,114
1725,98
1726,99
1727,99
1728,112
1729,105
1730,113
1731,98
1732,125
1733,127
1734,82
1735,105
1736,99
1737,101
1738,79
1739,117
1740,98
1741,90
1742,93
1743,100
1744,114
1745,116
1746,96
1747,98
1748,99
1749,106
1750,89
1751,105
1752,85
1753,97
1754,111
1755,119
1756,110
1757,106
1758,88
1759,90
1760,98
1761,87
1762,101
1763,99
1764,95
1765,99
1766,81
1767,112
1768,114
1769,117
1770,92
1771,98
1772,103
1773,86
1774,107
1775,93
1776,96
1777,92
1778,96
1779,108
1780,95
1781,96
1782,94
1783,90
1784,96
1785,98
1786,89
1787,102
1788,88
1789,94
1790,95
1791,105
1792,110
1793,100
1794,98
1795,95
1796,97
1797,105
1798,79
1799,108
1800,108
1801,91
1802,98
1803,120
1804,89
1805,83
1806,83
1807,94
1808,95
1809,91
1810,98
1811,100
1812,92
1813,86
1814,102
1815,100
1816,117
1817,119
1818,105
1819,90
1820,103
1821,89
1822,123
1823,99
1824,103
1825,117
1826,100
1827,127
1828,83
1829,97
1830,94
1831,110
1832,99
1833,119
1834,97
1835,94
1836,83
1837,101
1838,87
1839,90
1840,103
1841,108
1842,94
1843,104
1844,89
1845,106
1846,98
1847,92
1848,98
1849,101
1850,102
1851,108
1852,103
1853,128
1854,107
1855,104
1856,101
1857,94
1858,93
1859,101
1860,84
1861,94
1862,95
1863,103
1864,85
1865,96
1866,100
1867,104
1868,108
1869,117
1870,98
1871,100
1872,89
1873,81
1874,96
1875,94
1876,106
1877,90
1878,90
1879,86
1880,113
1881,100
1882,99
1883,84
1884,89
1885,97
1886,105
1887,102
1888,109
1889,88
1890,84
1891,97
1892,107
1893,103
1894,113
1895,99
1896,128
1897,114
1898,98
1899,90
1900,90
1901,100
1902,95
1903,89
1904,109
1905,101
1906,95
1907,91
1908,100
1909,99
1910,110
1911,89
1912,74
1913,111
1914,97
1915,112
1916,117
1917,108
1918,109
1919,100
1920,102
1921,88
1922,86
1923,81
1924,107
1925,92
1926,109
1927,102
1928,99
1929,109
1930,94
1931,96
1932,97
1933,90
1934,97
1935,97
1936,100
1937,97
1938,101
1939,95
1940,105
1941,93
1942,110
1943,90
1944,94
1945,94
1946,112
1947,94
1948,96
1949,101
1950,108
1951,96
1952,105
1953,113
1954,98
1955,101
1956,105
1957,101
1958,106
1959,93
1960,97
1961,97
1962,109
1963,111
1964,88
1965,107
1966,92
1967,117
1968,107
1969,86
1970,108
1971,86
1972,82
1973,102
1974,99
1975,105
1976,106
1977,113
1978,102
1979,105
1980,115
1981,100
1982,107
1983,114
1984,103
1985,101
1986,101
1987,85
1988,119
1989,96
1990,80
1991,103
1992,94
1993,85
1994,103
1995,91
1996,104
1997,114
1998,122
1999,98
2000,81
2001,95
2002,108
2003,90
2004,100
2005,102
2006,103
2007,92
2008,100
2009,87
2010,88
2011,99
2012,104
2013,111
2014,111
2015,96
2016,89
2017,93
2018,121
2019,104
2020,88
2021,99
2022,97
2023,106
2024,104
2025,103
2026,111
2027,93
2028,96
2029,98
2030,99
2031,102
2032,105
2033,103
2034,105
2035,123
2036,91
2037,91
2038,119
2039,67
2040,75
2041,103
2042,100
2043,84
2044,84
2045,87
2046,106
2047,106
2048,107
2049,101
2050,97
2051,104
2052,105
2053,103
2054,115
2055,100
2056,89
2057,99
2058,93
2059,118
2060,115
2061,104
2062,87
2063,97
2064,101
2065,98
2066,104
2067,123
2068,107
2069,83
2070,79
2071,107
2072,93
2073,113
2074,103
2075,110
2076,114
2077,94
2078,116
2079,123
2080,90
2081,100
2082,88
2083,98
2084,102
2085,91
2086,86
2087,90
2088,112
2089,97
2090,89
2091,96
2092,98
2093,83
2094,88
2095,119
2096,98
2097,94
2098,118
2099,107
2100,108
2101,99
2102,96
2103,115
2104,98
2105,93
2106,94
2107,93
2108,97
2109,84
2110,104
2111,101
2112,76
2113,107
2114,109
2115,92
2116,107
2117,103
2118,98
2119,110
2120,90
2121,105
2122,99
2123,92
2124,94
2125,111
2126,95
2127,98
2128,104
2129,90
2130,84
2131,97
2132,93
2133,106
2134,93
2135,117
2136,101
2137,85
2138,76
2139,89
2140,94
2141,122
2142,113
2143,94
2144,95
2145,118
2146,92
2147,84
2148,99
2149,82
2150,91
2151,116
2152,117
2153,98
2154,105
2155,98
2156,108
2157,98
2158,81
2159,99
2160,87
2161,97
2162,102
2163,103
2164,89
2165,102
2166,92
2167,101
2168,90
2169,111
2170,86
2171,89
2172,99
2173,123
2174,86
2175,113
2176,111
2177,104
2178,104
2179,102
2180,87
2181,78
2182,83
2183,101
2184,111
2185,107
2186,88
2187,106
2188,98
2189,95
2190,80
2191,115
2192,94
2193,84
2194,87
2195,122
2196,73
2197,105
2198,111
2199,96
2200,102
2201,106
2202,123
2203,93
2204,81
2205,100
2206,92
2207,95
2208,98
2209,111
2210,96
2211,95
2212,86
2213,112
2214,88
2215,114
2216,95
2217,95
2218,107
2219,106
2220,96
2221,116
2222,94
2223,88
2224,101
2225,68
2226,94
2227,105
2228,92
2229,113
2230,105
2231,107
2232,87
2233,95
2234,95
2235,92
2236,100
2237,117
2238,94
2239,105
2240,96
2241,100
2242,113
2243,120
2244,90
2245,104
2246,109
2247,94
2248,94
2249,101
2250,113
2251,95
2252,96
2253,107
2254,116
2255,83
2256,90
2257,108
2258,119
2259,104
2260,95
2261,95
2262,98
2263,111
2264,115
2265,97
2266,80
2267,100
2268,108
2269,94
2270,85
2271,109
2272,104
2273,91
2274,91
2275,132
2276,95
2277,99
2278,107
2279,91
2280,88
2281,91
2282,91
2283,100
2284,103
2285,109
2286,98
2287,104
2288,125
2289,86
2290,85
2291,91
2292,102
2293,105
2294,98
2295,110
2296,98
2297,90
2298,90
2299,99
2300,99
2301,94
2302,104
2303,98
2304,91
2305,95
2306,94
2307,100
2308,87
2309,102
2310,96
2311,107
2312,112
2313,107
2314,100
2315,95
2316,101
2317,102
2318,114
2319,96
2320,108
2321,96
2322,109
2323,129
2324,109
2325,104
2326,110
2327,96
2328,82
2329,101
2330,94
2331,113
2332,97
2333,101
2334,102
2335,96
2336,106
2337,112
2338,112
2339,102
2340,100
2341,100
2342,95
2343,104
2344,89
2345,79
2346,111
2347,118
2348,90
2349,97
2350,120
2351,95
2352,90
2353,99
2354,90
2355,124
2356,85
2357,85
2358,101
2359,101
2360,102
2361,87
2362,91
2363,114
2364,98
2365,96
2366,92
2367,93
2368,105
2369,103
2370,121
2371,124
2372,93
2373,92
2374,97
2375,86
2376,102
2377,103
2378,106
2379,99
2380,88
2381,96
2382,121
2383,121
2384,98
2385,110
2386,89
2387,104
2388,124
2389,107
2390,101
2391,113
2392,117
2393,94
2394,87
2395,101
2396,91
2397,90
2398,101
2399,97
2400,114
2401,112
2402,89
2403,108
2404,117
2405,99
2406,92
2407,121
2408,101
2409,110
2410,87
2411,107
2412,107
2413,87
2414,92
2415,96
2416,112
2417,101
2418,102
2419,97
2420,112
2421,100
2422,84
2423,97
2424,111
2425,97
2426,107
2427,101
2428,96
2429,91
2430,100
2431,87
2432,92
2433,94
2434,92
2435,105
2436,109
2437,112
2438,99
2439,71
2440,98
2441,98
2442,115
2443,95
2444,106
2445,111
2446,102
2447,111
2448,72
2449,94
2450,110
2451,101
2452,112
2453,106
2454,97
2455,106
2456,92
2457,84
2458,103
2459,92
2460,98
2461,109
2462,93
2463,94
2464,99
2465,90
2466,107
2467,107
2468,84
2469,100
2470,115
2471,99
2472,124
2473,106
2474,100
2475,111
2476,107
2477,105
2478,101
2479,103
2480,102
2481,98
2482,101
2483,102
2484,99
2485,104
2486,92
2487,112
2488,88
2489,100
2490,84
2491,99
2492,102
2493,94
2494,103
2495,102
2496,98
2497,111
2498,105
2499,95
2500,93
2501,93
2502,97
2503,86
2504,100
2505,111
2506,96
2507,85
2508,88
2509,101
2510,99
2511,110
2512,97
2513,86
2514,84
2515,97
2516,104
2517,90
2518,90
2519,92
2520,115
2521,98
2522,118
2523,95
2524,100
2525,96
2526,99
2527,97
2528,93
2529,101
2530,100
2531,113
2532,120
2533,117
2534,100
2535,99
2536,99
2537,114
2538,85
2539,104
2540,91
2541,108
2542,100
2543,97
2544,98
2545,93
2546,105
2547,115
2548,98
2549,104
2550,113
2551,105
2552,116
2553,99
2554,98
2555,85
2556,106
2557,98
2558,84
2559,103
2560,97
2561,107
2562,100
2563,86
2564,92
2565,106
2566,106
2567,115
2568,109
2569,102
2570,94
2571,99
2572,90
2573,79
2574,97
2575,94
2576,105
2577,100
2578,100
2579,94
2580,105
2581,93
2582,99
2583,111
2584,105
2585,89
2586,93
2587,102
2588,93
2589,111
2590,101
2591,91
2592,82
2593,103
2594,107
2595,102
2596,102
2597,101
2598,102
2599,95
2600,116
2601,102
2602,98
2603,93
2604,115
2605,114
2606,96
2607,101
2608,96
2609,97
2610,118
2611,92
2612,96
2613,86
2614,110
2615,113
2616,104
2617,91
2618,102
2619,98
2620,103
2621,90
2622,118
2623,113
2624,110
2625,103
2626,80
2627,102
2628,90
2629,95
2630,105
2631,99
2632,93
2633,96
2634,96
2635,90
2636,95
2637,88
2638,101
2639,98
2640,92
2641,92
2642,106
2643,102
2644,110
2645,89
2646,107
2647,106
2648,107
2649,104
2650,94
2651,111
2652,105
2653,94
2654,85
2655,84
2656,93
2657,99
2658,94
2659,100
2660,98
2661,103
2662,82
2663,92
2664,114
2665,101
2666,92
2667,120
2668,100
2669,87
2670,108
2671,102
2672,97
2673,103
2674,108
2675,102
2676,111
2677,82
2678,96
2679,95
2680,96
2681,98
2682,92
2683,97
2684,97
2685,108
2686,103
2687,94
2688,94
2689,87
2690,116
2691,94
2692,110
2693,94
2694,114
2695,86
2696,98
2697,117
2698,100
2699,101
2700,101
2701,102
2702,92
2703,86
2704,94
2705,93
2706,115
2707,122
2708,103
2709,95
2710,106
2711,92
2712,93
2713,111
2714,100
2715,90
2716,107
2717,86
2718,100
2719,98
2720,101
2721,98
2722,79
2723,107
2724,92
2725,108
2726,105
2727,121
2728,97
2729,117
2730,91
2731,89
2732,121
2733,109
2734,95
2735,106
2736,113
2737,104
2738,99
2739,99
2740,78
2741,97
2742,88
2743,99
2744,86
2745,92
2746,113
2747,96
2748,98
2749,98
2750,97
2751,100
2752,89
2753,94
2754,97
2755,107
2756,87
2757,84
2758,108
2759,101
2760,90
2761,93
2762,99
2763,91
2764,97
2765,100
2766,104
2767,102
2768,80
2769,94
2770,109
2771,94
2772,96
2773,114
2774,112
2775,90
2776,83
2777,114
2778,97
2779,96
2780,122
2781,102
2782,113
2783,101
2784,82
2785,109
2786,118
2787,103
2788,113
2789,111
2790,104
2791,96
2792,92
2793,113
2794,103
2795,120
2796,87
2797,111
2798,98
2799,99
2800,89
2801,85
2802,92
2803,95
2804,106
2805,108
2806,110
2807,101
2808,101
2809,103
2810,98
2811,102
2812,100
2813,101
2814,101
2815,103
2816,82
2817,91
2818,91
2819,118
2820,107
2821,105
2822,96
2823,95
2824,108
2825,103
2826,110
2827,104
2828,103
2829,104
2830,111
2831,107
2832,111
2833,100
2834,103
2835,94
2836,94
2837,92
2838,85
2839,108
2840,94
2841,101
2842,103
2843,104
2844,113
2845,104
2846,106
2847,99
2848,92
2849,118
2850,83
2851,96
2852,98
2853,115
2854,115
2855,106
2856,108
2857,81
2858,113
2859,117
2860,91
2861,120
2862,112
2863,91
2864,95
2865,96
2866,80
2867,101
2868,84
2869,92
2870,90
2871,104
2872,90
2873,98
2874,93
2875,105
2876,98
2877,103
2878,107
2879,107
2880,115
2881,92
2882,103
2883,91
2884,125
2885,93
2886,86
2887,81
2888,102
2889,94
2890,94
2891,100
2892,109
2893,79
2894,104
2895,85
2896,110
2897,101
2898,88
2899,92
2900,110
2901,83
2902,107
2903,93
2904,101
2905,107
2906,101
2907,97
2908,103
2909,107
2910,103
2911,95
2912,108
2913,79
2914,89
2915,90
2916,108
2917,90
2918,116
2919,113
2920,96
2921,99
2922,104
2923,94
2924,108
2925,80
2926,94
2927,82
2928,101
2929,95
2930,103
2931,107
2932,101
2933,92
2934,96
2935,110
2936,116
2937,86
2938,93
2939,109
2940,109
2941,110
2942,104
2943,104
2944,88
2945,94
2946,107
2947,109
2948,117
2949,98
2950,100
2951,102
2952,110
2953,98
2954,95
2955,104
2956,92
2957,116
2958,88
2959,115
2960,105
2961,95
2962,114
2963,86
2964,110
2965,116
2966,107
2967,93
2968,85
2969,112
2970,99
2971,94
2972,84
2973,110
2974,113
2975,80
2976,95
2977,121
2978,97
2979,88
2980,100
2981,95
2982,79
2983,101
2984,88
2985,117
2986,91
2987,98
2988,98
2989,105
2990,110
2991,105
2992,112
2993,104
2994,114
2995,83
2996,93
2997,102
2998,85
2999,103
