set_type,set_type_count,name,count,proportion
test,6804,cresc_mp-ff_MelodicTom_beat4-5_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_mp-ff_MelodicTom_beat4-6_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_mp-ff_MelodicTom_beat4-6_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_mp-ff_MelodicTom_beat4-7_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_mp-ff_MelodicTom_beat4-8_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_mp-ff_MelodicTom_beat4-8_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_mp-ff_TaikoDrum_beat4-2_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_mp-ff_TaikoDrum_beat4-3_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_mp-ff_TaikoDrum_beat4-4_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_mp-ff_TaikoDrum_beat4-6_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_mp-ff_TaikoDrum_beat4-7_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_mp-ff_TaikoDrum_beat4-8_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_mp-ff_Woodblock_beat4-2_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_mp-ff_Woodblock_beat4-2_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_mp-ff_Woodblock_beat4-3_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_mp-ff_Woodblock_beat4-4_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_mp-ff_Woodblock_beat4-4_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_mp-ff_Woodblock_beat4-4_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_mp-ff_Woodblock_beat4-5_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_mp-ff_Woodblock_beat4-5_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_mp-ff_Woodblock_beat4-7_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_mp-ff_Woodblock_beat4-7_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_mp-ff_Woodblock_beat4-7_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_mp-ff_Woodblock_beat4-8_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_mp-mf_Agogo_beat4-2_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_Agogo_beat4-3_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_Agogo_beat4-6_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_mp-mf_Agogo_beat4-8_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_D:SnareDrum1_beat4-3_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_mp-mf_D:SnareDrum1_beat4-4_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_D:SnareDrum1_beat4-4_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_D:SnareDrum1_beat4-5_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_D:SnareDrum1_beat4-6_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_mp-mf_D:SnareDrum1_beat4-6_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_mp-mf_D:SnareDrum1_beat4-7_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_D:SnareDrum1_beat4-7_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_mp-mf_D:SnareDrum1_beat4-7_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_mp-mf_MelodicTom_beat4-2_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_MelodicTom_beat4-2_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_mp-mf_MelodicTom_beat4-3_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_MelodicTom_beat4-4_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_mp-mf_MelodicTom_beat4-5_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_MelodicTom_beat4-6_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_mp-mf_MelodicTom_beat4-6_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_mp-mf_MelodicTom_beat4-7_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_MelodicTom_beat4-8_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_mp-mf_TaikoDrum_beat4-2_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_mp-mf_TaikoDrum_beat4-2_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_mp-mf_TaikoDrum_beat4-3_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_TaikoDrum_beat4-4_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_mp-mf_TaikoDrum_beat4-4_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_mp-mf_TaikoDrum_beat4-5_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_TaikoDrum_beat4-5_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_TaikoDrum_beat4-5_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_mp-mf_TaikoDrum_beat4-7_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_mp-mf_TaikoDrum_beat4-8_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_mp-mf_TaikoDrum_beat4-8_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_mp-mf_Woodblock_beat4-2_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_Woodblock_beat4-3_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_Woodblock_beat4-4_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_mp-mf_Woodblock_beat4-4_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_Woodblock_beat4-5_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_mp-mf_Woodblock_beat4-6_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_mp-mf_Woodblock_beat4-7_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_Woodblock_beat4-8_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_mp-mf_Woodblock_beat4-8_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-f_Agogo_beat4-3_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_p-f_Agogo_beat4-3_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-f_Agogo_beat4-4_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-f_Agogo_beat4-4_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-f_Agogo_beat4-5_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-f_Agogo_beat4-5_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_p-f_Agogo_beat4-6_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-f_Agogo_beat4-6_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-f_Agogo_beat4-7_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_p-f_Agogo_beat4-7_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-f_Agogo_beat4-8_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-f_Agogo_beat4-8_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_p-f_Agogo_beat4-8_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-f_Agogo_beat4-8_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_p-f_D:SnareDrum1_beat4-2_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-f_D:SnareDrum1_beat4-4_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_p-f_D:SnareDrum1_beat4-4_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-f_D:SnareDrum1_beat4-5_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-f_D:SnareDrum1_beat4-6_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_p-f_D:SnareDrum1_beat4-7_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_p-f_D:SnareDrum1_beat4-7_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-f_D:SnareDrum1_beat4-7_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_p-f_D:SnareDrum1_beat4-8_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-f_MelodicTom_beat4-2_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-f_MelodicTom_beat4-3_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-f_MelodicTom_beat4-3_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-f_MelodicTom_beat4-4_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_p-f_MelodicTom_beat4-4_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_p-f_MelodicTom_beat4-4_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_p-f_MelodicTom_beat4-4_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_p-f_MelodicTom_beat4-5_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-f_MelodicTom_beat4-6_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-f_MelodicTom_beat4-6_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-f_MelodicTom_beat4-7_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-f_MelodicTom_beat4-7_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_p-f_MelodicTom_beat4-7_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_p-f_MelodicTom_beat4-8_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_p-f_TaikoDrum_beat4-2_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-f_TaikoDrum_beat4-2_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-f_TaikoDrum_beat4-2_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_p-f_TaikoDrum_beat4-3_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-f_TaikoDrum_beat4-3_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-f_TaikoDrum_beat4-4_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_p-f_TaikoDrum_beat4-4_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-f_TaikoDrum_beat4-5_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_p-f_TaikoDrum_beat4-5_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_p-f_TaikoDrum_beat4-6_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-f_TaikoDrum_beat4-7_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_p-f_TaikoDrum_beat4-7_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-f_Woodblock_beat4-2_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_p-f_Woodblock_beat4-3_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-f_Woodblock_beat4-6_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-f_Woodblock_beat4-6_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-f_Woodblock_beat4-7_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-f_Woodblock_beat4-7_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_p-f_Woodblock_beat4-7_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-f_Woodblock_beat4-8_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_p-f_Woodblock_beat4-8_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_p-ff_Agogo_beat4-2_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-ff_Agogo_beat4-4_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-ff_Agogo_beat4-5_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-ff_Agogo_beat4-6_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-ff_Agogo_beat4-6_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_p-ff_Agogo_beat4-7_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_p-ff_Agogo_beat4-7_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_p-ff_Agogo_beat4-8_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_D:SnareDrum1_beat4-2_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_D:SnareDrum1_beat4-2_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_p-ff_D:SnareDrum1_beat4-5_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_D:SnareDrum1_beat4-5_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_D:SnareDrum1_beat4-5_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_D:SnareDrum1_beat4-6_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_D:SnareDrum1_beat4-7_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_D:SnareDrum1_beat4-8_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-ff_MelodicTom_beat4-2_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-ff_MelodicTom_beat4-2_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_MelodicTom_beat4-2_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_p-ff_MelodicTom_beat4-2_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_MelodicTom_beat4-2_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_p-ff_MelodicTom_beat4-3_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-ff_MelodicTom_beat4-3_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_MelodicTom_beat4-3_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_MelodicTom_beat4-7_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_MelodicTom_beat4-7_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_MelodicTom_beat4-7_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-ff_TaikoDrum_beat4-2_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_TaikoDrum_beat4-3_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_p-ff_TaikoDrum_beat4-3_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_TaikoDrum_beat4-3_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_TaikoDrum_beat4-4_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-ff_TaikoDrum_beat4-5_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_p-ff_TaikoDrum_beat4-5_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-ff_TaikoDrum_beat4-6_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_p-ff_TaikoDrum_beat4-7_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_TaikoDrum_beat4-8_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_p-ff_Woodblock_beat4-3_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-ff_Woodblock_beat4-3_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-ff_Woodblock_beat4-3_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_Woodblock_beat4-4_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_Woodblock_beat4-4_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-ff_Woodblock_beat4-5_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-ff_Woodblock_beat4-6_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-ff_Woodblock_beat4-7_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-mf_Agogo_beat4-2_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-mf_Agogo_beat4-3_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_Agogo_beat4-4_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-mf_Agogo_beat4-5_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-mf_Agogo_beat4-5_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_p-mf_Agogo_beat4-6_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_p-mf_Agogo_beat4-7_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_Agogo_beat4-7_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_p-mf_Agogo_beat4-8_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-mf_D:SnareDrum1_beat4-2_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_D:SnareDrum1_beat4-4_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_D:SnareDrum1_beat4-4_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_p-mf_D:SnareDrum1_beat4-4_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-mf_D:SnareDrum1_beat4-5_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_p-mf_D:SnareDrum1_beat4-5_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_D:SnareDrum1_beat4-7_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_D:SnareDrum1_beat4-7_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-mf_D:SnareDrum1_beat4-7_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_D:SnareDrum1_beat4-8_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_D:SnareDrum1_beat4-8_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_MelodicTom_beat4-2_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_MelodicTom_beat4-2_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-mf_MelodicTom_beat4-3_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_MelodicTom_beat4-4_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_p-mf_MelodicTom_beat4-6_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_p-mf_MelodicTom_beat4-6_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_MelodicTom_beat4-7_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_TaikoDrum_beat4-2_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_p-mf_TaikoDrum_beat4-3_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_TaikoDrum_beat4-3_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-mf_TaikoDrum_beat4-4_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_TaikoDrum_beat4-4_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-mf_TaikoDrum_beat4-5_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_p-mf_TaikoDrum_beat4-5_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_p-mf_TaikoDrum_beat4-6_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_TaikoDrum_beat4-8_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_TaikoDrum_beat4-8_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_Woodblock_beat4-2_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-mf_Woodblock_beat4-3_rvb1_off431,1,0.00014697236919459142
test,6804,cresc_p-mf_Woodblock_beat4-3_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-mf_Woodblock_beat4-4_rvb2_off264,1,0.00014697236919459142
test,6804,cresc_p-mf_Woodblock_beat4-5_rvb0_off264,1,0.00014697236919459142
test,6804,cresc_p-mf_Woodblock_beat4-5_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_Woodblock_beat4-6_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_Woodblock_beat4-7_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_Woodblock_beat4-8_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_p-mf_Woodblock_beat4-8_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_pp-f_Agogo_beat4-2_rvb0_off431,1,0.00014697236919459142
test,6804,cresc_pp-f_Agogo_beat4-4_rvb1_off0,1,0.00014697236919459142
test,6804,cresc_pp-f_Agogo_beat4-5_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_pp-f_Agogo_beat4-5_rvb2_off431,1,0.00014697236919459142
test,6804,cresc_pp-f_Agogo_beat4-6_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_pp-f_Agogo_beat4-7_rvb0_off0,1,0.00014697236919459142
test,6804,cresc_pp-f_Agogo_beat4-7_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_pp-f_D:SnareDrum1_beat4-2_rvb1_off264,1,0.00014697236919459142
test,6804,cresc_pp-f_D:SnareDrum1_beat4-2_rvb2_off0,1,0.00014697236919459142
test,6804,cresc_pp-f_D:SnareDrum1_beat4-3_rvb0_off264,1,0.00014697236919459142
