set_type,set_type_count,name,count,proportion
test,3972,AcousticBass-fs4-maj-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticBass-fs4-maj-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticBass-fs4-min-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticBass-fs4-min-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticBass-fs4-min-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticBass-fs4-min-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticBass-g4-maj-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticBass-g4-maj-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticBass-g4-min-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticBass-g4-min-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticBass-gs4-maj-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticBass-gs4-maj-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticBass-gs4-maj-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticBass-gs4-maj-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticBass-gs4-min-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticBass-gs4-min-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-a4-maj-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-a4-min-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-as4-maj-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-as4-maj-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-as4-maj-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-as4-min-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-b4-min-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-b4-min-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-c4-min-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-cs4-maj-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-cs4-maj-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-cs4-maj-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-cs4-min-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-cs4-min-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-d4-maj-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-d4-maj-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-d4-min-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-d4-min-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-d4-min-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-d4-min-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-ds4-maj-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-ds4-min-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-e4-maj-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-e4-maj-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-e4-maj-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-e4-maj-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-e4-min-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-e4-min-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-e4-min-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-e4-min-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-f4-maj-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-f4-maj-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-f4-maj-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-f4-maj-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-f4-min-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-f4-min-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-fs4-maj-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-fs4-maj-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-fs4-min-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-g4-maj-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-g4-maj-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-g4-maj-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-g4-maj-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-g4-maj-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-g4-min-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-g4-min-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-gs4-maj-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-gs4-maj-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGrandPiano-gs4-min-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-a4-maj-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-a4-maj-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-a4-maj-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-a4-min-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-a4-min-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-as4-min-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-as4-min-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-b4-maj-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-b4-min-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-b4-min-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-c4-maj-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-c4-min-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-c4-min-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-c4-min-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-cs4-maj-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-cs4-maj-e_2-1625-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-cs4-min-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-d4-maj-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-d4-maj-e_2-1625-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-d4-min-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-ds4-maj-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-ds4-maj-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-ds4-maj-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-e4-maj-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-e4-maj-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-e4-maj-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-e4-maj-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-e4-min-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-e4-min-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-f4-min-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-f4-min-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-fs4-maj-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-fs4-maj-e_2-1625-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-g4-maj-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-g4-maj-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-g4-maj-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-g4-min-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-gs4-maj-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-gs4-maj-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(nylon)-gs4-min-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-a4-maj-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-a4-min-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-a4-min-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-a4-min-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-a4-min-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-a4-min-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-as4-maj-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-as4-maj-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-as4-min-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-as4-min-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-b4-maj-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-b4-maj-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-b4-maj-e_2-1625-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-b4-min-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-b4-min-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-c4-maj-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-c4-maj-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-cs4-maj-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-cs4-maj-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-cs4-maj-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-cs4-maj-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-cs4-min-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-cs4-min-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-cs4-min-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-d4-maj-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-d4-min-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-d4-min-e_2-1625-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-ds4-maj-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-ds4-maj-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-ds4-min-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-e4-maj-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-e4-min-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-f4-maj-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-f4-maj-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-f4-maj-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-f4-min-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-fs4-maj-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-fs4-maj-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-fs4-maj-e_2-1625-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-g4-maj-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-g4-maj-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-g4-maj-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-g4-maj-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-g4-min-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-g4-min-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-g4-min-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-g4-min-e_2-1625-s_T_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-gs4-min-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,AcousticGuitar(steel)-gs4-min-e_2-1625-s_T_inv0,1,0.00025176233635448137
test,3972,AltoSax-a4-maj-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,AltoSax-a4-maj-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AltoSax-a4-maj-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AltoSax-as4-maj-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AltoSax-as4-maj-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AltoSax-as4-min-e_2-1625-s_T_inv0,1,0.00025176233635448137
test,3972,AltoSax-b4-min-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AltoSax-c4-maj-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,AltoSax-c4-maj-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AltoSax-c4-maj-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,AltoSax-c4-min-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AltoSax-cs4-min-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AltoSax-d4-min-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,AltoSax-d4-min-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,AltoSax-ds4-maj-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AltoSax-ds4-min-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,AltoSax-ds4-min-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AltoSax-e4-maj-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,AltoSax-f4-maj-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AltoSax-f4-maj-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,AltoSax-f4-min-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,AltoSax-fs4-maj-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,AltoSax-fs4-min-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AltoSax-g4-maj-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AltoSax-g4-maj-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AltoSax-g4-maj-e_2-1625-s_T_inv0,1,0.00025176233635448137
test,3972,AltoSax-g4-min-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,AltoSax-g4-min-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AltoSax-gs4-maj-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AltoSax-gs4-maj-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,AltoSax-gs4-maj-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,AltoSax-gs4-min-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,AltoSax-gs4-min-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,Bagpipe-a4-min-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,Bagpipe-a4-min-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-as4-maj-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,Bagpipe-as4-maj-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,Bagpipe-as4-min-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-as4-min-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,Bagpipe-as4-min-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,Bagpipe-b4-min-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-b4-min-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,Bagpipe-b4-min-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,Bagpipe-b4-min-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-b4-min-e_2-1625-s_T_inv0,1,0.00025176233635448137
test,3972,Bagpipe-c4-maj-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,Bagpipe-c4-maj-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-c4-min-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,Bagpipe-cs4-maj-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,Bagpipe-cs4-min-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,Bagpipe-d4-maj-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-d4-min-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-d4-min-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,Bagpipe-d4-min-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-d4-min-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,Bagpipe-d4-min-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,Bagpipe-ds4-maj-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,Bagpipe-ds4-min-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,Bagpipe-ds4-min-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-e4-min-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-e4-min-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,Bagpipe-f4-maj-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,Bagpipe-f4-maj-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-f4-min-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,Bagpipe-f4-min-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-fs4-maj-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-fs4-maj-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-fs4-min-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-fs4-min-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,Bagpipe-fs4-min-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,Bagpipe-fs4-min-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,Bagpipe-g4-maj-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-g4-min-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,Bagpipe-gs4-maj-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,Bagpipe-gs4-maj-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,Bagpipe-gs4-maj-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-gs4-min-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,Bagpipe-gs4-min-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,Bagpipe-gs4-min-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,Bagpipe-gs4-min-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,Banjo-a4-min-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,Banjo-a4-min-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,Banjo-as4-maj-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,Banjo-as4-maj-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,Banjo-as4-min-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,Banjo-as4-min-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,Banjo-b4-min-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,Banjo-c4-maj-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,Banjo-c4-min-e_2-1251-s_T_inv0,1,0.00025176233635448137
test,3972,Banjo-c4-min-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,Banjo-c4-min-e_2-1625-s_T_inv0,1,0.00025176233635448137
test,3972,Banjo-cs4-maj-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,Banjo-cs4-min-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,Banjo-cs4-min-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,Banjo-d4-maj-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,Banjo-d4-maj-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,Banjo-d4-min-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,Banjo-d4-min-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,Banjo-ds4-min-e_2-1251-s_N_inv0,1,0.00025176233635448137
test,3972,Banjo-ds4-min-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,Banjo-e4-min-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,Banjo-e4-min-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,Banjo-f4-maj-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,Banjo-f4-min-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,Banjo-fs4-maj-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,Banjo-fs4-min-e_2-1145-s_N_inv0,1,0.00025176233635448137
test,3972,Banjo-fs4-min-e_2-1145-s_S_inv0,1,0.00025176233635448137
test,3972,Banjo-fs4-min-e_2-1365-s_N_inv0,1,0.00025176233635448137
test,3972,Banjo-fs4-min-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,Banjo-fs4-min-e_2-1625-s_T_inv0,1,0.00025176233635448137
test,3972,Banjo-g4-maj-e_2-1251-s_S_inv0,1,0.00025176233635448137
test,3972,Banjo-g4-maj-e_2-1625-s_S_inv0,1,0.00025176233635448137
test,3972,Banjo-g4-min-e_2-1625-s_N_inv0,1,0.00025176233635448137
test,3972,Banjo-gs4-min-e_2-1145-s_T_inv0,1,0.00025176233635448137
test,3972,Banjo-gs4-min-e_2-1365-s_S_inv0,1,0.00025176233635448137
test,3972,Banjo-gs4-min-e_2-1365-s_T_inv0,1,0.00025176233635448137
test,3972,Banjo-gs4-min-e_2-1625-s_T_inv0,1,0.00025176233635448137
