fold,fold_count,name,count,proportion
1,1767,Bagpipe-gs3-augminor7_inv0,1,0.0005659309564233164
1,1767,Bagpipe-gs3-major7_inv2,1,0.0005659309564233164
1,1767,Banjo-a3-minor7_inv1,1,0.0005659309564233164
1,1767,Banjo-as3-halfdim7_inv1,1,0.0005659309564233164
1,1767,Banjo-as3-halfdim7_inv2,1,0.0005659309564233164
1,1767,Banjo-b3-augmajor7_inv0,1,0.0005659309564233164
1,1767,Banjo-c4-halfdim7_inv1,1,0.0005659309564233164
1,1767,Banjo-cs3-minor7_inv2,1,0.0005659309564233164
1,1767,Banjo-cs4-major7_inv1,1,0.0005659309564233164
1,1767,Banjo-ds3-augmajor7_inv1,1,0.0005659309564233164
1,1767,Banjo-e3-augmajor7_inv2,1,0.0005659309564233164
1,1767,Banjo-e3-major7_inv1,1,0.0005659309564233164
1,1767,Banjo-e3-major7_inv2,1,0.0005659309564233164
1,1767,Banjo-e4-halfdim7_inv0,1,0.0005659309564233164
1,1767,Banjo-f3-augmajor7_inv1,1,0.0005659309564233164
1,1767,Banjo-f3-fulldim7_inv1,1,0.0005659309564233164
1,1767,Banjo-f3-halfdim7_inv3,1,0.0005659309564233164
1,1767,Banjo-f3-minor7_inv3,1,0.0005659309564233164
1,1767,Banjo-f4-halfdim7_inv0,1,0.0005659309564233164
1,1767,Banjo-f4-minormajor7_inv0,1,0.0005659309564233164
1,1767,Banjo-fs3-augmajor7_inv2,1,0.0005659309564233164
1,1767,Banjo-g3-major7_inv3,1,0.0005659309564233164
1,1767,Banjo-gs3-augmajor7_inv1,1,0.0005659309564233164
1,1767,Banjo-gs3-augminor7_inv0,1,0.0005659309564233164
1,1767,Banjo-gs3-augminor7_inv1,1,0.0005659309564233164
1,1767,Banjo-gs3-minormajor7_inv0,1,0.0005659309564233164
1,1767,BaritoneSax-a3-augmajor7_inv0,1,0.0005659309564233164
1,1767,BaritoneSax-as3-halfdim7_inv2,1,0.0005659309564233164
1,1767,BaritoneSax-b3-augmajor7_inv2,1,0.0005659309564233164
1,1767,BaritoneSax-b3-augmajor7_inv3,1,0.0005659309564233164
1,1767,BaritoneSax-c3-augmajor7_inv2,1,0.0005659309564233164
1,1767,BaritoneSax-c3-fulldim7_inv2,1,0.0005659309564233164
1,1767,BaritoneSax-c4-augminor7_inv1,1,0.0005659309564233164
1,1767,BaritoneSax-cs4-halfdim7_inv1,1,0.0005659309564233164
1,1767,BaritoneSax-d3-majorminor7_inv1,1,0.0005659309564233164
1,1767,BaritoneSax-ds4-majorminor7_inv0,1,0.0005659309564233164
1,1767,BaritoneSax-e3-fulldim7_inv2,1,0.0005659309564233164
1,1767,BaritoneSax-e4-major7_inv0,1,0.0005659309564233164
1,1767,BaritoneSax-f3-fulldim7_inv3,1,0.0005659309564233164
1,1767,BaritoneSax-fs3-minor7_inv2,1,0.0005659309564233164
1,1767,BaritoneSax-g3-fulldim7_inv3,1,0.0005659309564233164
1,1767,Bassoon-as3-minor7_inv0,1,0.0005659309564233164
1,1767,Bassoon-as3-minormajor7_inv1,1,0.0005659309564233164
1,1767,Bassoon-b3-fulldim7_inv2,1,0.0005659309564233164
1,1767,Bassoon-b3-fulldim7_inv3,1,0.0005659309564233164
1,1767,Bassoon-c3-augminor7_inv3,1,0.0005659309564233164
1,1767,Bassoon-cs3-augminor7_inv3,1,0.0005659309564233164
1,1767,Bassoon-cs3-fulldim7_inv2,1,0.0005659309564233164
1,1767,Bassoon-cs3-major7_inv3,1,0.0005659309564233164
1,1767,Bassoon-cs3-minormajor7_inv3,1,0.0005659309564233164
1,1767,Bassoon-cs4-augminor7_inv0,1,0.0005659309564233164
1,1767,Bassoon-cs4-majorminor7_inv0,1,0.0005659309564233164
1,1767,Bassoon-d3-augminor7_inv2,1,0.0005659309564233164
1,1767,Bassoon-d4-augmajor7_inv0,1,0.0005659309564233164
1,1767,Bassoon-ds3-majorminor7_inv1,1,0.0005659309564233164
1,1767,Bassoon-ds4-augmajor7_inv0,1,0.0005659309564233164
1,1767,Bassoon-f3-augminor7_inv3,1,0.0005659309564233164
1,1767,Bassoon-f3-minor7_inv2,1,0.0005659309564233164
1,1767,Bassoon-fs3-fulldim7_inv0,1,0.0005659309564233164
1,1767,Bassoon-g3-fulldim7_inv1,1,0.0005659309564233164
1,1767,Bassoon-g3-minormajor7_inv1,1,0.0005659309564233164
1,1767,Bassoon-gs3-majorminor7_inv0,1,0.0005659309564233164
1,1767,BlownBottle-a3-augminor7_inv2,1,0.0005659309564233164
1,1767,BlownBottle-as3-fulldim7_inv1,1,0.0005659309564233164
1,1767,BlownBottle-as3-majorminor7_inv1,1,0.0005659309564233164
1,1767,BlownBottle-b3-augmajor7_inv2,1,0.0005659309564233164
1,1767,BlownBottle-b3-augminor7_inv2,1,0.0005659309564233164
1,1767,BlownBottle-b3-fulldim7_inv3,1,0.0005659309564233164
1,1767,BlownBottle-c3-augmajor7_inv2,1,0.0005659309564233164
1,1767,BlownBottle-c3-fulldim7_inv3,1,0.0005659309564233164
1,1767,BlownBottle-c4-majorminor7_inv0,1,0.0005659309564233164
1,1767,BlownBottle-c4-minor7_inv0,1,0.0005659309564233164
1,1767,BlownBottle-cs4-majorminor7_inv1,1,0.0005659309564233164
1,1767,BlownBottle-d4-minormajor7_inv1,1,0.0005659309564233164
1,1767,BlownBottle-ds3-minor7_inv3,1,0.0005659309564233164
1,1767,BlownBottle-e3-fulldim7_inv1,1,0.0005659309564233164
1,1767,BlownBottle-e3-minormajor7_inv3,1,0.0005659309564233164
1,1767,BlownBottle-f4-halfdim7_inv0,1,0.0005659309564233164
1,1767,BlownBottle-fs3-halfdim7_inv0,1,0.0005659309564233164
1,1767,BlownBottle-fs3-halfdim7_inv3,1,0.0005659309564233164
1,1767,BlownBottle-gs3-major7_inv1,1,0.0005659309564233164
1,1767,BrassSection-a3-fulldim7_inv0,1,0.0005659309564233164
1,1767,BrassSection-a3-fulldim7_inv3,1,0.0005659309564233164
1,1767,BrassSection-a3-majorminor7_inv3,1,0.0005659309564233164
1,1767,BrassSection-a3-minormajor7_inv2,1,0.0005659309564233164
1,1767,BrassSection-as3-augmajor7_inv3,1,0.0005659309564233164
1,1767,BrassSection-as3-minor7_inv0,1,0.0005659309564233164
1,1767,BrassSection-b3-fulldim7_inv2,1,0.0005659309564233164
1,1767,BrassSection-c4-minor7_inv1,1,0.0005659309564233164
1,1767,BrassSection-cs3-minor7_inv3,1,0.0005659309564233164
1,1767,BrassSection-cs3-minormajor7_inv2,1,0.0005659309564233164
1,1767,BrassSection-cs4-major7_inv0,1,0.0005659309564233164
1,1767,BrassSection-cs4-minormajor7_inv1,1,0.0005659309564233164
1,1767,BrassSection-e3-fulldim7_inv2,1,0.0005659309564233164
1,1767,BrassSection-e3-fulldim7_inv3,1,0.0005659309564233164
1,1767,BrassSection-e3-minormajor7_inv3,1,0.0005659309564233164
1,1767,BrassSection-e4-minor7_inv0,1,0.0005659309564233164
1,1767,BrassSection-f3-augminor7_inv2,1,0.0005659309564233164
1,1767,BrassSection-f3-minor7_inv2,1,0.0005659309564233164
1,1767,BrassSection-fs3-halfdim7_inv2,1,0.0005659309564233164
1,1767,BrassSection-g3-augmajor7_inv3,1,0.0005659309564233164
1,1767,BrassSection-g3-majorminor7_inv0,1,0.0005659309564233164
1,1767,BrightAcousticPiano-a3-augminor7_inv2,1,0.0005659309564233164
1,1767,BrightAcousticPiano-a3-majorminor7_inv3,1,0.0005659309564233164
1,1767,BrightAcousticPiano-as3-augmajor7_inv1,1,0.0005659309564233164
1,1767,BrightAcousticPiano-as3-fulldim7_inv1,1,0.0005659309564233164
1,1767,BrightAcousticPiano-as3-majorminor7_inv3,1,0.0005659309564233164
1,1767,BrightAcousticPiano-as3-minor7_inv0,1,0.0005659309564233164
1,1767,BrightAcousticPiano-as3-minor7_inv1,1,0.0005659309564233164
1,1767,BrightAcousticPiano-b3-augmajor7_inv3,1,0.0005659309564233164
1,1767,BrightAcousticPiano-b3-fulldim7_inv2,1,0.0005659309564233164
1,1767,BrightAcousticPiano-c3-augmajor7_inv2,1,0.0005659309564233164
1,1767,BrightAcousticPiano-cs3-fulldim7_inv2,1,0.0005659309564233164
1,1767,BrightAcousticPiano-cs4-augmajor7_inv0,1,0.0005659309564233164
1,1767,BrightAcousticPiano-cs4-minor7_inv0,1,0.0005659309564233164
1,1767,BrightAcousticPiano-cs4-minormajor7_inv1,1,0.0005659309564233164
1,1767,BrightAcousticPiano-d4-fulldim7_inv0,1,0.0005659309564233164
1,1767,BrightAcousticPiano-ds4-majorminor7_inv0,1,0.0005659309564233164
1,1767,BrightAcousticPiano-e3-minormajor7_inv1,1,0.0005659309564233164
1,1767,BrightAcousticPiano-f3-augmajor7_inv1,1,0.0005659309564233164
1,1767,BrightAcousticPiano-f3-fulldim7_inv1,1,0.0005659309564233164
1,1767,BrightAcousticPiano-f3-majorminor7_inv3,1,0.0005659309564233164
1,1767,BrightAcousticPiano-f4-majorminor7_inv0,1,0.0005659309564233164
1,1767,BrightAcousticPiano-fs3-augminor7_inv3,1,0.0005659309564233164
1,1767,BrightAcousticPiano-fs3-minormajor7_inv1,1,0.0005659309564233164
1,1767,BrightAcousticPiano-g3-augmajor7_inv1,1,0.0005659309564233164
1,1767,BrightAcousticPiano-g3-augminor7_inv0,1,0.0005659309564233164
1,1767,BrightAcousticPiano-gs3-majorminor7_inv2,1,0.0005659309564233164
1,1767,BrightAcousticPiano-gs3-majorminor7_inv3,1,0.0005659309564233164
1,1767,BrightAcousticPiano-gs3-minor7_inv2,1,0.0005659309564233164
1,1767,BrightAcousticPiano-gs3-minor7_inv3,1,0.0005659309564233164
1,1767,Cello-a3-major7_inv1,1,0.0005659309564233164
1,1767,Cello-a3-major7_inv3,1,0.0005659309564233164
1,1767,Cello-as3-major7_inv1,1,0.0005659309564233164
1,1767,Cello-as3-major7_inv2,1,0.0005659309564233164
1,1767,Cello-as3-minormajor7_inv1,1,0.0005659309564233164
1,1767,Cello-as3-minormajor7_inv3,1,0.0005659309564233164
1,1767,Cello-b3-minor7_inv3,1,0.0005659309564233164
1,1767,Cello-b3-minormajor7_inv3,1,0.0005659309564233164
1,1767,Cello-c3-minormajor7_inv2,1,0.0005659309564233164
1,1767,Cello-c4-augmajor7_inv0,1,0.0005659309564233164
1,1767,Cello-cs4-minor7_inv0,1,0.0005659309564233164
1,1767,Cello-ds3-minor7_inv1,1,0.0005659309564233164
1,1767,Cello-ds3-minormajor7_inv1,1,0.0005659309564233164
1,1767,Cello-e3-majorminor7_inv3,1,0.0005659309564233164
1,1767,Cello-e4-major7_inv0,1,0.0005659309564233164
1,1767,Cello-f4-minormajor7_inv0,1,0.0005659309564233164
1,1767,Cello-fs3-halfdim7_inv0,1,0.0005659309564233164
1,1767,Cello-g3-augminor7_inv1,1,0.0005659309564233164
1,1767,Cello-g3-augminor7_inv3,1,0.0005659309564233164
1,1767,Cello-gs3-major7_inv0,1,0.0005659309564233164
1,1767,ChoirAahs-a3-halfdim7_inv0,1,0.0005659309564233164
1,1767,ChoirAahs-a3-minor7_inv0,1,0.0005659309564233164
1,1767,ChoirAahs-a3-minor7_inv1,1,0.0005659309564233164
1,1767,ChoirAahs-as3-minor7_inv3,1,0.0005659309564233164
1,1767,ChoirAahs-b3-minormajor7_inv0,1,0.0005659309564233164
1,1767,ChoirAahs-d3-augminor7_inv2,1,0.0005659309564233164
1,1767,ChoirAahs-d3-major7_inv2,1,0.0005659309564233164
1,1767,ChoirAahs-ds3-augminor7_inv1,1,0.0005659309564233164
1,1767,ChoirAahs-ds3-majorminor7_inv2,1,0.0005659309564233164
1,1767,ChoirAahs-e3-major7_inv2,1,0.0005659309564233164
1,1767,ChoirAahs-e4-minor7_inv0,1,0.0005659309564233164
1,1767,ChoirAahs-f3-majorminor7_inv1,1,0.0005659309564233164
1,1767,ChoirAahs-f4-major7_inv0,1,0.0005659309564233164
1,1767,ChoirAahs-fs3-major7_inv0,1,0.0005659309564233164
1,1767,ChoirAahs-fs3-major7_inv2,1,0.0005659309564233164
1,1767,ChoirAahs-fs3-minormajor7_inv1,1,0.0005659309564233164
1,1767,ChoirAahs-g3-augmajor7_inv0,1,0.0005659309564233164
1,1767,ChoirAahs-g3-augminor7_inv0,1,0.0005659309564233164
1,1767,ChoirAahs-g3-halfdim7_inv0,1,0.0005659309564233164
1,1767,ChoirAahs-g3-minor7_inv1,1,0.0005659309564233164
1,1767,ChurchOrgan-a3-major7_inv1,1,0.0005659309564233164
1,1767,ChurchOrgan-a3-majorminor7_inv3,1,0.0005659309564233164
1,1767,ChurchOrgan-a3-minormajor7_inv3,1,0.0005659309564233164
1,1767,ChurchOrgan-b3-halfdim7_inv0,1,0.0005659309564233164
1,1767,ChurchOrgan-b3-major7_inv2,1,0.0005659309564233164
1,1767,ChurchOrgan-b3-minormajor7_inv1,1,0.0005659309564233164
1,1767,ChurchOrgan-c3-fulldim7_inv2,1,0.0005659309564233164
1,1767,ChurchOrgan-c4-majorminor7_inv0,1,0.0005659309564233164
1,1767,ChurchOrgan-cs3-augminor7_inv2,1,0.0005659309564233164
1,1767,ChurchOrgan-cs4-augminor7_inv0,1,0.0005659309564233164
1,1767,ChurchOrgan-cs4-majorminor7_inv1,1,0.0005659309564233164
1,1767,ChurchOrgan-ds3-minor7_inv2,1,0.0005659309564233164
1,1767,ChurchOrgan-ds4-halfdim7_inv0,1,0.0005659309564233164
1,1767,ChurchOrgan-g3-augmajor7_inv0,1,0.0005659309564233164
1,1767,ChurchOrgan-g3-majorminor7_inv2,1,0.0005659309564233164
1,1767,ChurchOrgan-g3-minor7_inv1,1,0.0005659309564233164
1,1767,ChurchOrgan-gs3-halfdim7_inv3,1,0.0005659309564233164
1,1767,Clarinet-a3-augminor7_inv3,1,0.0005659309564233164
1,1767,Clarinet-as3-major7_inv3,1,0.0005659309564233164
1,1767,Clarinet-as3-majorminor7_inv0,1,0.0005659309564233164
1,1767,Clarinet-b3-major7_inv0,1,0.0005659309564233164
1,1767,Clarinet-b3-major7_inv3,1,0.0005659309564233164
1,1767,Clarinet-cs4-major7_inv0,1,0.0005659309564233164
1,1767,Clarinet-d3-majorminor7_inv3,1,0.0005659309564233164
1,1767,Clarinet-ds3-major7_inv3,1,0.0005659309564233164
1,1767,Clarinet-ds3-minor7_inv2,1,0.0005659309564233164
1,1767,Clarinet-ds4-fulldim7_inv0,1,0.0005659309564233164
1,1767,Clarinet-e3-halfdim7_inv3,1,0.0005659309564233164
1,1767,Clarinet-f3-augminor7_inv2,1,0.0005659309564233164
1,1767,Clarinet-f3-augminor7_inv3,1,0.0005659309564233164
1,1767,Clarinet-f3-fulldim7_inv2,1,0.0005659309564233164
1,1767,Clarinet-fs3-fulldim7_inv3,1,0.0005659309564233164
1,1767,Clarinet-g3-augminor7_inv0,1,0.0005659309564233164
1,1767,Clarinet-gs3-major7_inv2,1,0.0005659309564233164
1,1767,Clarinet-gs3-minor7_inv2,1,0.0005659309564233164
1,1767,Clavinet-a3-fulldim7_inv2,1,0.0005659309564233164
1,1767,Clavinet-as3-majorminor7_inv0,1,0.0005659309564233164
1,1767,Clavinet-as3-minor7_inv3,1,0.0005659309564233164
1,1767,Clavinet-b3-fulldim7_inv3,1,0.0005659309564233164
1,1767,Clavinet-c4-augmajor7_inv1,1,0.0005659309564233164
1,1767,Clavinet-ds3-halfdim7_inv3,1,0.0005659309564233164
1,1767,Clavinet-ds4-majorminor7_inv0,1,0.0005659309564233164
1,1767,Clavinet-e3-augminor7_inv3,1,0.0005659309564233164
1,1767,Clavinet-f3-augminor7_inv1,1,0.0005659309564233164
1,1767,Clavinet-fs3-fulldim7_inv2,1,0.0005659309564233164
1,1767,Clavinet-fs3-minormajor7_inv1,1,0.0005659309564233164
1,1767,Clavinet-gs3-fulldim7_inv0,1,0.0005659309564233164
1,1767,Contrabass-a3-augminor7_inv1,1,0.0005659309564233164
1,1767,Contrabass-c3-augminor7_inv2,1,0.0005659309564233164
1,1767,Contrabass-c3-halfdim7_inv3,1,0.0005659309564233164
1,1767,Contrabass-c3-minor7_inv2,1,0.0005659309564233164
1,1767,Contrabass-cs3-augmajor7_inv2,1,0.0005659309564233164
1,1767,Contrabass-cs3-augminor7_inv3,1,0.0005659309564233164
1,1767,Contrabass-cs4-halfdim7_inv1,1,0.0005659309564233164
1,1767,Contrabass-d4-major7_inv0,1,0.0005659309564233164
1,1767,Contrabass-ds3-augminor7_inv1,1,0.0005659309564233164
1,1767,Contrabass-ds3-halfdim7_inv2,1,0.0005659309564233164
1,1767,Contrabass-ds4-minormajor7_inv0,1,0.0005659309564233164
1,1767,Contrabass-e3-fulldim7_inv1,1,0.0005659309564233164
1,1767,Contrabass-gs3-halfdim7_inv0,1,0.0005659309564233164
1,1767,DistortionGuitar-as3-halfdim7_inv1,1,0.0005659309564233164
1,1767,DistortionGuitar-b3-minor7_inv0,1,0.0005659309564233164
1,1767,DistortionGuitar-c3-major7_inv3,1,0.0005659309564233164
1,1767,DistortionGuitar-c3-minor7_inv2,1,0.0005659309564233164
1,1767,DistortionGuitar-c3-minormajor7_inv2,1,0.0005659309564233164
1,1767,DistortionGuitar-cs3-augminor7_inv3,1,0.0005659309564233164
1,1767,DistortionGuitar-ds3-fulldim7_inv3,1,0.0005659309564233164
1,1767,DistortionGuitar-ds4-fulldim7_inv0,1,0.0005659309564233164
1,1767,DistortionGuitar-e3-augminor7_inv3,1,0.0005659309564233164
1,1767,DistortionGuitar-e4-augmajor7_inv0,1,0.0005659309564233164
1,1767,DistortionGuitar-e4-augminor7_inv0,1,0.0005659309564233164
1,1767,DistortionGuitar-f3-minor7_inv1,1,0.0005659309564233164
1,1767,DistortionGuitar-fs3-augminor7_inv3,1,0.0005659309564233164
1,1767,DistortionGuitar-g3-fulldim7_inv2,1,0.0005659309564233164
1,1767,DistortionGuitar-g3-majorminor7_inv2,1,0.0005659309564233164
1,1767,DistortionGuitar-gs3-augminor7_inv1,1,0.0005659309564233164
1,1767,DistortionGuitar-gs3-augminor7_inv2,1,0.0005659309564233164
1,1767,DistortionGuitar-gs3-majorminor7_inv1,1,0.0005659309564233164
1,1767,DrawbarOrgan-a3-halfdim7_inv2,1,0.0005659309564233164
1,1767,DrawbarOrgan-as3-minormajor7_inv3,1,0.0005659309564233164
1,1767,DrawbarOrgan-b3-halfdim7_inv0,1,0.0005659309564233164
1,1767,DrawbarOrgan-b3-majorminor7_inv2,1,0.0005659309564233164
1,1767,DrawbarOrgan-c3-major7_inv3,1,0.0005659309564233164
1,1767,DrawbarOrgan-d3-augmajor7_inv3,1,0.0005659309564233164
1,1767,DrawbarOrgan-ds3-fulldim7_inv1,1,0.0005659309564233164
1,1767,DrawbarOrgan-ds3-major7_inv3,1,0.0005659309564233164
1,1767,DrawbarOrgan-e3-augminor7_inv1,1,0.0005659309564233164
1,1767,DrawbarOrgan-e3-majorminor7_inv3,1,0.0005659309564233164
1,1767,DrawbarOrgan-e4-halfdim7_inv0,1,0.0005659309564233164
1,1767,DrawbarOrgan-f3-major7_inv2,1,0.0005659309564233164
1,1767,DrawbarOrgan-f3-majorminor7_inv1,1,0.0005659309564233164
1,1767,DrawbarOrgan-f3-minormajor7_inv3,1,0.0005659309564233164
1,1767,DrawbarOrgan-f4-halfdim7_inv0,1,0.0005659309564233164
1,1767,DrawbarOrgan-fs3-augmajor7_inv0,1,0.0005659309564233164
1,1767,DrawbarOrgan-fs3-augminor7_inv2,1,0.0005659309564233164
