set_type,set_type_count,path,count,proportion
test,1986,A#_dim_64_84_Charang_Lead.wav,1,0.0005035246727089627
test,1986,A#_dim_64_92_Bowed_Pad.wav,1,0.0005035246727089627
test,1986,A#_dim_6_110_Fiddle.wav,1,0.0005035246727089627
test,1986,A#_dim_6_111_Shanai.wav,1,0.0005035246727089627
test,1986,A#_dim_6_25_Acoustic_Steel_Guitar.wav,1,0.0005035246727089627
test,1986,A#_dim_6_28_Electric_Muted_Guitar.wav,1,0.0005035246727089627
test,1986,A#_dim_6_2_Electric_Grand_Piano.wav,1,0.0005035246727089627
test,1986,A#_dim_6_30_Distortion_Guitar.wav,1,0.0005035246727089627
test,1986,A#_dim_6_37_Slap_Bass_2.wav,1,0.0005035246727089627
test,1986,A#_dim_6_40_Violin.wav,1,0.0005035246727089627
test,1986,A#_dim_6_46_Orchestral_Harp.wav,1,0.0005035246727089627
test,1986,A#_dim_6_48_String_Ensemble_1.wav,1,0.0005035246727089627
test,1986,A#_dim_6_63_Synth_Brass_2.wav,1,0.0005035246727089627
test,1986,A#_dim_6_65_Alto_Sax.wav,1,0.0005035246727089627
test,1986,A#_dim_6_6_Harpsichord.wav,1,0.0005035246727089627
test,1986,A#_dim_6_84_Charang_Lead.wav,1,0.0005035246727089627
test,1986,A#_major_5_106_Shamisen.wav,1,0.0005035246727089627
test,1986,A#_major_5_15_Dulcimer.wav,1,0.0005035246727089627
test,1986,A#_major_5_16_Hammond_Organ.wav,1,0.0005035246727089627
test,1986,A#_major_5_25_Acoustic_Steel_Guitar.wav,1,0.0005035246727089627
test,1986,A#_major_5_33_Fingered_Electric_Bass.wav,1,0.0005035246727089627
test,1986,A#_major_5_35_Fretless_Bass.wav,1,0.0005035246727089627
test,1986,A#_major_5_36_Slap_Bass_1.wav,1,0.0005035246727089627
test,1986,A#_major_5_3_Honky-tonk_Piano.wav,1,0.0005035246727089627
test,1986,A#_major_5_45_Pizzicato_Strings.wav,1,0.0005035246727089627
test,1986,A#_major_5_46_Orchestral_Harp.wav,1,0.0005035246727089627
test,1986,A#_major_5_67_Baritone_Sax.wav,1,0.0005035246727089627
test,1986,A#_major_5_6_Harpsichord.wav,1,0.0005035246727089627
test,1986,A#_major_5_71_Clarinet.wav,1,0.0005035246727089627
test,1986,A#_major_5_75_Pan_Flute.wav,1,0.0005035246727089627
test,1986,A#_major_5_80_Square_Wave_Lead.wav,1,0.0005035246727089627
test,1986,A#_major_5_92_Bowed_Pad.wav,1,0.0005035246727089627
test,1986,A#_major_64_109_Bagpipe.wav,1,0.0005035246727089627
test,1986,A#_major_64_13_Xylophone.wav,1,0.0005035246727089627
test,1986,A#_major_64_24_Acoustic_Nylon_Guitar.wav,1,0.0005035246727089627
test,1986,A#_major_64_36_Slap_Bass_1.wav,1,0.0005035246727089627
test,1986,A#_major_64_41_Viola.wav,1,0.0005035246727089627
test,1986,A#_major_64_46_Orchestral_Harp.wav,1,0.0005035246727089627
test,1986,A#_major_64_54_Synth_Voice.wav,1,0.0005035246727089627
test,1986,A#_major_64_64_Soprano_Sax.wav,1,0.0005035246727089627
test,1986,A#_major_64_66_Tenor_Sax.wav,1,0.0005035246727089627
test,1986,A#_major_64_71_Clarinet.wav,1,0.0005035246727089627
test,1986,A#_major_64_92_Bowed_Pad.wav,1,0.0005035246727089627
test,1986,A#_major_64_93_Metallic_Pad.wav,1,0.0005035246727089627
test,1986,A#_major_6_104_Sitar.wav,1,0.0005035246727089627
test,1986,A#_major_6_11_Vibraphone.wav,1,0.0005035246727089627
test,1986,A#_major_6_28_Electric_Muted_Guitar.wav,1,0.0005035246727089627
test,1986,A#_major_6_29_Overdriven_Guitar.wav,1,0.0005035246727089627
test,1986,A#_major_6_35_Fretless_Bass.wav,1,0.0005035246727089627
test,1986,A#_major_6_42_Cello.wav,1,0.0005035246727089627
test,1986,A#_major_6_49_String_Ensemble_2.wav,1,0.0005035246727089627
test,1986,A#_major_6_4_Rhodes_Piano.wav,1,0.0005035246727089627
test,1986,A#_major_6_64_Soprano_Sax.wav,1,0.0005035246727089627
test,1986,A#_major_6_79_Ocarina.wav,1,0.0005035246727089627
test,1986,A#_major_6_83_Chiff_Lead.wav,1,0.0005035246727089627
test,1986,A#_minor_5_13_Xylophone.wav,1,0.0005035246727089627
test,1986,A#_minor_5_17_Percussive_Organ.wav,1,0.0005035246727089627
test,1986,A#_minor_5_28_Electric_Muted_Guitar.wav,1,0.0005035246727089627
test,1986,A#_minor_5_29_Overdriven_Guitar.wav,1,0.0005035246727089627
test,1986,A#_minor_5_37_Slap_Bass_2.wav,1,0.0005035246727089627
test,1986,A#_minor_5_42_Cello.wav,1,0.0005035246727089627
test,1986,A#_minor_5_45_Pizzicato_Strings.wav,1,0.0005035246727089627
test,1986,A#_minor_5_56_Trumpet.wav,1,0.0005035246727089627
test,1986,A#_minor_5_58_Tuba.wav,1,0.0005035246727089627
test,1986,A#_minor_5_66_Tenor_Sax.wav,1,0.0005035246727089627
test,1986,A#_minor_5_72_Piccolo.wav,1,0.0005035246727089627
test,1986,A#_minor_5_74_Recorder.wav,1,0.0005035246727089627
test,1986,A#_minor_5_76_Bottle_Blow.wav,1,0.0005035246727089627
test,1986,A#_minor_5_82_Calliope_Lead.wav,1,0.0005035246727089627
test,1986,A#_minor_5_87_Bass_Lead.wav,1,0.0005035246727089627
test,1986,A#_minor_5_93_Metallic_Pad.wav,1,0.0005035246727089627
test,1986,A#_minor_64_105_Banjo.wav,1,0.0005035246727089627
test,1986,A#_minor_64_18_Rock_Organ.wav,1,0.0005035246727089627
test,1986,A#_minor_64_24_Acoustic_Nylon_Guitar.wav,1,0.0005035246727089627
test,1986,A#_minor_64_28_Electric_Muted_Guitar.wav,1,0.0005035246727089627
test,1986,A#_minor_64_37_Slap_Bass_2.wav,1,0.0005035246727089627
test,1986,A#_minor_64_4_Rhodes_Piano.wav,1,0.0005035246727089627
test,1986,A#_minor_64_72_Piccolo.wav,1,0.0005035246727089627
test,1986,A#_minor_64_79_Ocarina.wav,1,0.0005035246727089627
test,1986,A#_minor_64_80_Square_Wave_Lead.wav,1,0.0005035246727089627
test,1986,A#_minor_64_83_Chiff_Lead.wav,1,0.0005035246727089627
test,1986,A#_minor_64_85_Voice_Lead.wav,1,0.0005035246727089627
test,1986,A#_minor_64_88_New_Age_Pad.wav,1,0.0005035246727089627
test,1986,A#_minor_64_93_Metallic_Pad.wav,1,0.0005035246727089627
test,1986,A#_minor_6_12_Marimba.wav,1,0.0005035246727089627
test,1986,A#_minor_6_24_Acoustic_Nylon_Guitar.wav,1,0.0005035246727089627
test,1986,A#_minor_6_26_Electric_Jazz_Guitar.wav,1,0.0005035246727089627
test,1986,A#_minor_6_35_Fretless_Bass.wav,1,0.0005035246727089627
test,1986,"A#_minor_6_52_Choir_""Aah"".wav",1,0.0005035246727089627
test,1986,A#_minor_6_60_French_Horn.wav,1,0.0005035246727089627
test,1986,A#_minor_6_66_Tenor_Sax.wav,1,0.0005035246727089627
test,1986,A#_minor_6_79_Ocarina.wav,1,0.0005035246727089627
test,1986,A#_minor_6_84_Charang_Lead.wav,1,0.0005035246727089627
test,1986,A#_minor_6_92_Bowed_Pad.wav,1,0.0005035246727089627
test,1986,A_aug_5_16_Hammond_Organ.wav,1,0.0005035246727089627
test,1986,A_aug_5_25_Acoustic_Steel_Guitar.wav,1,0.0005035246727089627
test,1986,A_aug_5_27_Electric_Clean_Guitar.wav,1,0.0005035246727089627
test,1986,A_aug_5_48_String_Ensemble_1.wav,1,0.0005035246727089627
test,1986,A_aug_5_56_Trumpet.wav,1,0.0005035246727089627
test,1986,A_aug_5_69_English_Horn.wav,1,0.0005035246727089627
test,1986,A_aug_5_7_Clavinet.wav,1,0.0005035246727089627
test,1986,A_aug_64_105_Banjo.wav,1,0.0005035246727089627
test,1986,A_aug_64_11_Vibraphone.wav,1,0.0005035246727089627
test,1986,A_aug_64_13_Xylophone.wav,1,0.0005035246727089627
test,1986,A_aug_64_19_Church_Organ.wav,1,0.0005035246727089627
test,1986,A_aug_64_3_Honky-tonk_Piano.wav,1,0.0005035246727089627
test,1986,A_aug_64_46_Orchestral_Harp.wav,1,0.0005035246727089627
test,1986,A_aug_64_51_Synth_Strings_2.wav,1,0.0005035246727089627
test,1986,A_aug_64_70_Bassoon.wav,1,0.0005035246727089627
test,1986,A_aug_64_72_Piccolo.wav,1,0.0005035246727089627
test,1986,A_aug_64_80_Square_Wave_Lead.wav,1,0.0005035246727089627
test,1986,A_aug_6_111_Shanai.wav,1,0.0005035246727089627
test,1986,A_aug_6_17_Percussive_Organ.wav,1,0.0005035246727089627
test,1986,A_aug_6_20_Reed_Organ.wav,1,0.0005035246727089627
test,1986,A_aug_6_27_Electric_Clean_Guitar.wav,1,0.0005035246727089627
test,1986,A_aug_6_2_Electric_Grand_Piano.wav,1,0.0005035246727089627
test,1986,A_aug_6_35_Fretless_Bass.wav,1,0.0005035246727089627
test,1986,A_aug_6_51_Synth_Strings_2.wav,1,0.0005035246727089627
test,1986,A_aug_6_79_Ocarina.wav,1,0.0005035246727089627
test,1986,A_aug_6_83_Chiff_Lead.wav,1,0.0005035246727089627
test,1986,A_aug_6_87_Bass_Lead.wav,1,0.0005035246727089627
test,1986,A_aug_6_91_Choir_Pad.wav,1,0.0005035246727089627
test,1986,A_dim_5_13_Xylophone.wav,1,0.0005035246727089627
test,1986,A_dim_5_19_Church_Organ.wav,1,0.0005035246727089627
test,1986,A_dim_5_36_Slap_Bass_1.wav,1,0.0005035246727089627
test,1986,A_dim_5_42_Cello.wav,1,0.0005035246727089627
test,1986,A_dim_5_44_Tremolo_Strings.wav,1,0.0005035246727089627
test,1986,"A_dim_5_52_Choir_""Aah"".wav",1,0.0005035246727089627
test,1986,A_dim_5_56_Trumpet.wav,1,0.0005035246727089627
test,1986,A_dim_5_60_French_Horn.wav,1,0.0005035246727089627
test,1986,A_dim_5_65_Alto_Sax.wav,1,0.0005035246727089627
test,1986,A_dim_5_68_Oboe.wav,1,0.0005035246727089627
test,1986,A_dim_5_72_Piccolo.wav,1,0.0005035246727089627
test,1986,A_dim_5_73_Flute.wav,1,0.0005035246727089627
test,1986,A_dim_5_7_Clavinet.wav,1,0.0005035246727089627
test,1986,A_dim_5_81_Sawtooth_Wave_Lead.wav,1,0.0005035246727089627
test,1986,A_dim_5_83_Chiff_Lead.wav,1,0.0005035246727089627
test,1986,A_dim_5_87_Bass_Lead.wav,1,0.0005035246727089627
test,1986,A_dim_5_89_Warm_Pad.wav,1,0.0005035246727089627
test,1986,A_dim_64_110_Fiddle.wav,1,0.0005035246727089627
test,1986,A_dim_64_15_Dulcimer.wav,1,0.0005035246727089627
test,1986,A_dim_64_17_Percussive_Organ.wav,1,0.0005035246727089627
test,1986,A_dim_64_25_Acoustic_Steel_Guitar.wav,1,0.0005035246727089627
test,1986,A_dim_64_26_Electric_Jazz_Guitar.wav,1,0.0005035246727089627
test,1986,A_dim_64_27_Electric_Clean_Guitar.wav,1,0.0005035246727089627
test,1986,"A_dim_64_52_Choir_""Aah"".wav",1,0.0005035246727089627
test,1986,A_dim_64_58_Tuba.wav,1,0.0005035246727089627
test,1986,A_dim_64_59_Muted_Trumpet.wav,1,0.0005035246727089627
test,1986,A_dim_64_61_Brass_Section.wav,1,0.0005035246727089627
test,1986,A_dim_64_62_Synth_Brass_1.wav,1,0.0005035246727089627
test,1986,A_dim_64_64_Soprano_Sax.wav,1,0.0005035246727089627
test,1986,A_dim_64_75_Pan_Flute.wav,1,0.0005035246727089627
test,1986,A_dim_64_90_Polysynth_Pad.wav,1,0.0005035246727089627
test,1986,A_dim_6_106_Shamisen.wav,1,0.0005035246727089627
test,1986,A_dim_6_109_Bagpipe.wav,1,0.0005035246727089627
test,1986,A_dim_6_111_Shanai.wav,1,0.0005035246727089627
test,1986,A_dim_6_28_Electric_Muted_Guitar.wav,1,0.0005035246727089627
test,1986,A_dim_6_35_Fretless_Bass.wav,1,0.0005035246727089627
test,1986,A_dim_6_50_Synth_Strings_1.wav,1,0.0005035246727089627
test,1986,A_dim_6_51_Synth_Strings_2.wav,1,0.0005035246727089627
test,1986,A_dim_6_59_Muted_Trumpet.wav,1,0.0005035246727089627
test,1986,A_dim_6_60_French_Horn.wav,1,0.0005035246727089627
test,1986,A_dim_6_81_Sawtooth_Wave_Lead.wav,1,0.0005035246727089627
test,1986,A_dim_6_82_Calliope_Lead.wav,1,0.0005035246727089627
test,1986,A_dim_6_92_Bowed_Pad.wav,1,0.0005035246727089627
test,1986,A_major_5_104_Sitar.wav,1,0.0005035246727089627
test,1986,A_major_5_110_Fiddle.wav,1,0.0005035246727089627
test,1986,A_major_5_26_Electric_Jazz_Guitar.wav,1,0.0005035246727089627
test,1986,A_major_5_28_Electric_Muted_Guitar.wav,1,0.0005035246727089627
test,1986,A_major_5_2_Electric_Grand_Piano.wav,1,0.0005035246727089627
test,1986,A_major_5_56_Trumpet.wav,1,0.0005035246727089627
test,1986,A_major_5_66_Tenor_Sax.wav,1,0.0005035246727089627
test,1986,A_major_5_69_English_Horn.wav,1,0.0005035246727089627
test,1986,A_major_5_6_Harpsichord.wav,1,0.0005035246727089627
test,1986,A_major_5_74_Recorder.wav,1,0.0005035246727089627
test,1986,A_major_5_75_Pan_Flute.wav,1,0.0005035246727089627
test,1986,A_major_5_85_Voice_Lead.wav,1,0.0005035246727089627
test,1986,A_major_5_94_Halo_Pad.wav,1,0.0005035246727089627
test,1986,A_major_64_109_Bagpipe.wav,1,0.0005035246727089627
test,1986,A_major_64_33_Fingered_Electric_Bass.wav,1,0.0005035246727089627
test,1986,A_major_64_42_Cello.wav,1,0.0005035246727089627
test,1986,A_major_64_60_French_Horn.wav,1,0.0005035246727089627
test,1986,A_major_64_81_Sawtooth_Wave_Lead.wav,1,0.0005035246727089627
test,1986,A_major_64_82_Calliope_Lead.wav,1,0.0005035246727089627
test,1986,A_major_64_85_Voice_Lead.wav,1,0.0005035246727089627
test,1986,A_major_64_90_Polysynth_Pad.wav,1,0.0005035246727089627
test,1986,A_major_6_106_Shamisen.wav,1,0.0005035246727089627
test,1986,A_major_6_109_Bagpipe.wav,1,0.0005035246727089627
test,1986,A_major_6_110_Fiddle.wav,1,0.0005035246727089627
test,1986,A_major_6_32_Acoustic_Bass.wav,1,0.0005035246727089627
test,1986,A_major_6_33_Fingered_Electric_Bass.wav,1,0.0005035246727089627
test,1986,A_major_6_3_Honky-tonk_Piano.wav,1,0.0005035246727089627
test,1986,A_major_6_42_Cello.wav,1,0.0005035246727089627
test,1986,A_major_6_50_Synth_Strings_1.wav,1,0.0005035246727089627
test,1986,"A_major_6_52_Choir_""Aah"".wav",1,0.0005035246727089627
test,1986,A_major_6_54_Synth_Voice.wav,1,0.0005035246727089627
test,1986,A_major_6_62_Synth_Brass_1.wav,1,0.0005035246727089627
test,1986,A_major_6_63_Synth_Brass_2.wav,1,0.0005035246727089627
test,1986,A_major_6_64_Soprano_Sax.wav,1,0.0005035246727089627
test,1986,A_major_6_66_Tenor_Sax.wav,1,0.0005035246727089627
test,1986,A_major_6_68_Oboe.wav,1,0.0005035246727089627
test,1986,A_major_6_69_English_Horn.wav,1,0.0005035246727089627
test,1986,A_major_6_87_Bass_Lead.wav,1,0.0005035246727089627
test,1986,A_minor_5_10_Music_Box.wav,1,0.0005035246727089627
test,1986,A_minor_5_20_Reed_Organ.wav,1,0.0005035246727089627
test,1986,A_minor_5_32_Acoustic_Bass.wav,1,0.0005035246727089627
test,1986,A_minor_5_39_Synth_Bass_2.wav,1,0.0005035246727089627
test,1986,A_minor_5_41_Viola.wav,1,0.0005035246727089627
test,1986,A_minor_5_44_Tremolo_Strings.wav,1,0.0005035246727089627
test,1986,A_minor_5_45_Pizzicato_Strings.wav,1,0.0005035246727089627
test,1986,A_minor_5_49_String_Ensemble_2.wav,1,0.0005035246727089627
test,1986,A_minor_5_56_Trumpet.wav,1,0.0005035246727089627
test,1986,A_minor_5_57_Trombone.wav,1,0.0005035246727089627
test,1986,A_minor_5_64_Soprano_Sax.wav,1,0.0005035246727089627
test,1986,A_minor_5_68_Oboe.wav,1,0.0005035246727089627
test,1986,A_minor_5_72_Piccolo.wav,1,0.0005035246727089627
test,1986,A_minor_5_75_Pan_Flute.wav,1,0.0005035246727089627
test,1986,A_minor_64_13_Xylophone.wav,1,0.0005035246727089627
test,1986,A_minor_64_15_Dulcimer.wav,1,0.0005035246727089627
test,1986,A_minor_64_17_Percussive_Organ.wav,1,0.0005035246727089627
test,1986,A_minor_64_1_Bright_Acoustic_Piano.wav,1,0.0005035246727089627
test,1986,A_minor_64_20_Reed_Organ.wav,1,0.0005035246727089627
test,1986,A_minor_64_2_Electric_Grand_Piano.wav,1,0.0005035246727089627
test,1986,A_minor_64_41_Viola.wav,1,0.0005035246727089627
test,1986,A_minor_64_42_Cello.wav,1,0.0005035246727089627
test,1986,A_minor_64_43_Contrabass.wav,1,0.0005035246727089627
test,1986,A_minor_64_50_Synth_Strings_1.wav,1,0.0005035246727089627
test,1986,A_minor_64_60_French_Horn.wav,1,0.0005035246727089627
test,1986,A_minor_64_66_Tenor_Sax.wav,1,0.0005035246727089627
test,1986,A_minor_64_79_Ocarina.wav,1,0.0005035246727089627
test,1986,A_minor_64_87_Bass_Lead.wav,1,0.0005035246727089627
test,1986,A_minor_64_90_Polysynth_Pad.wav,1,0.0005035246727089627
test,1986,A_minor_6_12_Marimba.wav,1,0.0005035246727089627
test,1986,A_minor_6_24_Acoustic_Nylon_Guitar.wav,1,0.0005035246727089627
test,1986,A_minor_6_29_Overdriven_Guitar.wav,1,0.0005035246727089627
test,1986,A_minor_6_2_Electric_Grand_Piano.wav,1,0.0005035246727089627
test,1986,A_minor_6_35_Fretless_Bass.wav,1,0.0005035246727089627
test,1986,A_minor_6_38_Synth_Bass_1.wav,1,0.0005035246727089627
test,1986,"A_minor_6_52_Choir_""Aah"".wav",1,0.0005035246727089627
test,1986,"A_minor_6_53_Choir_""Ooh"".wav",1,0.0005035246727089627
test,1986,A_minor_6_57_Trombone.wav,1,0.0005035246727089627
test,1986,A_minor_6_5_Chorused_Piano.wav,1,0.0005035246727089627
test,1986,A_minor_6_70_Bassoon.wav,1,0.0005035246727089627
test,1986,A_minor_6_83_Chiff_Lead.wav,1,0.0005035246727089627
test,1986,A_minor_6_87_Bass_Lead.wav,1,0.0005035246727089627
test,1986,B_aug_5_0_Acoustic_Grand_Piano.wav,1,0.0005035246727089627
test,1986,B_aug_5_11_Vibraphone.wav,1,0.0005035246727089627
test,1986,B_aug_5_18_Rock_Organ.wav,1,0.0005035246727089627
test,1986,B_aug_5_38_Synth_Bass_1.wav,1,0.0005035246727089627
test,1986,B_aug_5_39_Synth_Bass_2.wav,1,0.0005035246727089627
test,1986,"B_aug_5_53_Choir_""Ooh"".wav",1,0.0005035246727089627
test,1986,B_aug_5_60_French_Horn.wav,1,0.0005035246727089627
test,1986,B_aug_5_68_Oboe.wav,1,0.0005035246727089627
test,1986,B_aug_5_76_Bottle_Blow.wav,1,0.0005035246727089627
test,1986,B_aug_5_7_Clavinet.wav,1,0.0005035246727089627
test,1986,B_aug_5_84_Charang_Lead.wav,1,0.0005035246727089627
test,1986,B_aug_5_93_Metallic_Pad.wav,1,0.0005035246727089627
test,1986,B_aug_64_110_Fiddle.wav,1,0.0005035246727089627
test,1986,B_aug_64_26_Electric_Jazz_Guitar.wav,1,0.0005035246727089627
test,1986,B_aug_64_28_Electric_Muted_Guitar.wav,1,0.0005035246727089627
test,1986,B_aug_64_29_Overdriven_Guitar.wav,1,0.0005035246727089627
test,1986,B_aug_64_38_Synth_Bass_1.wav,1,0.0005035246727089627
test,1986,B_aug_64_41_Viola.wav,1,0.0005035246727089627
test,1986,B_aug_64_4_Rhodes_Piano.wav,1,0.0005035246727089627
test,1986,"B_aug_64_52_Choir_""Aah"".wav",1,0.0005035246727089627
test,1986,B_aug_64_56_Trumpet.wav,1,0.0005035246727089627
test,1986,B_aug_64_64_Soprano_Sax.wav,1,0.0005035246727089627
test,1986,B_aug_64_65_Alto_Sax.wav,1,0.0005035246727089627
test,1986,B_aug_64_74_Recorder.wav,1,0.0005035246727089627
test,1986,B_aug_64_79_Ocarina.wav,1,0.0005035246727089627
test,1986,B_aug_64_83_Chiff_Lead.wav,1,0.0005035246727089627
test,1986,B_aug_6_111_Shanai.wav,1,0.0005035246727089627
test,1986,B_aug_6_12_Marimba.wav,1,0.0005035246727089627
test,1986,B_aug_6_16_Hammond_Organ.wav,1,0.0005035246727089627
test,1986,B_aug_6_1_Bright_Acoustic_Piano.wav,1,0.0005035246727089627
test,1986,B_aug_6_25_Acoustic_Steel_Guitar.wav,1,0.0005035246727089627
test,1986,B_aug_6_26_Electric_Jazz_Guitar.wav,1,0.0005035246727089627
test,1986,B_aug_6_28_Electric_Muted_Guitar.wav,1,0.0005035246727089627
test,1986,B_aug_6_32_Acoustic_Bass.wav,1,0.0005035246727089627
test,1986,B_aug_6_34_Plucked_Electric_Bass.wav,1,0.0005035246727089627
test,1986,B_aug_6_35_Fretless_Bass.wav,1,0.0005035246727089627
test,1986,B_aug_6_37_Slap_Bass_2.wav,1,0.0005035246727089627
test,1986,B_aug_6_3_Honky-tonk_Piano.wav,1,0.0005035246727089627
test,1986,B_aug_6_4_Rhodes_Piano.wav,1,0.0005035246727089627
test,1986,B_aug_6_50_Synth_Strings_1.wav,1,0.0005035246727089627
test,1986,B_aug_6_51_Synth_Strings_2.wav,1,0.0005035246727089627
