fold,fold_count,path,count,proportion
1,1049,A#_aeolian_4-7-1-1_17_Percussive_Organ.wav,1,0.0009532888465204957
1,1049,A#_aeolian_4-7-1-1_25_Acoustic_Steel_Guitar.wav,1,0.0009532888465204957
1,1049,A#_aeolian_4-7-1-1_38_Synth_Bass_1.wav,1,0.0009532888465204957
1,1049,A#_aeolian_4-7-1-1_3_Honky-tonk_Piano.wav,1,0.0009532888465204957
1,1049,A#_aeolian_4-7-1-1_58_Tuba.wav,1,0.0009532888465204957
1,1049,A#_aeolian_4-7-1-1_68_Oboe.wav,1,0.0009532888465204957
1,1049,A#_aeolian_4-7-1-1_87_Bass_Lead.wav,1,0.0009532888465204957
1,1049,A#_aeolian_7-6-7-1_110_Fiddle.wav,1,0.0009532888465204957
1,1049,A#_aeolian_7-6-7-1_19_Church_Organ.wav,1,0.0009532888465204957
1,1049,A#_aeolian_7-6-7-1_65_Alto_Sax.wav,1,0.0009532888465204957
1,1049,A#_aeolian_7-6-7-1_84_Charang_Lead.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-4-5-1_110_Fiddle.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-4-5-1_4_Rhodes_Piano.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-4-5-1_91_Choir_Pad.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-4-6-5_27_Electric_Clean_Guitar.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-4-6-5_40_Violin.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-4-6-5_67_Baritone_Sax.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-5-6-4_29_Overdriven_Guitar.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-5-6-4_36_Slap_Bass_1.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-5-6-4_38_Synth_Bass_1.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-5-6-4_42_Cello.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-5-6-4_50_Synth_Strings_1.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-5-6-4_64_Soprano_Sax.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-6-4-5_1_Bright_Acoustic_Piano.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-6-4-5_34_Plucked_Electric_Bass.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-6-4-5_42_Cello.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-6-4-5_44_Tremolo_Strings.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-6-4-5_67_Baritone_Sax.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-6-4-5_79_Ocarina.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-6-4-5_82_Calliope_Lead.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-6-4-5_84_Charang_Lead.wav,1,0.0009532888465204957
1,1049,A#_ionian_1-6-4-5_91_Choir_Pad.wav,1,0.0009532888465204957
1,1049,A#_ionian_2-5-1-6_34_Plucked_Electric_Bass.wav,1,0.0009532888465204957
1,1049,A#_ionian_2-5-1-6_45_Pizzicato_Strings.wav,1,0.0009532888465204957
1,1049,A#_ionian_2-5-1-6_82_Calliope_Lead.wav,1,0.0009532888465204957
1,1049,A#_ionian_2-5-1-6_93_Metallic_Pad.wav,1,0.0009532888465204957
1,1049,A#_ionian_4-1-5-6_10_Music_Box.wav,1,0.0009532888465204957
1,1049,A#_ionian_4-1-5-6_34_Plucked_Electric_Bass.wav,1,0.0009532888465204957
1,1049,A#_ionian_4-5-3-6_11_Vibraphone.wav,1,0.0009532888465204957
1,1049,A#_ionian_4-5-3-6_37_Slap_Bass_2.wav,1,0.0009532888465204957
1,1049,A#_ionian_4-5-3-6_48_String_Ensemble_1.wav,1,0.0009532888465204957
1,1049,A#_ionian_4-5-3-6_5_Chorused_Piano.wav,1,0.0009532888465204957
1,1049,A#_ionian_5-4-1-5_109_Bagpipe.wav,1,0.0009532888465204957
1,1049,A#_ionian_5-4-1-5_2_Electric_Grand_Piano.wav,1,0.0009532888465204957
1,1049,A#_ionian_5-4-1-5_65_Alto_Sax.wav,1,0.0009532888465204957
1,1049,A#_ionian_5-4-1-5_66_Tenor_Sax.wav,1,0.0009532888465204957
1,1049,A#_ionian_5-6-4-1_36_Slap_Bass_1.wav,1,0.0009532888465204957
1,1049,A#_ionian_5-6-4-1_40_Violin.wav,1,0.0009532888465204957
1,1049,A#_ionian_5-6-4-1_49_String_Ensemble_2.wav,1,0.0009532888465204957
1,1049,A#_ionian_5-6-4-1_56_Trumpet.wav,1,0.0009532888465204957
1,1049,A#_ionian_5-6-4-1_6_Harpsichord.wav,1,0.0009532888465204957
1,1049,A#_ionian_6-4-1-5_108_Kalimba.wav,1,0.0009532888465204957
1,1049,A#_ionian_6-4-1-5_11_Vibraphone.wav,1,0.0009532888465204957
1,1049,A#_ionian_6-4-1-5_27_Electric_Clean_Guitar.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-2-5-1_16_Hammond_Organ.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-2-5-1_34_Plucked_Electric_Bass.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-2-5-1_41_Viola.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-2-5-1_60_French_Horn.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-3-4-1_104_Sitar.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-3-4-1_13_Xylophone.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-3-4-1_18_Rock_Organ.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-3-4-1_51_Synth_Strings_2.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-3-4-1_58_Tuba.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-3-4-1_60_French_Horn.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-4-5-1_42_Cello.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-4-5-1_62_Synth_Brass_1.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-4-5-1_7_Clavinet.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-4-5-1_91_Choir_Pad.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-6-3-7_11_Vibraphone.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-6-3-7_17_Percussive_Organ.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-6-3-7_24_Acoustic_Nylon_Guitar.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-6-3-7_27_Electric_Clean_Guitar.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-6-3-7_58_Tuba.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-6-3-7_63_Synth_Brass_2.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-6-3-7_94_Halo_Pad.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-6-7-1_33_Fingered_Electric_Bass.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-6-7-1_34_Plucked_Electric_Bass.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-6-7-1_67_Baritone_Sax.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-6-7-1_71_Clarinet.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-6-7-3_109_Bagpipe.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-6-7-3_74_Recorder.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-6-7-3_79_Ocarina.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-7-6-4_12_Marimba.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-7-6-4_29_Overdriven_Guitar.wav,1,0.0009532888465204957
1,1049,A_aeolian_1-7-6-4_91_Choir_Pad.wav,1,0.0009532888465204957
1,1049,"A_aeolian_4-7-1-1_52_Choir_""Aah"".wav",1,0.0009532888465204957
1,1049,A_aeolian_4-7-1-1_60_French_Horn.wav,1,0.0009532888465204957
1,1049,A_aeolian_7-6-7-1_16_Hammond_Organ.wav,1,0.0009532888465204957
1,1049,A_aeolian_7-6-7-1_19_Church_Organ.wav,1,0.0009532888465204957
1,1049,A_aeolian_7-6-7-1_40_Violin.wav,1,0.0009532888465204957
1,1049,A_aeolian_7-6-7-1_84_Charang_Lead.wav,1,0.0009532888465204957
1,1049,A_ionian_1-4-5-1_108_Kalimba.wav,1,0.0009532888465204957
1,1049,A_ionian_1-4-5-1_111_Shanai.wav,1,0.0009532888465204957
1,1049,A_ionian_1-4-5-1_11_Vibraphone.wav,1,0.0009532888465204957
1,1049,A_ionian_1-4-5-1_45_Pizzicato_Strings.wav,1,0.0009532888465204957
1,1049,A_ionian_1-4-5-1_56_Trumpet.wav,1,0.0009532888465204957
1,1049,A_ionian_1-4-6-5_26_Electric_Jazz_Guitar.wav,1,0.0009532888465204957
1,1049,A_ionian_1-4-6-5_27_Electric_Clean_Guitar.wav,1,0.0009532888465204957
1,1049,A_ionian_1-4-6-5_2_Electric_Grand_Piano.wav,1,0.0009532888465204957
1,1049,"A_ionian_1-4-6-5_52_Choir_""Aah"".wav",1,0.0009532888465204957
1,1049,A_ionian_1-4-6-5_72_Piccolo.wav,1,0.0009532888465204957
1,1049,A_ionian_1-4-6-5_81_Sawtooth_Wave_Lead.wav,1,0.0009532888465204957
1,1049,A_ionian_1-5-6-4_13_Xylophone.wav,1,0.0009532888465204957
1,1049,A_ionian_1-5-6-4_37_Slap_Bass_2.wav,1,0.0009532888465204957
1,1049,A_ionian_1-5-6-4_46_Orchestral_Harp.wav,1,0.0009532888465204957
1,1049,A_ionian_1-5-6-4_49_String_Ensemble_2.wav,1,0.0009532888465204957
1,1049,A_ionian_1-5-6-4_56_Trumpet.wav,1,0.0009532888465204957
1,1049,A_ionian_1-5-6-4_71_Clarinet.wav,1,0.0009532888465204957
1,1049,A_ionian_1-5-6-4_7_Clavinet.wav,1,0.0009532888465204957
1,1049,A_ionian_1-6-4-5_111_Shanai.wav,1,0.0009532888465204957
1,1049,A_ionian_1-6-4-5_60_French_Horn.wav,1,0.0009532888465204957
1,1049,A_ionian_1-6-4-5_66_Tenor_Sax.wav,1,0.0009532888465204957
1,1049,A_ionian_1-6-4-5_81_Sawtooth_Wave_Lead.wav,1,0.0009532888465204957
1,1049,A_ionian_2-5-1-6_36_Slap_Bass_1.wav,1,0.0009532888465204957
1,1049,A_ionian_2-5-1-6_50_Synth_Strings_1.wav,1,0.0009532888465204957
1,1049,A_ionian_2-5-1-6_66_Tenor_Sax.wav,1,0.0009532888465204957
1,1049,A_ionian_4-1-5-6_107_Koto.wav,1,0.0009532888465204957
1,1049,A_ionian_4-1-5-6_109_Bagpipe.wav,1,0.0009532888465204957
1,1049,A_ionian_4-1-5-6_87_Bass_Lead.wav,1,0.0009532888465204957
1,1049,A_ionian_4-1-5-6_88_New_Age_Pad.wav,1,0.0009532888465204957
1,1049,A_ionian_4-5-3-6_33_Fingered_Electric_Bass.wav,1,0.0009532888465204957
1,1049,A_ionian_4-5-3-6_42_Cello.wav,1,0.0009532888465204957
1,1049,A_ionian_4-5-3-6_79_Ocarina.wav,1,0.0009532888465204957
1,1049,A_ionian_5-4-1-5_20_Reed_Organ.wav,1,0.0009532888465204957
1,1049,A_ionian_5-4-1-5_34_Plucked_Electric_Bass.wav,1,0.0009532888465204957
1,1049,A_ionian_5-4-1-5_48_String_Ensemble_1.wav,1,0.0009532888465204957
1,1049,A_ionian_5-4-1-5_54_Synth_Voice.wav,1,0.0009532888465204957
1,1049,A_ionian_5-4-1-5_66_Tenor_Sax.wav,1,0.0009532888465204957
1,1049,A_ionian_5-4-1-5_85_Voice_Lead.wav,1,0.0009532888465204957
1,1049,A_ionian_5-6-4-1_11_Vibraphone.wav,1,0.0009532888465204957
1,1049,A_ionian_5-6-4-1_41_Viola.wav,1,0.0009532888465204957
1,1049,A_ionian_6-4-1-5_56_Trumpet.wav,1,0.0009532888465204957
1,1049,A_ionian_6-4-1-5_64_Soprano_Sax.wav,1,0.0009532888465204957
1,1049,A_ionian_6-4-1-5_75_Pan_Flute.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-2-5-1_1_Bright_Acoustic_Piano.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-2-5-1_59_Muted_Trumpet.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-3-4-1_32_Acoustic_Bass.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-3-4-1_48_String_Ensemble_1.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-3-4-1_87_Bass_Lead.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-4-5-1_32_Acoustic_Bass.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-4-5-1_6_Harpsichord.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-6-3-7_110_Fiddle.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-6-7-1_26_Electric_Jazz_Guitar.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-6-7-1_56_Trumpet.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-6-7-3_1_Bright_Acoustic_Piano.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-6-7-3_27_Electric_Clean_Guitar.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-6-7-3_82_Calliope_Lead.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-7-6-4_1_Bright_Acoustic_Piano.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-7-6-4_27_Electric_Clean_Guitar.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-7-6-4_49_String_Ensemble_2.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-7-6-4_56_Trumpet.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-7-6-4_79_Ocarina.wav,1,0.0009532888465204957
1,1049,B_aeolian_1-7-6-4_88_New_Age_Pad.wav,1,0.0009532888465204957
1,1049,B_aeolian_4-7-1-1_11_Vibraphone.wav,1,0.0009532888465204957
1,1049,B_aeolian_4-7-1-1_15_Dulcimer.wav,1,0.0009532888465204957
1,1049,B_aeolian_4-7-1-1_28_Electric_Muted_Guitar.wav,1,0.0009532888465204957
1,1049,B_aeolian_4-7-1-1_62_Synth_Brass_1.wav,1,0.0009532888465204957
1,1049,B_aeolian_4-7-1-1_66_Tenor_Sax.wav,1,0.0009532888465204957
1,1049,B_aeolian_4-7-1-1_70_Bassoon.wav,1,0.0009532888465204957
1,1049,B_aeolian_4-7-1-1_88_New_Age_Pad.wav,1,0.0009532888465204957
1,1049,B_aeolian_7-6-7-1_105_Banjo.wav,1,0.0009532888465204957
1,1049,B_ionian_1-4-5-1_34_Plucked_Electric_Bass.wav,1,0.0009532888465204957
1,1049,B_ionian_1-4-5-1_43_Contrabass.wav,1,0.0009532888465204957
1,1049,"B_ionian_1-4-5-1_53_Choir_""Ooh"".wav",1,0.0009532888465204957
1,1049,B_ionian_1-4-5-1_5_Chorused_Piano.wav,1,0.0009532888465204957
1,1049,B_ionian_1-4-5-1_82_Calliope_Lead.wav,1,0.0009532888465204957
1,1049,B_ionian_1-4-5-1_87_Bass_Lead.wav,1,0.0009532888465204957
1,1049,B_ionian_1-4-5-1_93_Metallic_Pad.wav,1,0.0009532888465204957
1,1049,B_ionian_1-4-6-5_105_Banjo.wav,1,0.0009532888465204957
1,1049,B_ionian_1-4-6-5_56_Trumpet.wav,1,0.0009532888465204957
1,1049,B_ionian_1-4-6-5_61_Brass_Section.wav,1,0.0009532888465204957
1,1049,B_ionian_1-4-6-5_72_Piccolo.wav,1,0.0009532888465204957
1,1049,B_ionian_1-4-6-5_87_Bass_Lead.wav,1,0.0009532888465204957
1,1049,B_ionian_1-4-6-5_92_Bowed_Pad.wav,1,0.0009532888465204957
1,1049,B_ionian_1-5-6-4_0_Acoustic_Grand_Piano.wav,1,0.0009532888465204957
1,1049,B_ionian_1-5-6-4_109_Bagpipe.wav,1,0.0009532888465204957
1,1049,B_ionian_1-5-6-4_15_Dulcimer.wav,1,0.0009532888465204957
1,1049,B_ionian_1-5-6-4_44_Tremolo_Strings.wav,1,0.0009532888465204957
1,1049,"B_ionian_1-5-6-4_52_Choir_""Aah"".wav",1,0.0009532888465204957
1,1049,B_ionian_1-5-6-4_83_Chiff_Lead.wav,1,0.0009532888465204957
1,1049,B_ionian_1-5-6-4_88_New_Age_Pad.wav,1,0.0009532888465204957
1,1049,B_ionian_1-6-4-5_105_Banjo.wav,1,0.0009532888465204957
1,1049,B_ionian_1-6-4-5_110_Fiddle.wav,1,0.0009532888465204957
1,1049,B_ionian_1-6-4-5_11_Vibraphone.wav,1,0.0009532888465204957
1,1049,B_ionian_1-6-4-5_35_Fretless_Bass.wav,1,0.0009532888465204957
1,1049,B_ionian_1-6-4-5_7_Clavinet.wav,1,0.0009532888465204957
1,1049,B_ionian_1-6-4-5_91_Choir_Pad.wav,1,0.0009532888465204957
1,1049,B_ionian_2-5-1-6_35_Fretless_Bass.wav,1,0.0009532888465204957
1,1049,B_ionian_2-5-1-6_50_Synth_Strings_1.wav,1,0.0009532888465204957
1,1049,B_ionian_2-5-1-6_63_Synth_Brass_2.wav,1,0.0009532888465204957
1,1049,B_ionian_2-5-1-6_71_Clarinet.wav,1,0.0009532888465204957
1,1049,B_ionian_4-1-5-6_25_Acoustic_Steel_Guitar.wav,1,0.0009532888465204957
1,1049,B_ionian_4-1-5-6_34_Plucked_Electric_Bass.wav,1,0.0009532888465204957
1,1049,B_ionian_4-1-5-6_35_Fretless_Bass.wav,1,0.0009532888465204957
1,1049,B_ionian_4-1-5-6_73_Flute.wav,1,0.0009532888465204957
1,1049,B_ionian_4-5-3-6_11_Vibraphone.wav,1,0.0009532888465204957
1,1049,B_ionian_4-5-3-6_33_Fingered_Electric_Bass.wav,1,0.0009532888465204957
1,1049,B_ionian_4-5-3-6_62_Synth_Brass_1.wav,1,0.0009532888465204957
1,1049,B_ionian_4-5-3-6_63_Synth_Brass_2.wav,1,0.0009532888465204957
1,1049,B_ionian_4-5-3-6_79_Ocarina.wav,1,0.0009532888465204957
1,1049,B_ionian_5-4-1-5_18_Rock_Organ.wav,1,0.0009532888465204957
1,1049,B_ionian_5-4-1-5_30_Distortion_Guitar.wav,1,0.0009532888465204957
1,1049,B_ionian_5-4-1-5_37_Slap_Bass_2.wav,1,0.0009532888465204957
1,1049,B_ionian_5-4-1-5_65_Alto_Sax.wav,1,0.0009532888465204957
1,1049,B_ionian_5-4-1-5_88_New_Age_Pad.wav,1,0.0009532888465204957
1,1049,B_ionian_5-6-4-1_12_Marimba.wav,1,0.0009532888465204957
1,1049,B_ionian_5-6-4-1_34_Plucked_Electric_Bass.wav,1,0.0009532888465204957
1,1049,B_ionian_5-6-4-1_41_Viola.wav,1,0.0009532888465204957
1,1049,B_ionian_5-6-4-1_56_Trumpet.wav,1,0.0009532888465204957
1,1049,B_ionian_5-6-4-1_75_Pan_Flute.wav,1,0.0009532888465204957
1,1049,B_ionian_5-6-4-1_90_Polysynth_Pad.wav,1,0.0009532888465204957
1,1049,B_ionian_6-4-1-5_19_Church_Organ.wav,1,0.0009532888465204957
1,1049,B_ionian_6-4-1-5_1_Bright_Acoustic_Piano.wav,1,0.0009532888465204957
1,1049,B_ionian_6-4-1-5_39_Synth_Bass_2.wav,1,0.0009532888465204957
1,1049,B_ionian_6-4-1-5_4_Rhodes_Piano.wav,1,0.0009532888465204957
1,1049,B_ionian_6-4-1-5_50_Synth_Strings_1.wav,1,0.0009532888465204957
1,1049,B_ionian_6-4-1-5_5_Chorused_Piano.wav,1,0.0009532888465204957
1,1049,B_ionian_6-4-1-5_7_Clavinet.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-2-5-1_105_Banjo.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-2-5-1_24_Acoustic_Nylon_Guitar.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-2-5-1_57_Trombone.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-3-4-1_26_Electric_Jazz_Guitar.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-3-4-1_46_Orchestral_Harp.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-4-5-1_0_Acoustic_Grand_Piano.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-4-5-1_12_Marimba.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-4-5-1_42_Cello.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-4-5-1_48_String_Ensemble_1.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-4-5-1_49_String_Ensemble_2.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-4-5-1_67_Baritone_Sax.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-4-5-1_83_Chiff_Lead.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-4-5-1_89_Warm_Pad.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-6-3-7_45_Pizzicato_Strings.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-6-3-7_49_String_Ensemble_2.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-6-3-7_80_Square_Wave_Lead.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-6-7-1_110_Fiddle.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-6-7-1_1_Bright_Acoustic_Piano.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-6-7-1_35_Fretless_Bass.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-6-7-1_51_Synth_Strings_2.wav,1,0.0009532888465204957
1,1049,"C#_aeolian_1-6-7-1_53_Choir_""Ooh"".wav",1,0.0009532888465204957
1,1049,C#_aeolian_1-6-7-1_56_Trumpet.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-6-7-1_85_Voice_Lead.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-6-7-3_20_Reed_Organ.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-6-7-3_37_Slap_Bass_2.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-6-7-3_45_Pizzicato_Strings.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-6-7-3_72_Piccolo.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-7-6-4_12_Marimba.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-7-6-4_17_Percussive_Organ.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-7-6-4_27_Electric_Clean_Guitar.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-7-6-4_33_Fingered_Electric_Bass.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-7-6-4_36_Slap_Bass_1.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-7-6-4_64_Soprano_Sax.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-7-6-4_70_Bassoon.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-7-6-4_80_Square_Wave_Lead.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-7-6-4_91_Choir_Pad.wav,1,0.0009532888465204957
1,1049,C#_aeolian_1-7-6-4_93_Metallic_Pad.wav,1,0.0009532888465204957
1,1049,C#_aeolian_4-7-1-1_24_Acoustic_Nylon_Guitar.wav,1,0.0009532888465204957
1,1049,C#_aeolian_4-7-1-1_26_Electric_Jazz_Guitar.wav,1,0.0009532888465204957
1,1049,C#_aeolian_4-7-1-1_29_Overdriven_Guitar.wav,1,0.0009532888465204957
1,1049,C#_aeolian_4-7-1-1_34_Plucked_Electric_Bass.wav,1,0.0009532888465204957
1,1049,C#_aeolian_4-7-1-1_36_Slap_Bass_1.wav,1,0.0009532888465204957
1,1049,C#_aeolian_4-7-1-1_38_Synth_Bass_1.wav,1,0.0009532888465204957
1,1049,C#_aeolian_7-6-7-1_106_Shamisen.wav,1,0.0009532888465204957
1,1049,C#_aeolian_7-6-7-1_45_Pizzicato_Strings.wav,1,0.0009532888465204957
1,1049,C#_aeolian_7-6-7-1_54_Synth_Voice.wav,1,0.0009532888465204957
1,1049,C#_aeolian_7-6-7-1_61_Brass_Section.wav,1,0.0009532888465204957
1,1049,C#_aeolian_7-6-7-1_76_Bottle_Blow.wav,1,0.0009532888465204957
1,1049,C#_ionian_1-4-5-1_105_Banjo.wav,1,0.0009532888465204957
