set_type,set_type_count,offset_time,count,proportion
test,180,0.2571,1,0.005555555555555556
test,180,0.2623,1,0.005555555555555556
test,180,0.2643,1,0.005555555555555556
test,180,0.2721,1,0.005555555555555556
test,180,0.2738,1,0.005555555555555556
test,180,0.274,1,0.005555555555555556
test,180,0.2765,1,0.005555555555555556
test,180,0.2822,1,0.005555555555555556
test,180,0.2824,1,0.005555555555555556
test,180,0.2852,1,0.005555555555555556
test,180,0.2886,1,0.005555555555555556
test,180,0.2897,1,0.005555555555555556
test,180,0.2904,1,0.005555555555555556
test,180,0.2961,1,0.005555555555555556
test,180,0.298,1,0.005555555555555556
test,180,0.3072,1,0.005555555555555556
test,180,0.3151,1,0.005555555555555556
test,180,0.3216,1,0.005555555555555556
test,180,0.3236,1,0.005555555555555556
test,180,0.3247,1,0.005555555555555556
test,180,0.3364,1,0.005555555555555556
test,180,0.3372,1,0.005555555555555556
test,180,0.3444,1,0.005555555555555556
test,180,0.3476,1,0.005555555555555556
test,180,0.3501,1,0.005555555555555556
test,180,0.3571,1,0.005555555555555556
test,180,0.3601,1,0.005555555555555556
test,180,0.3685,1,0.005555555555555556
test,180,0.3787,1,0.005555555555555556
test,180,0.38,1,0.005555555555555556
test,180,0.3801,1,0.005555555555555556
test,180,0.386,1,0.005555555555555556
test,180,0.3898,1,0.005555555555555556
test,180,0.392,1,0.005555555555555556
test,180,0.3936,1,0.005555555555555556
test,180,0.4118,1,0.005555555555555556
test,180,0.4169,1,0.005555555555555556
test,180,0.4217,1,0.005555555555555556
test,180,0.4294,1,0.005555555555555556
test,180,0.4317,1,0.005555555555555556
test,180,0.4387,1,0.005555555555555556
test,180,0.4418,1,0.005555555555555556
test,180,0.4426,1,0.005555555555555556
test,180,0.4427,1,0.005555555555555556
test,180,0.4474,1,0.005555555555555556
test,180,0.449,1,0.005555555555555556
test,180,0.4496,1,0.005555555555555556
test,180,0.4557,1,0.005555555555555556
test,180,0.4558,1,0.005555555555555556
test,180,0.4564,1,0.005555555555555556
test,180,0.4605,1,0.005555555555555556
test,180,0.4612,1,0.005555555555555556
test,180,0.4637,1,0.005555555555555556
test,180,0.4696,1,0.005555555555555556
test,180,0.473,1,0.005555555555555556
test,180,0.489,1,0.005555555555555556
test,180,0.4892,1,0.005555555555555556
test,180,0.4893,1,0.005555555555555556
test,180,0.4911,1,0.005555555555555556
test,180,0.4953,1,0.005555555555555556
test,180,0.4958,1,0.005555555555555556
test,180,0.4978,1,0.005555555555555556
test,180,0.5321,1,0.005555555555555556
test,180,0.5327,1,0.005555555555555556
test,180,0.534,1,0.005555555555555556
test,180,0.5628,1,0.005555555555555556
test,180,0.574,1,0.005555555555555556
test,180,0.5832,1,0.005555555555555556
test,180,0.6255,1,0.005555555555555556
test,180,0.6416,1,0.005555555555555556
test,180,0.643,1,0.005555555555555556
test,180,0.6572,1,0.005555555555555556
test,180,0.6624,1,0.005555555555555556
test,180,0.6968,1,0.005555555555555556
test,180,0.7003,1,0.005555555555555556
test,180,0.7353,1,0.005555555555555556
test,180,0.7434,1,0.005555555555555556
test,180,0.7536,1,0.005555555555555556
test,180,0.7658,1,0.005555555555555556
test,180,0.773,1,0.005555555555555556
test,180,0.7808,1,0.005555555555555556
test,180,0.8068,1,0.005555555555555556
test,180,0.807,1,0.005555555555555556
test,180,0.8251,1,0.005555555555555556
test,180,0.8255,1,0.005555555555555556
test,180,0.8588,1,0.005555555555555556
test,180,0.86,1,0.005555555555555556
test,180,0.8752,1,0.005555555555555556
test,180,0.8756,1,0.005555555555555556
test,180,0.8769,1,0.005555555555555556
test,180,0.8779,1,0.005555555555555556
test,180,0.88,1,0.005555555555555556
test,180,0.9131,1,0.005555555555555556
test,180,0.9329,2,0.011111111111111112
test,180,0.9525,1,0.005555555555555556
test,180,0.9597,1,0.005555555555555556
test,180,0.9659,1,0.005555555555555556
test,180,0.9965,1,0.005555555555555556
test,180,0.9991,1,0.005555555555555556
test,180,1.0973,1,0.005555555555555556
test,180,1.1168,1,0.005555555555555556
test,180,1.3324,1,0.005555555555555556
test,180,1.3893,1,0.005555555555555556
test,180,1.4332,1,0.005555555555555556
test,180,1.6583,1,0.005555555555555556
test,180,1.6787,1,0.005555555555555556
test,180,1.9856,1,0.005555555555555556
train,840,0.0021,1,0.0011904761904761906
train,840,0.0047,1,0.0011904761904761906
train,840,0.0058,1,0.0011904761904761906
train,840,0.0073,1,0.0011904761904761906
train,840,0.0084,1,0.0011904761904761906
train,840,0.0116,1,0.0011904761904761906
train,840,0.0125,1,0.0011904761904761906
train,840,0.0175,1,0.0011904761904761906
train,840,0.0182,1,0.0011904761904761906
train,840,0.0197,1,0.0011904761904761906
train,840,0.0249,1,0.0011904761904761906
train,840,0.0252,1,0.0011904761904761906
train,840,0.0258,2,0.002380952380952381
train,840,0.026,1,0.0011904761904761906
train,840,0.0261,1,0.0011904761904761906
train,840,0.028,1,0.0011904761904761906
train,840,0.0281,1,0.0011904761904761906
train,840,0.0289,1,0.0011904761904761906
train,840,0.0293,1,0.0011904761904761906
train,840,0.0294,1,0.0011904761904761906
train,840,0.0298,1,0.0011904761904761906
train,840,0.03,1,0.0011904761904761906
train,840,0.0308,1,0.0011904761904761906
train,840,0.0309,1,0.0011904761904761906
train,840,0.0332,1,0.0011904761904761906
train,840,0.0333,1,0.0011904761904761906
train,840,0.0348,1,0.0011904761904761906
train,840,0.035,1,0.0011904761904761906
train,840,0.0382,1,0.0011904761904761906
train,840,0.0384,1,0.0011904761904761906
train,840,0.0398,1,0.0011904761904761906
train,840,0.0406,1,0.0011904761904761906
train,840,0.0407,1,0.0011904761904761906
train,840,0.0409,1,0.0011904761904761906
train,840,0.0412,1,0.0011904761904761906
train,840,0.0422,1,0.0011904761904761906
train,840,0.0429,1,0.0011904761904761906
train,840,0.0437,1,0.0011904761904761906
train,840,0.0442,1,0.0011904761904761906
train,840,0.0445,1,0.0011904761904761906
train,840,0.0447,1,0.0011904761904761906
train,840,0.0457,1,0.0011904761904761906
train,840,0.0465,1,0.0011904761904761906
train,840,0.0481,1,0.0011904761904761906
train,840,0.0517,1,0.0011904761904761906
train,840,0.052,1,0.0011904761904761906
train,840,0.0529,1,0.0011904761904761906
train,840,0.0541,1,0.0011904761904761906
train,840,0.0544,1,0.0011904761904761906
train,840,0.0553,1,0.0011904761904761906
train,840,0.0556,1,0.0011904761904761906
train,840,0.0594,1,0.0011904761904761906
train,840,0.0598,1,0.0011904761904761906
train,840,0.06,1,0.0011904761904761906
train,840,0.0615,2,0.002380952380952381
train,840,0.0621,1,0.0011904761904761906
train,840,0.0622,1,0.0011904761904761906
train,840,0.063,1,0.0011904761904761906
train,840,0.0638,1,0.0011904761904761906
train,840,0.0639,1,0.0011904761904761906
train,840,0.0645,1,0.0011904761904761906
train,840,0.0648,2,0.002380952380952381
train,840,0.0659,1,0.0011904761904761906
train,840,0.0665,1,0.0011904761904761906
train,840,0.0677,1,0.0011904761904761906
train,840,0.069,1,0.0011904761904761906
train,840,0.0699,1,0.0011904761904761906
train,840,0.0703,1,0.0011904761904761906
train,840,0.0707,1,0.0011904761904761906
train,840,0.0712,1,0.0011904761904761906
train,840,0.0724,2,0.002380952380952381
train,840,0.0727,1,0.0011904761904761906
train,840,0.0746,1,0.0011904761904761906
train,840,0.0753,1,0.0011904761904761906
train,840,0.0759,3,0.0035714285714285718
train,840,0.0768,1,0.0011904761904761906
train,840,0.0791,1,0.0011904761904761906
train,840,0.0803,1,0.0011904761904761906
train,840,0.0805,1,0.0011904761904761906
train,840,0.081,1,0.0011904761904761906
train,840,0.0823,1,0.0011904761904761906
train,840,0.0829,1,0.0011904761904761906
train,840,0.0836,1,0.0011904761904761906
train,840,0.0841,1,0.0011904761904761906
train,840,0.0868,1,0.0011904761904761906
train,840,0.0874,1,0.0011904761904761906
train,840,0.0883,1,0.0011904761904761906
train,840,0.089,1,0.0011904761904761906
train,840,0.0892,1,0.0011904761904761906
train,840,0.0895,1,0.0011904761904761906
train,840,0.0905,1,0.0011904761904761906
train,840,0.0916,1,0.0011904761904761906
train,840,0.0917,1,0.0011904761904761906
train,840,0.0918,1,0.0011904761904761906
train,840,0.0925,1,0.0011904761904761906
train,840,0.0927,1,0.0011904761904761906
train,840,0.0941,1,0.0011904761904761906
train,840,0.0946,1,0.0011904761904761906
train,840,0.097,1,0.0011904761904761906
train,840,0.0982,1,0.0011904761904761906
train,840,0.1002,1,0.0011904761904761906
train,840,0.1007,1,0.0011904761904761906
train,840,0.1012,1,0.0011904761904761906
train,840,0.1015,1,0.0011904761904761906
train,840,0.1019,1,0.0011904761904761906
train,840,0.1027,1,0.0011904761904761906
train,840,0.1029,2,0.002380952380952381
train,840,0.104,1,0.0011904761904761906
train,840,0.1045,1,0.0011904761904761906
train,840,0.1066,1,0.0011904761904761906
train,840,0.1073,1,0.0011904761904761906
train,840,0.1077,1,0.0011904761904761906
train,840,0.1081,2,0.002380952380952381
train,840,0.109,1,0.0011904761904761906
train,840,0.1091,1,0.0011904761904761906
train,840,0.1101,1,0.0011904761904761906
train,840,0.1107,1,0.0011904761904761906
train,840,0.1135,1,0.0011904761904761906
train,840,0.1143,1,0.0011904761904761906
train,840,0.1144,1,0.0011904761904761906
train,840,0.1152,1,0.0011904761904761906
train,840,0.1164,1,0.0011904761904761906
train,840,0.1176,2,0.002380952380952381
train,840,0.1177,2,0.002380952380952381
train,840,0.1184,1,0.0011904761904761906
train,840,0.1187,1,0.0011904761904761906
train,840,0.119,1,0.0011904761904761906
train,840,0.1191,1,0.0011904761904761906
train,840,0.1197,1,0.0011904761904761906
train,840,0.1199,1,0.0011904761904761906
train,840,0.12,1,0.0011904761904761906
train,840,0.1201,1,0.0011904761904761906
train,840,0.1209,1,0.0011904761904761906
train,840,0.1215,1,0.0011904761904761906
train,840,0.123,1,0.0011904761904761906
train,840,0.1235,1,0.0011904761904761906
train,840,0.1247,1,0.0011904761904761906
train,840,0.1253,1,0.0011904761904761906
train,840,0.1265,1,0.0011904761904761906
train,840,0.127,1,0.0011904761904761906
train,840,0.1281,1,0.0011904761904761906
train,840,0.1291,1,0.0011904761904761906
train,840,0.1297,1,0.0011904761904761906
train,840,0.1307,1,0.0011904761904761906
train,840,0.1313,1,0.0011904761904761906
train,840,0.1321,1,0.0011904761904761906
train,840,0.1333,1,0.0011904761904761906
train,840,0.1337,1,0.0011904761904761906
train,840,0.1341,1,0.0011904761904761906
train,840,0.1363,1,0.0011904761904761906
train,840,0.1364,1,0.0011904761904761906
train,840,0.1369,1,0.0011904761904761906
train,840,0.1376,1,0.0011904761904761906
train,840,0.1385,1,0.0011904761904761906
train,840,0.141,1,0.0011904761904761906
train,840,0.1429,1,0.0011904761904761906
train,840,0.1438,1,0.0011904761904761906
train,840,0.1443,1,0.0011904761904761906
train,840,0.1455,1,0.0011904761904761906
train,840,0.1458,1,0.0011904761904761906
train,840,0.1466,1,0.0011904761904761906
train,840,0.1472,1,0.0011904761904761906
train,840,0.1478,1,0.0011904761904761906
train,840,0.1485,1,0.0011904761904761906
train,840,0.1488,1,0.0011904761904761906
train,840,0.1494,1,0.0011904761904761906
train,840,0.15,1,0.0011904761904761906
train,840,0.1512,1,0.0011904761904761906
train,840,0.1514,1,0.0011904761904761906
train,840,0.1521,1,0.0011904761904761906
train,840,0.1545,1,0.0011904761904761906
train,840,0.157,2,0.002380952380952381
train,840,0.1571,1,0.0011904761904761906
train,840,0.1572,1,0.0011904761904761906
train,840,0.1582,1,0.0011904761904761906
train,840,0.1585,1,0.0011904761904761906
train,840,0.1586,1,0.0011904761904761906
train,840,0.1595,1,0.0011904761904761906
train,840,0.1596,1,0.0011904761904761906
train,840,0.1602,2,0.002380952380952381
train,840,0.1609,1,0.0011904761904761906
train,840,0.1626,1,0.0011904761904761906
train,840,0.1639,1,0.0011904761904761906
train,840,0.1647,1,0.0011904761904761906
train,840,0.1655,1,0.0011904761904761906
train,840,0.166,2,0.002380952380952381
train,840,0.1686,1,0.0011904761904761906
train,840,0.169,1,0.0011904761904761906
train,840,0.1701,1,0.0011904761904761906
train,840,0.171,1,0.0011904761904761906
train,840,0.1725,1,0.0011904761904761906
train,840,0.1734,1,0.0011904761904761906
train,840,0.1748,1,0.0011904761904761906
train,840,0.1759,1,0.0011904761904761906
train,840,0.177,1,0.0011904761904761906
train,840,0.1795,1,0.0011904761904761906
train,840,0.1804,1,0.0011904761904761906
train,840,0.1808,1,0.0011904761904761906
train,840,0.1815,1,0.0011904761904761906
train,840,0.1816,1,0.0011904761904761906
train,840,0.183,1,0.0011904761904761906
train,840,0.1835,1,0.0011904761904761906
train,840,0.184,1,0.0011904761904761906
train,840,0.1864,1,0.0011904761904761906
train,840,0.1876,1,0.0011904761904761906
train,840,0.1891,1,0.0011904761904761906
train,840,0.1918,1,0.0011904761904761906
train,840,0.1932,1,0.0011904761904761906
train,840,0.1934,2,0.002380952380952381
train,840,0.1944,1,0.0011904761904761906
train,840,0.1961,1,0.0011904761904761906
train,840,0.1965,1,0.0011904761904761906
train,840,0.1969,1,0.0011904761904761906
train,840,0.1975,1,0.0011904761904761906
train,840,0.2002,1,0.0011904761904761906
train,840,0.2004,1,0.0011904761904761906
train,840,0.2005,1,0.0011904761904761906
train,840,0.2011,1,0.0011904761904761906
train,840,0.2017,1,0.0011904761904761906
train,840,0.2019,2,0.002380952380952381
train,840,0.2036,1,0.0011904761904761906
train,840,0.2048,1,0.0011904761904761906
train,840,0.2055,1,0.0011904761904761906
train,840,0.2061,1,0.0011904761904761906
train,840,0.2067,2,0.002380952380952381
train,840,0.2071,1,0.0011904761904761906
train,840,0.2076,1,0.0011904761904761906
train,840,0.2083,1,0.0011904761904761906
train,840,0.2113,1,0.0011904761904761906
train,840,0.2114,1,0.0011904761904761906
train,840,0.2116,1,0.0011904761904761906
train,840,0.2129,1,0.0011904761904761906
train,840,0.2139,1,0.0011904761904761906
train,840,0.2145,1,0.0011904761904761906
train,840,0.2158,1,0.0011904761904761906
train,840,0.2164,1,0.0011904761904761906
train,840,0.2169,1,0.0011904761904761906
train,840,0.2182,1,0.0011904761904761906
train,840,0.2187,1,0.0011904761904761906
train,840,0.2192,1,0.0011904761904761906
train,840,0.2194,1,0.0011904761904761906
train,840,0.2216,1,0.0011904761904761906
train,840,0.222,1,0.0011904761904761906
train,840,0.2224,2,0.002380952380952381
train,840,0.2226,1,0.0011904761904761906
train,840,0.2245,1,0.0011904761904761906
train,840,0.2247,1,0.0011904761904761906
train,840,0.2256,1,0.0011904761904761906
train,840,0.2261,1,0.0011904761904761906
train,840,0.2265,1,0.0011904761904761906
train,840,0.2266,1,0.0011904761904761906
train,840,0.2278,1,0.0011904761904761906
train,840,0.228,2,0.002380952380952381
train,840,0.2284,1,0.0011904761904761906
train,840,0.2286,1,0.0011904761904761906
train,840,0.2309,1,0.0011904761904761906
train,840,0.2312,1,0.0011904761904761906
train,840,0.2315,1,0.0011904761904761906
train,840,0.2316,1,0.0011904761904761906
train,840,0.2321,1,0.0011904761904761906
train,840,0.2336,1,0.0011904761904761906
train,840,0.2343,1,0.0011904761904761906
train,840,0.2344,1,0.0011904761904761906
train,840,0.2346,1,0.0011904761904761906
train,840,0.2354,1,0.0011904761904761906
train,840,0.2361,1,0.0011904761904761906
train,840,0.2368,1,0.0011904761904761906
train,840,0.2412,1,0.0011904761904761906
train,840,0.2438,1,0.0011904761904761906
train,840,0.2447,1,0.0011904761904761906
train,840,0.2448,1,0.0011904761904761906
train,840,0.2449,1,0.0011904761904761906
train,840,0.2453,2,0.002380952380952381
train,840,0.2454,1,0.0011904761904761906
train,840,0.2455,1,0.0011904761904761906
train,840,0.2481,1,0.0011904761904761906
train,840,0.25,1,0.0011904761904761906
train,840,0.2501,1,0.0011904761904761906
train,840,0.2502,1,0.0011904761904761906
train,840,0.2505,1,0.0011904761904761906
train,840,0.2518,1,0.0011904761904761906
train,840,0.2519,1,0.0011904761904761906
train,840,0.2521,2,0.002380952380952381
train,840,0.2526,2,0.002380952380952381
train,840,0.2529,1,0.0011904761904761906
train,840,0.2534,1,0.0011904761904761906
train,840,0.2565,1,0.0011904761904761906
train,840,0.2566,1,0.0011904761904761906
train,840,0.257,1,0.0011904761904761906
train,840,0.2579,1,0.0011904761904761906
train,840,0.258,1,0.0011904761904761906
train,840,0.2593,1,0.0011904761904761906
train,840,0.2594,1,0.0011904761904761906
train,840,0.2606,2,0.002380952380952381
train,840,0.2609,1,0.0011904761904761906
train,840,0.2617,1,0.0011904761904761906
train,840,0.2619,1,0.0011904761904761906
train,840,0.2622,1,0.0011904761904761906
train,840,0.2625,1,0.0011904761904761906
train,840,0.2631,1,0.0011904761904761906
train,840,0.2648,1,0.0011904761904761906
train,840,0.2656,1,0.0011904761904761906
train,840,0.2663,1,0.0011904761904761906
train,840,0.2666,1,0.0011904761904761906
train,840,0.267,1,0.0011904761904761906
train,840,0.2679,1,0.0011904761904761906
train,840,0.2693,1,0.0011904761904761906
train,840,0.27,1,0.0011904761904761906
train,840,0.2704,1,0.0011904761904761906
train,840,0.2726,1,0.0011904761904761906
train,840,0.2753,2,0.002380952380952381
train,840,0.2773,1,0.0011904761904761906
train,840,0.2782,1,0.0011904761904761906
train,840,0.2789,1,0.0011904761904761906
train,840,0.2792,1,0.0011904761904761906
train,840,0.2794,1,0.0011904761904761906
train,840,0.2807,1,0.0011904761904761906
train,840,0.2825,1,0.0011904761904761906
train,840,0.2842,1,0.0011904761904761906
train,840,0.2843,1,0.0011904761904761906
train,840,0.2848,1,0.0011904761904761906
train,840,0.2855,1,0.0011904761904761906
train,840,0.2857,1,0.0011904761904761906
train,840,0.2872,1,0.0011904761904761906
train,840,0.2874,1,0.0011904761904761906
train,840,0.2876,1,0.0011904761904761906
train,840,0.2886,1,0.0011904761904761906
train,840,0.2897,1,0.0011904761904761906
train,840,0.2906,1,0.0011904761904761906
train,840,0.2921,1,0.0011904761904761906
train,840,0.2924,1,0.0011904761904761906
train,840,0.293,1,0.0011904761904761906
train,840,0.2944,1,0.0011904761904761906
train,840,0.2951,1,0.0011904761904761906
train,840,0.2953,1,0.0011904761904761906
train,840,0.2957,1,0.0011904761904761906
train,840,0.2972,1,0.0011904761904761906
train,840,0.298,1,0.0011904761904761906
train,840,0.2982,1,0.0011904761904761906
train,840,0.2983,1,0.0011904761904761906
train,840,0.2984,1,0.0011904761904761906
train,840,0.2994,1,0.0011904761904761906
train,840,0.3005,1,0.0011904761904761906
train,840,0.3008,1,0.0011904761904761906
train,840,0.3012,1,0.0011904761904761906
train,840,0.3015,1,0.0011904761904761906
train,840,0.3022,1,0.0011904761904761906
train,840,0.3029,1,0.0011904761904761906
train,840,0.3031,1,0.0011904761904761906
train,840,0.3049,1,0.0011904761904761906
train,840,0.3052,1,0.0011904761904761906
train,840,0.3054,1,0.0011904761904761906
train,840,0.3103,1,0.0011904761904761906
train,840,0.3105,1,0.0011904761904761906
train,840,0.311,1,0.0011904761904761906
train,840,0.3121,1,0.0011904761904761906
train,840,0.3126,1,0.0011904761904761906
train,840,0.3141,1,0.0011904761904761906
train,840,0.3142,1,0.0011904761904761906
train,840,0.3145,1,0.0011904761904761906
train,840,0.3154,1,0.0011904761904761906
train,840,0.3163,2,0.002380952380952381
train,840,0.3166,1,0.0011904761904761906
train,840,0.3174,2,0.002380952380952381
train,840,0.319,1,0.0011904761904761906
train,840,0.3202,1,0.0011904761904761906
train,840,0.3208,1,0.0011904761904761906
train,840,0.321,1,0.0011904761904761906
train,840,0.3211,1,0.0011904761904761906
train,840,0.3229,1,0.0011904761904761906
train,840,0.323,1,0.0011904761904761906
train,840,0.3249,1,0.0011904761904761906
train,840,0.3256,1,0.0011904761904761906
train,840,0.3272,1,0.0011904761904761906
train,840,0.329,1,0.0011904761904761906
train,840,0.3295,1,0.0011904761904761906
train,840,0.3296,1,0.0011904761904761906
train,840,0.3314,1,0.0011904761904761906
train,840,0.3316,1,0.0011904761904761906
train,840,0.3318,1,0.0011904761904761906
train,840,0.3319,1,0.0011904761904761906
train,840,0.3329,1,0.0011904761904761906
train,840,0.335,1,0.0011904761904761906
train,840,0.3357,1,0.0011904761904761906
train,840,0.3365,1,0.0011904761904761906
train,840,0.3376,1,0.0011904761904761906
train,840,0.3378,1,0.0011904761904761906
train,840,0.3381,1,0.0011904761904761906
train,840,0.3399,1,0.0011904761904761906
train,840,0.34,1,0.0011904761904761906
train,840,0.3407,1,0.0011904761904761906
train,840,0.3408,1,0.0011904761904761906
train,840,0.3411,1,0.0011904761904761906
train,840,0.3412,1,0.0011904761904761906
train,840,0.3415,1,0.0011904761904761906
train,840,0.3419,1,0.0011904761904761906
train,840,0.3422,1,0.0011904761904761906
train,840,0.3427,1,0.0011904761904761906
train,840,0.3429,1,0.0011904761904761906
train,840,0.3433,1,0.0011904761904761906
train,840,0.3435,1,0.0011904761904761906
train,840,0.3437,1,0.0011904761904761906
train,840,0.3441,1,0.0011904761904761906
train,840,0.3457,2,0.002380952380952381
train,840,0.3462,1,0.0011904761904761906
train,840,0.3465,1,0.0011904761904761906
train,840,0.3467,1,0.0011904761904761906
train,840,0.347,1,0.0011904761904761906
train,840,0.3472,1,0.0011904761904761906
train,840,0.3491,1,0.0011904761904761906
train,840,0.3513,1,0.0011904761904761906
train,840,0.3514,1,0.0011904761904761906
train,840,0.3529,1,0.0011904761904761906
train,840,0.3537,1,0.0011904761904761906
train,840,0.354,1,0.0011904761904761906
train,840,0.3545,1,0.0011904761904761906
train,840,0.3553,1,0.0011904761904761906
train,840,0.3583,1,0.0011904761904761906
train,840,0.3589,1,0.0011904761904761906
train,840,0.3592,1,0.0011904761904761906
train,840,0.3594,1,0.0011904761904761906
train,840,0.3603,1,0.0011904761904761906
train,840,0.3626,1,0.0011904761904761906
train,840,0.3631,1,0.0011904761904761906
train,840,0.364,2,0.002380952380952381
train,840,0.3657,1,0.0011904761904761906
train,840,0.3675,1,0.0011904761904761906
train,840,0.3679,1,0.0011904761904761906
train,840,0.3708,1,0.0011904761904761906
train,840,0.3709,1,0.0011904761904761906
train,840,0.3713,1,0.0011904761904761906
train,840,0.3728,1,0.0011904761904761906
train,840,0.3731,1,0.0011904761904761906
train,840,0.375,1,0.0011904761904761906
train,840,0.3753,1,0.0011904761904761906
train,840,0.3756,1,0.0011904761904761906
train,840,0.3763,1,0.0011904761904761906
train,840,0.3777,1,0.0011904761904761906
train,840,0.3798,1,0.0011904761904761906
train,840,0.3806,1,0.0011904761904761906
train,840,0.3807,1,0.0011904761904761906
train,840,0.3808,2,0.002380952380952381
train,840,0.3811,1,0.0011904761904761906
train,840,0.3812,1,0.0011904761904761906
train,840,0.3814,1,0.0011904761904761906
train,840,0.3838,2,0.002380952380952381
train,840,0.3841,1,0.0011904761904761906
train,840,0.3876,1,0.0011904761904761906
train,840,0.3878,1,0.0011904761904761906
train,840,0.388,1,0.0011904761904761906
train,840,0.3883,1,0.0011904761904761906
train,840,0.3895,1,0.0011904761904761906
train,840,0.3903,1,0.0011904761904761906
train,840,0.392,1,0.0011904761904761906
train,840,0.3944,1,0.0011904761904761906
train,840,0.399,1,0.0011904761904761906
train,840,0.3991,1,0.0011904761904761906
train,840,0.4006,1,0.0011904761904761906
train,840,0.4016,1,0.0011904761904761906
train,840,0.4063,1,0.0011904761904761906
train,840,0.4079,1,0.0011904761904761906
train,840,0.408,1,0.0011904761904761906
train,840,0.4092,2,0.002380952380952381
train,840,0.4103,2,0.002380952380952381
train,840,0.4114,1,0.0011904761904761906
train,840,0.4125,1,0.0011904761904761906
train,840,0.4143,1,0.0011904761904761906
train,840,0.4162,1,0.0011904761904761906
train,840,0.4169,1,0.0011904761904761906
train,840,0.4173,1,0.0011904761904761906
train,840,0.4174,1,0.0011904761904761906
train,840,0.4175,1,0.0011904761904761906
train,840,0.4177,1,0.0011904761904761906
train,840,0.418,1,0.0011904761904761906
train,840,0.4182,1,0.0011904761904761906
train,840,0.4195,1,0.0011904761904761906
train,840,0.4197,1,0.0011904761904761906
train,840,0.4209,1,0.0011904761904761906
train,840,0.422,1,0.0011904761904761906
train,840,0.4224,1,0.0011904761904761906
train,840,0.4242,1,0.0011904761904761906
train,840,0.4251,1,0.0011904761904761906
train,840,0.4256,1,0.0011904761904761906
train,840,0.4259,1,0.0011904761904761906
train,840,0.4263,1,0.0011904761904761906
train,840,0.4269,1,0.0011904761904761906
train,840,0.4294,1,0.0011904761904761906
train,840,0.4298,1,0.0011904761904761906
train,840,0.431,1,0.0011904761904761906
train,840,0.4315,1,0.0011904761904761906
train,840,0.4317,1,0.0011904761904761906
train,840,0.4344,1,0.0011904761904761906
train,840,0.4359,1,0.0011904761904761906
train,840,0.4367,1,0.0011904761904761906
train,840,0.4383,1,0.0011904761904761906
train,840,0.4385,1,0.0011904761904761906
train,840,0.4389,1,0.0011904761904761906
train,840,0.439,1,0.0011904761904761906
train,840,0.4427,1,0.0011904761904761906
train,840,0.443,1,0.0011904761904761906
