fold,fold_count,midi_program_num,count,proportion
2,773,50,8,0.01034928848641656
2,773,51,9,0.01164294954721863
2,773,52,4,0.00517464424320828
2,773,53,2,0.00258732212160414
2,773,54,8,0.01034928848641656
2,773,56,7,0.00905562742561449
2,773,57,12,0.01552393272962484
2,773,58,9,0.01164294954721863
2,773,59,8,0.01034928848641656
2,773,60,5,0.00646830530401035
2,773,61,8,0.01034928848641656
2,773,62,9,0.01164294954721863
2,773,63,8,0.01034928848641656
2,773,64,9,0.01164294954721863
2,773,65,7,0.00905562742561449
2,773,66,7,0.00905562742561449
2,773,67,13,0.01681759379042691
2,773,68,11,0.014230271668822769
2,773,69,5,0.00646830530401035
2,773,70,8,0.01034928848641656
2,773,71,13,0.01681759379042691
2,773,72,6,0.00776196636481242
2,773,73,11,0.014230271668822769
2,773,74,12,0.01552393272962484
2,773,75,6,0.00776196636481242
2,773,76,12,0.01552393272962484
2,773,79,10,0.0129366106080207
2,773,80,9,0.01164294954721863
2,773,81,12,0.01552393272962484
2,773,82,2,0.00258732212160414
2,773,83,4,0.00517464424320828
2,773,84,7,0.00905562742561449
2,773,85,5,0.00646830530401035
2,773,87,6,0.00776196636481242
2,773,88,9,0.01164294954721863
2,773,89,16,0.02069857697283312
2,773,90,8,0.01034928848641656
2,773,91,12,0.01552393272962484
2,773,92,7,0.00905562742561449
2,773,93,9,0.01164294954721863
2,773,94,5,0.00646830530401035
2,773,95,6,0.00776196636481242
2,773,104,10,0.0129366106080207
2,773,105,10,0.0129366106080207
2,773,106,7,0.00905562742561449
2,773,107,6,0.00776196636481242
2,773,108,6,0.00776196636481242
2,773,109,7,0.00905562742561449
2,773,110,11,0.014230271668822769
2,773,111,10,0.0129366106080207
3,773,0,4,0.00517464424320828
3,773,1,8,0.01034928848641656
3,773,2,10,0.0129366106080207
3,773,3,13,0.01681759379042691
3,773,4,6,0.00776196636481242
3,773,5,18,0.02328589909443726
3,773,6,8,0.01034928848641656
3,773,7,5,0.00646830530401035
3,773,10,6,0.00776196636481242
3,773,11,6,0.00776196636481242
3,773,12,9,0.01164294954721863
3,773,13,5,0.00646830530401035
3,773,15,10,0.0129366106080207
3,773,16,6,0.00776196636481242
3,773,17,6,0.00776196636481242
3,773,18,7,0.00905562742561449
3,773,19,10,0.0129366106080207
3,773,20,13,0.01681759379042691
3,773,24,8,0.01034928848641656
3,773,25,9,0.01164294954721863
3,773,26,4,0.00517464424320828
3,773,27,9,0.01164294954721863
3,773,28,4,0.00517464424320828
3,773,29,15,0.01940491591203105
3,773,30,3,0.00388098318240621
3,773,32,11,0.014230271668822769
3,773,33,11,0.014230271668822769
3,773,34,9,0.01164294954721863
3,773,35,12,0.01552393272962484
3,773,36,10,0.0129366106080207
3,773,37,11,0.014230271668822769
3,773,38,8,0.01034928848641656
3,773,39,14,0.01811125485122898
3,773,40,7,0.00905562742561449
3,773,41,13,0.01681759379042691
3,773,42,8,0.01034928848641656
3,773,43,6,0.00776196636481242
3,773,44,6,0.00776196636481242
3,773,45,8,0.01034928848641656
3,773,46,8,0.01034928848641656
3,773,48,5,0.00646830530401035
3,773,49,14,0.01811125485122898
3,773,50,4,0.00517464424320828
3,773,51,13,0.01681759379042691
3,773,52,7,0.00905562742561449
3,773,53,5,0.00646830530401035
3,773,54,7,0.00905562742561449
3,773,56,6,0.00776196636481242
3,773,57,11,0.014230271668822769
3,773,58,10,0.0129366106080207
3,773,59,8,0.01034928848641656
3,773,60,8,0.01034928848641656
3,773,61,4,0.00517464424320828
3,773,62,5,0.00646830530401035
3,773,63,8,0.01034928848641656
3,773,64,9,0.01164294954721863
3,773,65,12,0.01552393272962484
3,773,66,7,0.00905562742561449
3,773,67,11,0.014230271668822769
3,773,68,5,0.00646830530401035
3,773,69,8,0.01034928848641656
3,773,70,14,0.01811125485122898
3,773,71,11,0.014230271668822769
3,773,72,4,0.00517464424320828
3,773,73,14,0.01811125485122898
3,773,74,12,0.01552393272962484
3,773,75,5,0.00646830530401035
3,773,76,10,0.0129366106080207
3,773,79,4,0.00517464424320828
3,773,80,5,0.00646830530401035
3,773,81,12,0.01552393272962484
3,773,82,8,0.01034928848641656
3,773,83,8,0.01034928848641656
3,773,84,10,0.0129366106080207
3,773,85,7,0.00905562742561449
3,773,87,15,0.01940491591203105
3,773,88,7,0.00905562742561449
3,773,89,6,0.00776196636481242
3,773,90,12,0.01552393272962484
3,773,91,7,0.00905562742561449
3,773,92,8,0.01034928848641656
3,773,93,6,0.00776196636481242
3,773,94,9,0.01164294954721863
3,773,95,7,0.00905562742561449
3,773,104,7,0.00905562742561449
3,773,105,4,0.00517464424320828
3,773,106,4,0.00517464424320828
3,773,107,8,0.01034928848641656
3,773,108,12,0.01552393272962484
3,773,109,8,0.01034928848641656
3,773,110,7,0.00905562742561449
3,773,111,11,0.014230271668822769
4,773,0,12,0.01552393272962484
4,773,1,11,0.014230271668822769
4,773,2,12,0.01552393272962484
4,773,3,10,0.0129366106080207
4,773,4,6,0.00776196636481242
4,773,5,12,0.01552393272962484
4,773,6,8,0.01034928848641656
4,773,7,6,0.00776196636481242
4,773,10,8,0.01034928848641656
4,773,11,10,0.0129366106080207
4,773,12,8,0.01034928848641656
4,773,13,14,0.01811125485122898
4,773,15,4,0.00517464424320828
4,773,16,7,0.00905562742561449
4,773,17,10,0.0129366106080207
4,773,18,13,0.01681759379042691
4,773,19,10,0.0129366106080207
4,773,20,2,0.00258732212160414
4,773,24,12,0.01552393272962484
4,773,25,7,0.00905562742561449
4,773,26,13,0.01681759379042691
4,773,27,12,0.01552393272962484
4,773,28,10,0.0129366106080207
4,773,29,13,0.01681759379042691
4,773,30,6,0.00776196636481242
4,773,32,8,0.01034928848641656
4,773,33,8,0.01034928848641656
4,773,34,11,0.014230271668822769
4,773,35,10,0.0129366106080207
4,773,36,9,0.01164294954721863
4,773,37,3,0.00388098318240621
4,773,38,8,0.01034928848641656
4,773,39,7,0.00905562742561449
4,773,40,11,0.014230271668822769
4,773,41,7,0.00905562742561449
4,773,42,5,0.00646830530401035
4,773,43,7,0.00905562742561449
4,773,44,7,0.00905562742561449
4,773,45,7,0.00905562742561449
4,773,46,13,0.01681759379042691
4,773,48,7,0.00905562742561449
4,773,49,14,0.01811125485122898
4,773,50,13,0.01681759379042691
4,773,51,9,0.01164294954721863
4,773,52,5,0.00646830530401035
4,773,53,9,0.01164294954721863
4,773,54,7,0.00905562742561449
4,773,56,10,0.0129366106080207
4,773,57,8,0.01034928848641656
4,773,58,4,0.00517464424320828
4,773,59,4,0.00517464424320828
4,773,60,7,0.00905562742561449
4,773,61,8,0.01034928848641656
4,773,62,10,0.0129366106080207
4,773,63,7,0.00905562742561449
4,773,64,4,0.00517464424320828
4,773,65,14,0.01811125485122898
4,773,66,6,0.00776196636481242
4,773,67,8,0.01034928848641656
4,773,68,10,0.0129366106080207
4,773,69,12,0.01552393272962484
4,773,70,9,0.01164294954721863
4,773,71,7,0.00905562742561449
4,773,72,4,0.00517464424320828
4,773,73,7,0.00905562742561449
4,773,74,10,0.0129366106080207
4,773,75,11,0.014230271668822769
4,773,76,6,0.00776196636481242
4,773,79,5,0.00646830530401035
4,773,80,10,0.0129366106080207
4,773,81,10,0.0129366106080207
4,773,82,7,0.00905562742561449
4,773,83,10,0.0129366106080207
4,773,84,8,0.01034928848641656
4,773,85,4,0.00517464424320828
4,773,87,7,0.00905562742561449
4,773,88,5,0.00646830530401035
4,773,89,7,0.00905562742561449
4,773,90,10,0.0129366106080207
4,773,91,7,0.00905562742561449
4,773,92,8,0.01034928848641656
4,773,93,8,0.01034928848641656
4,773,94,6,0.00776196636481242
4,773,95,6,0.00776196636481242
4,773,104,10,0.0129366106080207
4,773,105,8,0.01034928848641656
4,773,106,5,0.00646830530401035
4,773,107,7,0.00905562742561449
4,773,108,10,0.0129366106080207
4,773,109,12,0.01552393272962484
4,773,110,10,0.0129366106080207
4,773,111,6,0.00776196636481242
5,773,0,5,0.00646830530401035
5,773,1,12,0.01552393272962484
5,773,2,7,0.00905562742561449
5,773,3,11,0.014230271668822769
5,773,4,5,0.00646830530401035
5,773,5,8,0.01034928848641656
5,773,6,3,0.00388098318240621
5,773,7,2,0.00258732212160414
5,773,10,7,0.00905562742561449
5,773,11,8,0.01034928848641656
5,773,12,7,0.00905562742561449
5,773,13,11,0.014230271668822769
5,773,15,8,0.01034928848641656
5,773,16,7,0.00905562742561449
5,773,17,11,0.014230271668822769
5,773,18,4,0.00517464424320828
5,773,19,11,0.014230271668822769
5,773,20,17,0.02199223803363519
5,773,24,6,0.00776196636481242
5,773,25,9,0.01164294954721863
5,773,26,9,0.01164294954721863
5,773,27,7,0.00905562742561449
5,773,28,5,0.00646830530401035
5,773,29,11,0.014230271668822769
5,773,30,7,0.00905562742561449
5,773,32,8,0.01034928848641656
5,773,33,8,0.01034928848641656
5,773,34,8,0.01034928848641656
5,773,35,6,0.00776196636481242
5,773,36,10,0.0129366106080207
5,773,37,10,0.0129366106080207
5,773,38,7,0.00905562742561449
5,773,39,13,0.01681759379042691
5,773,40,4,0.00517464424320828
5,773,41,9,0.01164294954721863
5,773,42,9,0.01164294954721863
5,773,43,7,0.00905562742561449
5,773,44,9,0.01164294954721863
5,773,45,12,0.01552393272962484
5,773,46,9,0.01164294954721863
5,773,48,4,0.00517464424320828
5,773,49,6,0.00776196636481242
5,773,50,7,0.00905562742561449
5,773,51,6,0.00776196636481242
5,773,52,8,0.01034928848641656
5,773,53,5,0.00646830530401035
5,773,54,16,0.02069857697283312
5,773,56,10,0.0129366106080207
5,773,57,7,0.00905562742561449
5,773,58,8,0.01034928848641656
5,773,59,5,0.00646830530401035
5,773,60,5,0.00646830530401035
5,773,61,5,0.00646830530401035
5,773,62,10,0.0129366106080207
5,773,63,7,0.00905562742561449
5,773,64,11,0.014230271668822769
5,773,65,11,0.014230271668822769
5,773,66,9,0.01164294954721863
5,773,67,5,0.00646830530401035
5,773,68,10,0.0129366106080207
5,773,69,7,0.00905562742561449
5,773,70,8,0.01034928848641656
5,773,71,5,0.00646830530401035
5,773,72,7,0.00905562742561449
5,773,73,6,0.00776196636481242
5,773,74,9,0.01164294954721863
5,773,75,6,0.00776196636481242
5,773,76,6,0.00776196636481242
5,773,79,14,0.01811125485122898
5,773,80,8,0.01034928848641656
5,773,81,12,0.01552393272962484
5,773,82,8,0.01034928848641656
5,773,83,4,0.00517464424320828
5,773,84,12,0.01552393272962484
5,773,85,9,0.01164294954721863
5,773,87,16,0.02069857697283312
5,773,88,13,0.01681759379042691
5,773,89,11,0.014230271668822769
5,773,90,9,0.01164294954721863
5,773,91,8,0.01034928848641656
5,773,92,8,0.01034928848641656
5,773,93,11,0.014230271668822769
5,773,94,10,0.0129366106080207
5,773,95,11,0.014230271668822769
5,773,104,12,0.01552393272962484
5,773,105,8,0.01034928848641656
5,773,106,8,0.01034928848641656
5,773,107,14,0.01811125485122898
5,773,108,5,0.00646830530401035
5,773,109,9,0.01164294954721863
5,773,110,11,0.014230271668822769
5,773,111,6,0.00776196636481242
6,773,0,11,0.014230271668822769
6,773,1,7,0.00905562742561449
6,773,2,3,0.00388098318240621
6,773,3,12,0.01552393272962484
6,773,4,8,0.01034928848641656
6,773,5,5,0.00646830530401035
6,773,6,9,0.01164294954721863
6,773,7,9,0.01164294954721863
6,773,10,4,0.00517464424320828
6,773,11,4,0.00517464424320828
6,773,12,10,0.0129366106080207
6,773,13,10,0.0129366106080207
6,773,15,7,0.00905562742561449
6,773,16,14,0.01811125485122898
6,773,17,11,0.014230271668822769
6,773,18,12,0.01552393272962484
6,773,19,5,0.00646830530401035
6,773,20,9,0.01164294954721863
6,773,24,10,0.0129366106080207
6,773,25,5,0.00646830530401035
6,773,26,9,0.01164294954721863
6,773,27,10,0.0129366106080207
6,773,28,12,0.01552393272962484
6,773,29,4,0.00517464424320828
6,773,30,9,0.01164294954721863
6,773,32,13,0.01681759379042691
6,773,33,10,0.0129366106080207
6,773,34,6,0.00776196636481242
6,773,35,6,0.00776196636481242
6,773,36,8,0.01034928848641656
6,773,37,11,0.014230271668822769
6,773,38,11,0.014230271668822769
6,773,39,6,0.00776196636481242
6,773,40,6,0.00776196636481242
6,773,41,7,0.00905562742561449
6,773,42,8,0.01034928848641656
6,773,43,16,0.02069857697283312
6,773,44,12,0.01552393272962484
6,773,45,8,0.01034928848641656
6,773,46,12,0.01552393272962484
6,773,48,5,0.00646830530401035
6,773,49,5,0.00646830530401035
6,773,50,18,0.02328589909443726
6,773,51,5,0.00646830530401035
6,773,52,9,0.01164294954721863
6,773,53,15,0.01940491591203105
6,773,54,11,0.014230271668822769
6,773,56,10,0.0129366106080207
6,773,57,9,0.01164294954721863
6,773,58,13,0.01681759379042691
6,773,59,7,0.00905562742561449
6,773,60,9,0.01164294954721863
6,773,61,9,0.01164294954721863
6,773,62,8,0.01034928848641656
6,773,63,9,0.01164294954721863
6,773,64,11,0.014230271668822769
6,773,65,6,0.00776196636481242
6,773,66,8,0.01034928848641656
6,773,67,9,0.01164294954721863
6,773,68,6,0.00776196636481242
6,773,69,8,0.01034928848641656
6,773,70,3,0.00388098318240621
6,773,71,9,0.01164294954721863
6,773,72,9,0.01164294954721863
6,773,73,10,0.0129366106080207
6,773,74,10,0.0129366106080207
6,773,75,11,0.014230271668822769
6,773,76,6,0.00776196636481242
6,773,79,8,0.01034928848641656
6,773,80,11,0.014230271668822769
6,773,81,6,0.00776196636481242
6,773,82,10,0.0129366106080207
6,773,83,10,0.0129366106080207
6,773,84,11,0.014230271668822769
6,773,85,7,0.00905562742561449
6,773,87,5,0.00646830530401035
6,773,88,4,0.00517464424320828
6,773,89,5,0.00646830530401035
6,773,90,3,0.00388098318240621
6,773,91,5,0.00646830530401035
6,773,92,8,0.01034928848641656
6,773,93,5,0.00646830530401035
6,773,94,9,0.01164294954721863
6,773,95,6,0.00776196636481242
6,773,104,13,0.01681759379042691
6,773,105,8,0.01034928848641656
6,773,106,6,0.00776196636481242
6,773,107,8,0.01034928848641656
6,773,108,6,0.00776196636481242
6,773,109,9,0.01164294954721863
6,773,110,4,0.00517464424320828
6,773,111,9,0.01164294954721863
7,773,0,6,0.00776196636481242
7,773,1,8,0.01034928848641656
7,773,2,10,0.0129366106080207
7,773,3,4,0.00517464424320828
7,773,4,7,0.00905562742561449
7,773,5,8,0.01034928848641656
7,773,6,14,0.01811125485122898
7,773,7,14,0.01811125485122898
7,773,10,7,0.00905562742561449
7,773,11,8,0.01034928848641656
7,773,12,6,0.00776196636481242
7,773,13,7,0.00905562742561449
7,773,15,9,0.01164294954721863
7,773,16,12,0.01552393272962484
7,773,17,5,0.00646830530401035
7,773,18,12,0.01552393272962484
7,773,19,11,0.014230271668822769
7,773,20,10,0.0129366106080207
7,773,24,10,0.0129366106080207
7,773,25,7,0.00905562742561449
7,773,26,11,0.014230271668822769
7,773,27,7,0.00905562742561449
7,773,28,12,0.01552393272962484
7,773,29,7,0.00905562742561449
7,773,30,15,0.01940491591203105
7,773,32,9,0.01164294954721863
7,773,33,7,0.00905562742561449
7,773,34,12,0.01552393272962484
7,773,35,8,0.01034928848641656
7,773,36,4,0.00517464424320828
7,773,37,7,0.00905562742561449
7,773,38,6,0.00776196636481242
7,773,39,9,0.01164294954721863
7,773,40,5,0.00646830530401035
7,773,41,5,0.00646830530401035
7,773,42,6,0.00776196636481242
7,773,43,11,0.014230271668822769
7,773,44,6,0.00776196636481242
7,773,45,13,0.01681759379042691
7,773,46,11,0.014230271668822769
7,773,48,12,0.01552393272962484
7,773,49,9,0.01164294954721863
7,773,50,11,0.014230271668822769
7,773,51,9,0.01164294954721863
7,773,52,3,0.00388098318240621
7,773,53,8,0.01034928848641656
7,773,54,8,0.01034928848641656
7,773,56,9,0.01164294954721863
7,773,57,5,0.00646830530401035
7,773,58,10,0.0129366106080207
7,773,59,4,0.00517464424320828
7,773,60,7,0.00905562742561449
7,773,61,7,0.00905562742561449
7,773,62,7,0.00905562742561449
7,773,63,15,0.01940491591203105
7,773,64,9,0.01164294954721863
7,773,65,7,0.00905562742561449
7,773,66,7,0.00905562742561449
7,773,67,5,0.00646830530401035
7,773,68,7,0.00905562742561449
7,773,69,13,0.01681759379042691
7,773,70,3,0.00388098318240621
7,773,71,12,0.01552393272962484
7,773,72,5,0.00646830530401035
7,773,73,18,0.02328589909443726
7,773,74,9,0.01164294954721863
7,773,75,9,0.01164294954721863
7,773,76,8,0.01034928848641656
7,773,79,8,0.01034928848641656
7,773,80,10,0.0129366106080207
7,773,81,11,0.014230271668822769
7,773,82,5,0.00646830530401035
7,773,83,5,0.00646830530401035
7,773,84,10,0.0129366106080207
7,773,85,6,0.00776196636481242
7,773,87,5,0.00646830530401035
7,773,88,13,0.01681759379042691
7,773,89,6,0.00776196636481242
7,773,90,6,0.00776196636481242
7,773,91,6,0.00776196636481242
7,773,92,7,0.00905562742561449
7,773,93,11,0.014230271668822769
7,773,94,7,0.00905562742561449
7,773,95,6,0.00776196636481242
7,773,104,5,0.00646830530401035
7,773,105,9,0.01164294954721863
7,773,106,11,0.014230271668822769
7,773,107,7,0.00905562742561449
7,773,108,10,0.0129366106080207
7,773,109,11,0.014230271668822769
7,773,110,9,0.01164294954721863
7,773,111,7,0.00905562742561449
8,773,0,9,0.01164294954721863
8,773,1,5,0.00646830530401035
8,773,2,4,0.00517464424320828
8,773,3,9,0.01164294954721863
8,773,4,4,0.00517464424320828
8,773,5,7,0.00905562742561449
8,773,6,7,0.00905562742561449
8,773,7,5,0.00646830530401035
8,773,10,14,0.01811125485122898
8,773,11,14,0.01811125485122898
8,773,12,15,0.01940491591203105
8,773,13,12,0.01552393272962484
8,773,15,1,0.00129366106080207
8,773,16,12,0.01552393272962484
8,773,17,9,0.01164294954721863
8,773,18,7,0.00905562742561449
8,773,19,11,0.014230271668822769
8,773,20,7,0.00905562742561449
8,773,24,6,0.00776196636481242
8,773,25,13,0.01681759379042691
8,773,26,5,0.00646830530401035
8,773,27,5,0.00646830530401035
8,773,28,12,0.01552393272962484
8,773,29,8,0.01034928848641656
8,773,30,8,0.01034928848641656
8,773,32,8,0.01034928848641656
8,773,33,7,0.00905562742561449
8,773,34,5,0.00646830530401035
8,773,35,13,0.01681759379042691
8,773,36,5,0.00646830530401035
8,773,37,11,0.014230271668822769
8,773,38,8,0.01034928848641656
8,773,39,8,0.01034928848641656
8,773,40,12,0.01552393272962484
8,773,41,5,0.00646830530401035
8,773,42,5,0.00646830530401035
8,773,43,6,0.00776196636481242
8,773,44,7,0.00905562742561449
8,773,45,10,0.0129366106080207
8,773,46,10,0.0129366106080207
8,773,48,9,0.01164294954721863
8,773,49,5,0.00646830530401035
8,773,50,6,0.00776196636481242
8,773,51,13,0.01681759379042691
8,773,52,12,0.01552393272962484
8,773,53,6,0.00776196636481242
8,773,54,11,0.014230271668822769
8,773,56,9,0.01164294954721863
8,773,57,6,0.00776196636481242
8,773,58,7,0.00905562742561449
8,773,59,9,0.01164294954721863
8,773,60,11,0.014230271668822769
8,773,61,10,0.0129366106080207
8,773,62,5,0.00646830530401035
8,773,63,11,0.014230271668822769
8,773,64,7,0.00905562742561449
8,773,65,8,0.01034928848641656
8,773,66,9,0.01164294954721863
8,773,67,10,0.0129366106080207
8,773,68,13,0.01681759379042691
8,773,69,9,0.01164294954721863
8,773,70,14,0.01811125485122898
8,773,71,6,0.00776196636481242
8,773,72,11,0.014230271668822769
8,773,73,10,0.0129366106080207
8,773,74,9,0.01164294954721863
8,773,75,6,0.00776196636481242
8,773,76,1,0.00129366106080207
8,773,79,6,0.00776196636481242
8,773,80,5,0.00646830530401035
8,773,81,11,0.014230271668822769
8,773,82,8,0.01034928848641656
8,773,83,12,0.01552393272962484
8,773,84,10,0.0129366106080207
8,773,85,8,0.01034928848641656
8,773,87,10,0.0129366106080207
8,773,88,4,0.00517464424320828
8,773,89,11,0.014230271668822769
8,773,90,6,0.00776196636481242
8,773,91,8,0.01034928848641656
8,773,92,13,0.01681759379042691
8,773,93,5,0.00646830530401035
8,773,94,9,0.01164294954721863
8,773,95,4,0.00517464424320828
8,773,104,5,0.00646830530401035
8,773,105,14,0.01811125485122898
8,773,106,8,0.01034928848641656
8,773,107,11,0.014230271668822769
8,773,108,11,0.014230271668822769
8,773,109,8,0.01034928848641656
8,773,110,6,0.00776196636481242
8,773,111,8,0.01034928848641656
9,773,0,4,0.00517464424320828
9,773,1,11,0.014230271668822769
9,773,2,7,0.00905562742561449
9,773,3,11,0.014230271668822769
9,773,4,18,0.02328589909443726
9,773,5,6,0.00776196636481242
9,773,6,6,0.00776196636481242
9,773,7,12,0.01552393272962484
9,773,10,13,0.01681759379042691
9,773,11,7,0.00905562742561449
9,773,12,10,0.0129366106080207
9,773,13,5,0.00646830530401035
9,773,15,7,0.00905562742561449
9,773,16,9,0.01164294954721863
9,773,17,9,0.01164294954721863
9,773,18,11,0.014230271668822769
9,773,19,8,0.01034928848641656
9,773,20,9,0.01164294954721863
9,773,24,3,0.00388098318240621
9,773,25,7,0.00905562742561449
9,773,26,9,0.01164294954721863
9,773,27,7,0.00905562742561449
9,773,28,7,0.00905562742561449
9,773,29,10,0.0129366106080207
9,773,30,7,0.00905562742561449
9,773,32,9,0.01164294954721863
9,773,33,4,0.00517464424320828
9,773,34,4,0.00517464424320828
9,773,35,7,0.00905562742561449
9,773,36,7,0.00905562742561449
9,773,37,10,0.0129366106080207
9,773,38,9,0.01164294954721863
9,773,39,10,0.0129366106080207
9,773,40,6,0.00776196636481242
9,773,41,9,0.01164294954721863
9,773,42,11,0.014230271668822769
9,773,43,8,0.01034928848641656
9,773,44,6,0.00776196636481242
9,773,45,6,0.00776196636481242
9,773,46,10,0.0129366106080207
9,773,48,2,0.00258732212160414
9,773,49,10,0.0129366106080207
9,773,50,10,0.0129366106080207
9,773,51,7,0.00905562742561449
9,773,52,13,0.01681759379042691
9,773,53,11,0.014230271668822769
9,773,54,8,0.01034928848641656
9,773,56,13,0.01681759379042691
9,773,57,8,0.01034928848641656
9,773,58,6,0.00776196636481242
9,773,59,6,0.00776196636481242
9,773,60,5,0.00646830530401035
9,773,61,7,0.00905562742561449
9,773,62,11,0.014230271668822769
9,773,63,7,0.00905562742561449
9,773,64,11,0.014230271668822769
9,773,65,4,0.00517464424320828
9,773,66,7,0.00905562742561449
9,773,67,9,0.01164294954721863
9,773,68,14,0.01811125485122898
9,773,69,9,0.01164294954721863
9,773,70,9,0.01164294954721863
9,773,71,8,0.01034928848641656
9,773,72,9,0.01164294954721863
9,773,73,6,0.00776196636481242
9,773,74,7,0.00905562742561449
9,773,75,9,0.01164294954721863
9,773,76,6,0.00776196636481242
9,773,79,9,0.01164294954721863
9,773,80,4,0.00517464424320828
9,773,81,7,0.00905562742561449
9,773,82,10,0.0129366106080207
9,773,83,12,0.01552393272962484
9,773,84,7,0.00905562742561449
9,773,85,11,0.014230271668822769
9,773,87,7,0.00905562742561449
9,773,88,12,0.01552393272962484
9,773,89,8,0.01034928848641656
9,773,90,8,0.01034928848641656
9,773,91,8,0.01034928848641656
9,773,92,12,0.01552393272962484
9,773,93,8,0.01034928848641656
9,773,94,9,0.01164294954721863
9,773,95,11,0.014230271668822769
9,773,104,10,0.0129366106080207
