fold,fold_count,midi_program_name,count,proportion
3,1988,"Choir ""Aah""",24,0.012072434607645876
3,1988,"Choir ""Ooh""",21,0.010563380281690142
3,1988,Choir Pad,18,0.009054325955734407
3,1988,Chorused Piano,19,0.009557344064386318
3,1988,Church Organ,19,0.009557344064386318
3,1988,Clarinet,15,0.007545271629778673
3,1988,Clavinet,19,0.009557344064386318
3,1988,Contrabass,23,0.011569416498993965
3,1988,Distortion Guitar,20,0.01006036217303823
3,1988,Dulcimer,18,0.009054325955734407
3,1988,Electric Clean Guitar,20,0.01006036217303823
3,1988,Electric Grand Piano,25,0.012575452716297788
3,1988,Electric Jazz Guitar,22,0.011066398390342054
3,1988,Electric Muted Guitar,21,0.010563380281690142
3,1988,English Horn,25,0.012575452716297788
3,1988,Fiddle,16,0.008048289738430584
3,1988,Fingered Electric Bass,25,0.012575452716297788
3,1988,Flute,23,0.011569416498993965
3,1988,French Horn,10,0.005030181086519115
3,1988,Fretless Bass,22,0.011066398390342054
3,1988,Halo Pad,21,0.010563380281690142
3,1988,Hammond Organ,24,0.012072434607645876
3,1988,Harpsichord,20,0.01006036217303823
3,1988,Honky-tonk Piano,29,0.014587525150905434
3,1988,Kalimba,17,0.008551307847082495
3,1988,Koto,23,0.011569416498993965
3,1988,Marimba,30,0.015090543259557346
3,1988,Metallic Pad,23,0.011569416498993965
3,1988,Music Box,27,0.01358148893360161
3,1988,Muted Trumpet,19,0.009557344064386318
3,1988,New Age Pad,21,0.010563380281690142
3,1988,Oboe,23,0.011569416498993965
3,1988,Ocarina,22,0.011066398390342054
3,1988,Orchestral Harp,16,0.008048289738430584
3,1988,Overdriven Guitar,27,0.01358148893360161
3,1988,Pan Flute,20,0.01006036217303823
3,1988,Percussive Organ,27,0.01358148893360161
3,1988,Piccolo,29,0.014587525150905434
3,1988,Pizzicato Strings,20,0.01006036217303823
3,1988,Plucked Electric Bass,25,0.012575452716297788
3,1988,Polysynth Pad,13,0.006539235412474849
3,1988,Recorder,23,0.011569416498993965
3,1988,Reed Organ,18,0.009054325955734407
3,1988,Rhodes Piano,19,0.009557344064386318
3,1988,Rock Organ,26,0.013078470824949699
3,1988,Sawtooth Wave Lead,23,0.011569416498993965
3,1988,Shamisen,25,0.012575452716297788
3,1988,Shanai,23,0.011569416498993965
3,1988,Sitar,22,0.011066398390342054
3,1988,Slap Bass 1,22,0.011066398390342054
3,1988,Slap Bass 2,13,0.006539235412474849
3,1988,Soprano Sax,20,0.01006036217303823
3,1988,Square Wave Lead,23,0.011569416498993965
3,1988,String Ensemble 1,17,0.008551307847082495
3,1988,String Ensemble 2,20,0.01006036217303823
3,1988,Sweep Pad,24,0.012072434607645876
3,1988,Synth Bass 1,20,0.01006036217303823
3,1988,Synth Bass 2,21,0.010563380281690142
3,1988,Synth Brass 1,16,0.008048289738430584
3,1988,Synth Brass 2,24,0.012072434607645876
3,1988,Synth Strings 1,27,0.01358148893360161
3,1988,Synth Strings 2,21,0.010563380281690142
3,1988,Synth Voice,14,0.007042253521126762
3,1988,Tenor Sax,19,0.009557344064386318
3,1988,Tremolo Strings,17,0.008551307847082495
3,1988,Trombone,32,0.01609657947686117
3,1988,Trumpet,19,0.009557344064386318
3,1988,Tuba,18,0.009054325955734407
3,1988,Vibraphone,21,0.010563380281690142
3,1988,Viola,18,0.009054325955734407
3,1988,Violin,23,0.011569416498993965
3,1988,Voice Lead,18,0.009054325955734407
3,1988,Warm Pad,25,0.012575452716297788
3,1988,Xylophone,28,0.014084507042253523
4,1988,Acoustic Bass,20,0.01006036217303823
4,1988,Acoustic Grand Piano,25,0.012575452716297788
4,1988,Acoustic Nylon Guitar,22,0.011066398390342054
4,1988,Acoustic Steel Guitar,18,0.009054325955734407
4,1988,Alto Sax,23,0.011569416498993965
4,1988,Bagpipe,22,0.011066398390342054
4,1988,Banjo,19,0.009557344064386318
4,1988,Baritone Sax,20,0.01006036217303823
4,1988,Bass Lead,26,0.013078470824949699
4,1988,Bassoon,21,0.010563380281690142
4,1988,Bottle Blow,25,0.012575452716297788
4,1988,Bowed Pad,20,0.01006036217303823
4,1988,Brass Section,21,0.010563380281690142
4,1988,Bright Acoustic Piano,19,0.009557344064386318
4,1988,Calliope Lead,31,0.015593561368209257
4,1988,Cello,17,0.008551307847082495
4,1988,Charang Lead,16,0.008048289738430584
4,1988,Chiff Lead,25,0.012575452716297788
4,1988,"Choir ""Aah""",26,0.013078470824949699
4,1988,"Choir ""Ooh""",22,0.011066398390342054
4,1988,Choir Pad,24,0.012072434607645876
4,1988,Chorused Piano,30,0.015090543259557346
4,1988,Church Organ,11,0.005533199195171027
4,1988,Clarinet,16,0.008048289738430584
4,1988,Clavinet,21,0.010563380281690142
4,1988,Contrabass,33,0.01659959758551308
4,1988,Distortion Guitar,20,0.01006036217303823
4,1988,Dulcimer,33,0.01659959758551308
4,1988,Electric Clean Guitar,18,0.009054325955734407
4,1988,Electric Grand Piano,21,0.010563380281690142
4,1988,Electric Jazz Guitar,23,0.011569416498993965
4,1988,Electric Muted Guitar,20,0.01006036217303823
4,1988,English Horn,23,0.011569416498993965
4,1988,Fiddle,23,0.011569416498993965
4,1988,Fingered Electric Bass,15,0.007545271629778673
4,1988,Flute,21,0.010563380281690142
4,1988,French Horn,22,0.011066398390342054
4,1988,Fretless Bass,16,0.008048289738430584
4,1988,Halo Pad,22,0.011066398390342054
4,1988,Hammond Organ,18,0.009054325955734407
4,1988,Harpsichord,18,0.009054325955734407
4,1988,Honky-tonk Piano,30,0.015090543259557346
4,1988,Kalimba,28,0.014084507042253523
4,1988,Koto,24,0.012072434607645876
4,1988,Marimba,19,0.009557344064386318
4,1988,Metallic Pad,25,0.012575452716297788
4,1988,Music Box,16,0.008048289738430584
4,1988,Muted Trumpet,24,0.012072434607645876
4,1988,New Age Pad,22,0.011066398390342054
4,1988,Oboe,31,0.015593561368209257
4,1988,Ocarina,12,0.006036217303822938
4,1988,Orchestral Harp,16,0.008048289738430584
4,1988,Overdriven Guitar,20,0.01006036217303823
4,1988,Pan Flute,11,0.005533199195171027
4,1988,Percussive Organ,31,0.015593561368209257
4,1988,Piccolo,23,0.011569416498993965
4,1988,Pizzicato Strings,15,0.007545271629778673
4,1988,Plucked Electric Bass,22,0.011066398390342054
4,1988,Polysynth Pad,28,0.014084507042253523
4,1988,Recorder,14,0.007042253521126762
4,1988,Reed Organ,21,0.010563380281690142
4,1988,Rhodes Piano,18,0.009054325955734407
4,1988,Rock Organ,28,0.014084507042253523
4,1988,Sawtooth Wave Lead,18,0.009054325955734407
4,1988,Shamisen,17,0.008551307847082495
4,1988,Shanai,24,0.012072434607645876
4,1988,Sitar,18,0.009054325955734407
4,1988,Slap Bass 1,26,0.013078470824949699
4,1988,Slap Bass 2,13,0.006539235412474849
4,1988,Soprano Sax,25,0.012575452716297788
4,1988,Square Wave Lead,27,0.01358148893360161
4,1988,String Ensemble 1,19,0.009557344064386318
4,1988,String Ensemble 2,26,0.013078470824949699
4,1988,Sweep Pad,22,0.011066398390342054
4,1988,Synth Bass 1,20,0.01006036217303823
4,1988,Synth Bass 2,25,0.012575452716297788
4,1988,Synth Brass 1,16,0.008048289738430584
4,1988,Synth Brass 2,19,0.009557344064386318
4,1988,Synth Strings 1,28,0.014084507042253523
4,1988,Synth Strings 2,20,0.01006036217303823
4,1988,Synth Voice,21,0.010563380281690142
4,1988,Tenor Sax,23,0.011569416498993965
4,1988,Tremolo Strings,17,0.008551307847082495
4,1988,Trombone,18,0.009054325955734407
4,1988,Trumpet,29,0.014587525150905434
4,1988,Tuba,22,0.011066398390342054
4,1988,Vibraphone,16,0.008048289738430584
4,1988,Viola,20,0.01006036217303823
4,1988,Violin,20,0.01006036217303823
4,1988,Voice Lead,28,0.014084507042253523
4,1988,Warm Pad,24,0.012072434607645876
4,1988,Xylophone,23,0.011569416498993965
5,1987,Acoustic Bass,20,0.010065425264217413
5,1987,Acoustic Grand Piano,24,0.012078510317060896
5,1987,Acoustic Nylon Guitar,17,0.008555611474584801
5,1987,Acoustic Steel Guitar,32,0.01610468042274786
5,1987,Alto Sax,24,0.012078510317060896
5,1987,Bagpipe,24,0.012078510317060896
5,1987,Banjo,29,0.01459486663311525
5,1987,Baritone Sax,21,0.010568696527428284
5,1987,Bass Lead,23,0.011575239053850024
5,1987,Bassoon,20,0.010065425264217413
5,1987,Bottle Blow,21,0.010568696527428284
5,1987,Bowed Pad,22,0.011071967790639153
5,1987,Brass Section,30,0.015098137896326119
5,1987,Bright Acoustic Piano,22,0.011071967790639153
5,1987,Calliope Lead,15,0.007549068948163059
5,1987,Cello,18,0.009058882737795673
5,1987,Charang Lead,23,0.011575239053850024
5,1987,Chiff Lead,20,0.010065425264217413
5,1987,"Choir ""Aah""",17,0.008555611474584801
5,1987,"Choir ""Ooh""",27,0.013588324106693507
5,1987,Choir Pad,22,0.011071967790639153
5,1987,Chorused Piano,24,0.012078510317060896
5,1987,Church Organ,28,0.014091595369904378
5,1987,Clarinet,19,0.009562154001006542
5,1987,Clavinet,16,0.00805234021137393
5,1987,Contrabass,23,0.011575239053850024
5,1987,Distortion Guitar,23,0.011575239053850024
5,1987,Dulcimer,22,0.011071967790639153
5,1987,Electric Clean Guitar,15,0.007549068948163059
5,1987,Electric Grand Piano,26,0.013085052843482638
5,1987,Electric Jazz Guitar,27,0.013588324106693507
5,1987,Electric Muted Guitar,22,0.011071967790639153
5,1987,English Horn,13,0.006542526421741319
5,1987,Fiddle,17,0.008555611474584801
5,1987,Fingered Electric Bass,21,0.010568696527428284
5,1987,Flute,19,0.009562154001006542
5,1987,French Horn,21,0.010568696527428284
5,1987,Fretless Bass,19,0.009562154001006542
5,1987,Halo Pad,21,0.010568696527428284
5,1987,Hammond Organ,22,0.011071967790639153
5,1987,Harpsichord,28,0.014091595369904378
5,1987,Honky-tonk Piano,22,0.011071967790639153
5,1987,Kalimba,26,0.013085052843482638
5,1987,Koto,23,0.011575239053850024
5,1987,Marimba,15,0.007549068948163059
5,1987,Metallic Pad,24,0.012078510317060896
5,1987,Music Box,21,0.010568696527428284
5,1987,Muted Trumpet,10,0.0050327126321087065
5,1987,New Age Pad,19,0.009562154001006542
5,1987,Oboe,26,0.013085052843482638
5,1987,Ocarina,29,0.01459486663311525
5,1987,Orchestral Harp,17,0.008555611474584801
5,1987,Overdriven Guitar,22,0.011071967790639153
5,1987,Pan Flute,15,0.007549068948163059
5,1987,Percussive Organ,20,0.010065425264217413
5,1987,Piccolo,25,0.012581781580271767
5,1987,Pizzicato Strings,30,0.015098137896326119
5,1987,Plucked Electric Bass,19,0.009562154001006542
5,1987,Polysynth Pad,19,0.009562154001006542
5,1987,Recorder,24,0.012078510317060896
5,1987,Reed Organ,15,0.007549068948163059
5,1987,Rhodes Piano,16,0.00805234021137393
5,1987,Rock Organ,34,0.017111222949169603
5,1987,Sawtooth Wave Lead,22,0.011071967790639153
5,1987,Shamisen,25,0.012581781580271767
5,1987,Shanai,24,0.012078510317060896
5,1987,Sitar,19,0.009562154001006542
5,1987,Slap Bass 1,21,0.010568696527428284
5,1987,Slap Bass 2,17,0.008555611474584801
5,1987,Soprano Sax,20,0.010065425264217413
5,1987,Square Wave Lead,15,0.007549068948163059
5,1987,String Ensemble 1,20,0.010065425264217413
5,1987,String Ensemble 2,18,0.009058882737795673
5,1987,Sweep Pad,15,0.007549068948163059
5,1987,Synth Bass 1,18,0.009058882737795673
5,1987,Synth Bass 2,23,0.011575239053850024
5,1987,Synth Brass 1,12,0.006039255158530448
5,1987,Synth Brass 2,17,0.008555611474584801
5,1987,Synth Strings 1,22,0.011071967790639153
5,1987,Synth Strings 2,26,0.013085052843482638
5,1987,Synth Voice,24,0.012078510317060896
5,1987,Tenor Sax,26,0.013085052843482638
5,1987,Tremolo Strings,19,0.009562154001006542
5,1987,Trombone,29,0.01459486663311525
5,1987,Trumpet,27,0.013588324106693507
5,1987,Tuba,30,0.015098137896326119
5,1987,Vibraphone,26,0.013085052843482638
5,1987,Viola,19,0.009562154001006542
5,1987,Violin,29,0.01459486663311525
5,1987,Voice Lead,19,0.009562154001006542
5,1987,Warm Pad,19,0.009562154001006542
5,1987,Xylophone,18,0.009058882737795673
6,1987,Acoustic Bass,14,0.007045797684952189
6,1987,Acoustic Grand Piano,28,0.014091595369904378
6,1987,Acoustic Nylon Guitar,19,0.009562154001006542
6,1987,Acoustic Steel Guitar,28,0.014091595369904378
6,1987,Alto Sax,24,0.012078510317060896
6,1987,Bagpipe,26,0.013085052843482638
6,1987,Banjo,15,0.007549068948163059
6,1987,Baritone Sax,22,0.011071967790639153
6,1987,Bass Lead,19,0.009562154001006542
6,1987,Bassoon,23,0.011575239053850024
6,1987,Bottle Blow,24,0.012078510317060896
6,1987,Bowed Pad,23,0.011575239053850024
6,1987,Brass Section,21,0.010568696527428284
6,1987,Bright Acoustic Piano,27,0.013588324106693507
6,1987,Calliope Lead,17,0.008555611474584801
6,1987,Cello,28,0.014091595369904378
6,1987,Charang Lead,20,0.010065425264217413
6,1987,Chiff Lead,15,0.007549068948163059
6,1987,"Choir ""Aah""",23,0.011575239053850024
6,1987,"Choir ""Ooh""",23,0.011575239053850024
6,1987,Choir Pad,19,0.009562154001006542
6,1987,Chorused Piano,22,0.011071967790639153
6,1987,Church Organ,14,0.007045797684952189
6,1987,Clarinet,22,0.011071967790639153
6,1987,Clavinet,16,0.00805234021137393
6,1987,Contrabass,27,0.013588324106693507
6,1987,Distortion Guitar,21,0.010568696527428284
6,1987,Dulcimer,19,0.009562154001006542
6,1987,Electric Clean Guitar,21,0.010568696527428284
6,1987,Electric Grand Piano,24,0.012078510317060896
6,1987,Electric Jazz Guitar,22,0.011071967790639153
6,1987,Electric Muted Guitar,22,0.011071967790639153
6,1987,English Horn,32,0.01610468042274786
6,1987,Fiddle,21,0.010568696527428284
6,1987,Fingered Electric Bass,22,0.011071967790639153
6,1987,Flute,15,0.007549068948163059
6,1987,French Horn,23,0.011575239053850024
6,1987,Fretless Bass,25,0.012581781580271767
6,1987,Halo Pad,21,0.010568696527428284
6,1987,Hammond Organ,31,0.01560140915953699
6,1987,Harpsichord,29,0.01459486663311525
6,1987,Honky-tonk Piano,13,0.006542526421741319
6,1987,Kalimba,31,0.01560140915953699
6,1987,Koto,24,0.012078510317060896
6,1987,Marimba,14,0.007045797684952189
6,1987,Metallic Pad,14,0.007045797684952189
6,1987,Music Box,23,0.011575239053850024
6,1987,Muted Trumpet,24,0.012078510317060896
6,1987,New Age Pad,23,0.011575239053850024
6,1987,Oboe,18,0.009058882737795673
6,1987,Ocarina,15,0.007549068948163059
6,1987,Orchestral Harp,35,0.017614494212380472
6,1987,Overdriven Guitar,22,0.011071967790639153
6,1987,Pan Flute,18,0.009058882737795673
6,1987,Percussive Organ,19,0.009562154001006542
6,1987,Piccolo,22,0.011071967790639153
6,1987,Pizzicato Strings,19,0.009562154001006542
6,1987,Plucked Electric Bass,20,0.010065425264217413
6,1987,Polysynth Pad,26,0.013085052843482638
6,1987,Recorder,25,0.012581781580271767
6,1987,Reed Organ,26,0.013085052843482638
6,1987,Rhodes Piano,26,0.013085052843482638
6,1987,Rock Organ,29,0.01459486663311525
6,1987,Sawtooth Wave Lead,17,0.008555611474584801
6,1987,Shamisen,26,0.013085052843482638
6,1987,Shanai,15,0.007549068948163059
6,1987,Sitar,20,0.010065425264217413
6,1987,Slap Bass 1,23,0.011575239053850024
6,1987,Slap Bass 2,25,0.012581781580271767
6,1987,Soprano Sax,11,0.005535983895319577
6,1987,Square Wave Lead,22,0.011071967790639153
6,1987,String Ensemble 1,21,0.010568696527428284
6,1987,String Ensemble 2,25,0.012581781580271767
6,1987,Sweep Pad,19,0.009562154001006542
6,1987,Synth Bass 1,23,0.011575239053850024
6,1987,Synth Bass 2,31,0.01560140915953699
6,1987,Synth Brass 1,26,0.013085052843482638
6,1987,Synth Brass 2,14,0.007045797684952189
6,1987,Synth Strings 1,18,0.009058882737795673
6,1987,Synth Strings 2,22,0.011071967790639153
6,1987,Synth Voice,17,0.008555611474584801
6,1987,Tenor Sax,19,0.009562154001006542
6,1987,Tremolo Strings,12,0.006039255158530448
6,1987,Trombone,19,0.009562154001006542
6,1987,Trumpet,23,0.011575239053850024
6,1987,Tuba,21,0.010568696527428284
6,1987,Vibraphone,20,0.010065425264217413
6,1987,Viola,19,0.009562154001006542
6,1987,Violin,22,0.011071967790639153
6,1987,Voice Lead,23,0.011575239053850024
6,1987,Warm Pad,20,0.010065425264217413
6,1987,Xylophone,21,0.010568696527428284
7,1987,Acoustic Bass,22,0.011071967790639153
7,1987,Acoustic Grand Piano,23,0.011575239053850024
7,1987,Acoustic Nylon Guitar,23,0.011575239053850024
7,1987,Acoustic Steel Guitar,22,0.011071967790639153
7,1987,Alto Sax,21,0.010568696527428284
7,1987,Bagpipe,22,0.011071967790639153
7,1987,Banjo,18,0.009058882737795673
7,1987,Baritone Sax,18,0.009058882737795673
7,1987,Bass Lead,22,0.011071967790639153
7,1987,Bassoon,27,0.013588324106693507
7,1987,Bottle Blow,23,0.011575239053850024
7,1987,Bowed Pad,20,0.010065425264217413
7,1987,Brass Section,24,0.012078510317060896
7,1987,Bright Acoustic Piano,24,0.012078510317060896
7,1987,Calliope Lead,24,0.012078510317060896
7,1987,Cello,14,0.007045797684952189
7,1987,Charang Lead,23,0.011575239053850024
7,1987,Chiff Lead,19,0.009562154001006542
7,1987,"Choir ""Aah""",10,0.0050327126321087065
7,1987,"Choir ""Ooh""",29,0.01459486663311525
7,1987,Choir Pad,23,0.011575239053850024
7,1987,Chorused Piano,15,0.007549068948163059
7,1987,Church Organ,31,0.01560140915953699
7,1987,Clarinet,28,0.014091595369904378
7,1987,Clavinet,22,0.011071967790639153
7,1987,Contrabass,21,0.010568696527428284
7,1987,Distortion Guitar,30,0.015098137896326119
7,1987,Dulcimer,24,0.012078510317060896
7,1987,Electric Clean Guitar,26,0.013085052843482638
7,1987,Electric Grand Piano,20,0.010065425264217413
7,1987,Electric Jazz Guitar,17,0.008555611474584801
7,1987,Electric Muted Guitar,15,0.007549068948163059
7,1987,English Horn,21,0.010568696527428284
7,1987,Fiddle,22,0.011071967790639153
