set_type,set_type_count,name,count,proportion
test,5961,A#_11_DOWN_37_Slap_Bass_2,1,0.00016775708773695687
test,5961,A#_11_DOWN_4_Rhodes_Piano,1,0.00016775708773695687
test,5961,A#_11_DOWN_50_Synth_Strings_1,1,0.00016775708773695687
test,5961,"A#_11_DOWN_53_Choir_""Ooh""",1,0.00016775708773695687
test,5961,A#_11_DOWN_57_Trombone,1,0.00016775708773695687
test,5961,A#_11_DOWN_58_Tuba,1,0.00016775708773695687
test,5961,A#_11_DOWN_62_Synth_Brass_1,1,0.00016775708773695687
test,5961,A#_11_DOWN_64_Soprano_Sax,1,0.00016775708773695687
test,5961,A#_11_DOWN_75_Pan_Flute,1,0.00016775708773695687
test,5961,A#_11_UNISON_106_Shamisen,1,0.00016775708773695687
test,5961,A#_11_UNISON_108_Kalimba,1,0.00016775708773695687
test,5961,A#_11_UNISON_12_Marimba,1,0.00016775708773695687
test,5961,A#_11_UNISON_24_Acoustic_Nylon_Guitar,1,0.00016775708773695687
test,5961,A#_11_UNISON_25_Acoustic_Steel_Guitar,1,0.00016775708773695687
test,5961,A#_11_UNISON_26_Electric_Jazz_Guitar,1,0.00016775708773695687
test,5961,A#_11_UNISON_33_Fingered_Electric_Bass,1,0.00016775708773695687
test,5961,A#_11_UNISON_45_Pizzicato_Strings,1,0.00016775708773695687
test,5961,A#_11_UNISON_49_String_Ensemble_2,1,0.00016775708773695687
test,5961,A#_11_UNISON_50_Synth_Strings_1,1,0.00016775708773695687
test,5961,A#_11_UNISON_6_Harpsichord,1,0.00016775708773695687
test,5961,A#_11_UNISON_80_Square_Wave_Lead,1,0.00016775708773695687
test,5961,A#_11_UNISON_88_New_Age_Pad,1,0.00016775708773695687
test,5961,A#_11_UP_109_Bagpipe,1,0.00016775708773695687
test,5961,A#_11_UP_32_Acoustic_Bass,1,0.00016775708773695687
test,5961,A#_11_UP_34_Plucked_Electric_Bass,1,0.00016775708773695687
test,5961,A#_11_UP_35_Fretless_Bass,1,0.00016775708773695687
test,5961,A#_11_UP_41_Viola,1,0.00016775708773695687
test,5961,A#_11_UP_60_French_Horn,1,0.00016775708773695687
test,5961,A#_11_UP_68_Oboe,1,0.00016775708773695687
test,5961,A#_11_UP_76_Bottle_Blow,1,0.00016775708773695687
test,5961,A#_11_UP_7_Clavinet,1,0.00016775708773695687
test,5961,A#_11_UP_92_Bowed_Pad,1,0.00016775708773695687
test,5961,A#_11_UP_93_Metallic_Pad,1,0.00016775708773695687
test,5961,A#_12_DOWN_110_Fiddle,1,0.00016775708773695687
test,5961,A#_12_DOWN_16_Hammond_Organ,1,0.00016775708773695687
test,5961,A#_12_DOWN_19_Church_Organ,1,0.00016775708773695687
test,5961,A#_12_DOWN_32_Acoustic_Bass,1,0.00016775708773695687
test,5961,A#_12_DOWN_34_Plucked_Electric_Bass,1,0.00016775708773695687
test,5961,A#_12_DOWN_36_Slap_Bass_1,1,0.00016775708773695687
test,5961,A#_12_DOWN_60_French_Horn,1,0.00016775708773695687
test,5961,A#_12_DOWN_66_Tenor_Sax,1,0.00016775708773695687
test,5961,A#_12_DOWN_72_Piccolo,1,0.00016775708773695687
test,5961,A#_12_DOWN_74_Recorder,1,0.00016775708773695687
test,5961,A#_12_DOWN_80_Square_Wave_Lead,1,0.00016775708773695687
test,5961,A#_12_DOWN_82_Calliope_Lead,1,0.00016775708773695687
test,5961,A#_12_DOWN_89_Warm_Pad,1,0.00016775708773695687
test,5961,A#_12_UNISON_105_Banjo,1,0.00016775708773695687
test,5961,A#_12_UNISON_11_Vibraphone,1,0.00016775708773695687
test,5961,A#_12_UNISON_17_Percussive_Organ,1,0.00016775708773695687
test,5961,A#_12_UNISON_25_Acoustic_Steel_Guitar,1,0.00016775708773695687
test,5961,A#_12_UNISON_41_Viola,1,0.00016775708773695687
test,5961,A#_12_UNISON_46_Orchestral_Harp,1,0.00016775708773695687
test,5961,A#_12_UNISON_59_Muted_Trumpet,1,0.00016775708773695687
test,5961,A#_12_UNISON_63_Synth_Brass_2,1,0.00016775708773695687
test,5961,A#_12_UNISON_69_English_Horn,1,0.00016775708773695687
test,5961,A#_12_UNISON_72_Piccolo,1,0.00016775708773695687
test,5961,A#_12_UNISON_80_Square_Wave_Lead,1,0.00016775708773695687
test,5961,A#_12_UP_0_Acoustic_Grand_Piano,1,0.00016775708773695687
test,5961,A#_12_UP_109_Bagpipe,1,0.00016775708773695687
test,5961,A#_12_UP_25_Acoustic_Steel_Guitar,1,0.00016775708773695687
test,5961,A#_12_UP_27_Electric_Clean_Guitar,1,0.00016775708773695687
test,5961,A#_12_UP_2_Electric_Grand_Piano,1,0.00016775708773695687
test,5961,A#_12_UP_34_Plucked_Electric_Bass,1,0.00016775708773695687
test,5961,A#_12_UP_38_Synth_Bass_1,1,0.00016775708773695687
test,5961,A#_12_UP_51_Synth_Strings_2,1,0.00016775708773695687
test,5961,A#_12_UP_68_Oboe,1,0.00016775708773695687
test,5961,A#_12_UP_6_Harpsichord,1,0.00016775708773695687
test,5961,A#_12_UP_73_Flute,1,0.00016775708773695687
test,5961,A#_12_UP_76_Bottle_Blow,1,0.00016775708773695687
test,5961,A#_12_UP_83_Chiff_Lead,1,0.00016775708773695687
test,5961,A#_1_DOWN_104_Sitar,1,0.00016775708773695687
test,5961,A#_1_DOWN_11_Vibraphone,1,0.00016775708773695687
test,5961,A#_1_DOWN_28_Electric_Muted_Guitar,1,0.00016775708773695687
test,5961,A#_1_DOWN_29_Overdriven_Guitar,1,0.00016775708773695687
test,5961,A#_1_DOWN_35_Fretless_Bass,1,0.00016775708773695687
test,5961,A#_1_DOWN_42_Cello,1,0.00016775708773695687
test,5961,A#_1_DOWN_49_String_Ensemble_2,1,0.00016775708773695687
test,5961,A#_1_DOWN_4_Rhodes_Piano,1,0.00016775708773695687
test,5961,A#_1_DOWN_64_Soprano_Sax,1,0.00016775708773695687
test,5961,A#_1_DOWN_79_Ocarina,1,0.00016775708773695687
test,5961,A#_1_DOWN_83_Chiff_Lead,1,0.00016775708773695687
test,5961,A#_1_UNISON_109_Bagpipe,1,0.00016775708773695687
test,5961,A#_1_UNISON_13_Xylophone,1,0.00016775708773695687
test,5961,A#_1_UNISON_24_Acoustic_Nylon_Guitar,1,0.00016775708773695687
test,5961,A#_1_UNISON_36_Slap_Bass_1,1,0.00016775708773695687
test,5961,A#_1_UNISON_41_Viola,1,0.00016775708773695687
test,5961,A#_1_UNISON_46_Orchestral_Harp,1,0.00016775708773695687
test,5961,A#_1_UNISON_54_Synth_Voice,1,0.00016775708773695687
test,5961,A#_1_UNISON_64_Soprano_Sax,1,0.00016775708773695687
test,5961,A#_1_UNISON_66_Tenor_Sax,1,0.00016775708773695687
test,5961,A#_1_UNISON_71_Clarinet,1,0.00016775708773695687
test,5961,A#_1_UNISON_92_Bowed_Pad,1,0.00016775708773695687
test,5961,A#_1_UNISON_93_Metallic_Pad,1,0.00016775708773695687
test,5961,A#_1_UP_106_Shamisen,1,0.00016775708773695687
test,5961,A#_1_UP_15_Dulcimer,1,0.00016775708773695687
test,5961,A#_1_UP_16_Hammond_Organ,1,0.00016775708773695687
test,5961,A#_1_UP_25_Acoustic_Steel_Guitar,1,0.00016775708773695687
test,5961,A#_1_UP_33_Fingered_Electric_Bass,1,0.00016775708773695687
test,5961,A#_1_UP_35_Fretless_Bass,1,0.00016775708773695687
test,5961,A#_1_UP_36_Slap_Bass_1,1,0.00016775708773695687
test,5961,A#_1_UP_3_Honky-tonk_Piano,1,0.00016775708773695687
test,5961,A#_1_UP_45_Pizzicato_Strings,1,0.00016775708773695687
test,5961,A#_1_UP_46_Orchestral_Harp,1,0.00016775708773695687
test,5961,A#_1_UP_67_Baritone_Sax,1,0.00016775708773695687
test,5961,A#_1_UP_6_Harpsichord,1,0.00016775708773695687
test,5961,A#_1_UP_71_Clarinet,1,0.00016775708773695687
test,5961,A#_1_UP_75_Pan_Flute,1,0.00016775708773695687
test,5961,A#_1_UP_80_Square_Wave_Lead,1,0.00016775708773695687
test,5961,A#_1_UP_92_Bowed_Pad,1,0.00016775708773695687
test,5961,A#_2_DOWN_12_Marimba,1,0.00016775708773695687
test,5961,A#_2_DOWN_24_Acoustic_Nylon_Guitar,1,0.00016775708773695687
test,5961,A#_2_DOWN_26_Electric_Jazz_Guitar,1,0.00016775708773695687
test,5961,A#_2_DOWN_35_Fretless_Bass,1,0.00016775708773695687
test,5961,"A#_2_DOWN_52_Choir_""Aah""",1,0.00016775708773695687
test,5961,A#_2_DOWN_60_French_Horn,1,0.00016775708773695687
test,5961,A#_2_DOWN_66_Tenor_Sax,1,0.00016775708773695687
test,5961,A#_2_DOWN_79_Ocarina,1,0.00016775708773695687
test,5961,A#_2_DOWN_84_Charang_Lead,1,0.00016775708773695687
test,5961,A#_2_DOWN_92_Bowed_Pad,1,0.00016775708773695687
test,5961,A#_2_UNISON_105_Banjo,1,0.00016775708773695687
test,5961,A#_2_UNISON_18_Rock_Organ,1,0.00016775708773695687
test,5961,A#_2_UNISON_24_Acoustic_Nylon_Guitar,1,0.00016775708773695687
test,5961,A#_2_UNISON_28_Electric_Muted_Guitar,1,0.00016775708773695687
test,5961,A#_2_UNISON_37_Slap_Bass_2,1,0.00016775708773695687
test,5961,A#_2_UNISON_4_Rhodes_Piano,1,0.00016775708773695687
test,5961,A#_2_UNISON_72_Piccolo,1,0.00016775708773695687
test,5961,A#_2_UNISON_79_Ocarina,1,0.00016775708773695687
test,5961,A#_2_UNISON_80_Square_Wave_Lead,1,0.00016775708773695687
test,5961,A#_2_UNISON_83_Chiff_Lead,1,0.00016775708773695687
test,5961,A#_2_UNISON_85_Voice_Lead,1,0.00016775708773695687
test,5961,A#_2_UNISON_88_New_Age_Pad,1,0.00016775708773695687
test,5961,A#_2_UNISON_93_Metallic_Pad,1,0.00016775708773695687
test,5961,A#_2_UP_13_Xylophone,1,0.00016775708773695687
test,5961,A#_2_UP_17_Percussive_Organ,1,0.00016775708773695687
test,5961,A#_2_UP_28_Electric_Muted_Guitar,1,0.00016775708773695687
test,5961,A#_2_UP_29_Overdriven_Guitar,1,0.00016775708773695687
test,5961,A#_2_UP_37_Slap_Bass_2,1,0.00016775708773695687
test,5961,A#_2_UP_42_Cello,1,0.00016775708773695687
test,5961,A#_2_UP_45_Pizzicato_Strings,1,0.00016775708773695687
test,5961,A#_2_UP_56_Trumpet,1,0.00016775708773695687
test,5961,A#_2_UP_58_Tuba,1,0.00016775708773695687
test,5961,A#_2_UP_66_Tenor_Sax,1,0.00016775708773695687
test,5961,A#_2_UP_72_Piccolo,1,0.00016775708773695687
test,5961,A#_2_UP_74_Recorder,1,0.00016775708773695687
test,5961,A#_2_UP_76_Bottle_Blow,1,0.00016775708773695687
test,5961,A#_2_UP_82_Calliope_Lead,1,0.00016775708773695687
test,5961,A#_2_UP_87_Bass_Lead,1,0.00016775708773695687
test,5961,A#_2_UP_93_Metallic_Pad,1,0.00016775708773695687
test,5961,A#_3_DOWN_107_Koto,1,0.00016775708773695687
test,5961,A#_3_DOWN_111_Shanai,1,0.00016775708773695687
test,5961,A#_3_DOWN_13_Xylophone,1,0.00016775708773695687
test,5961,A#_3_DOWN_1_Bright_Acoustic_Piano,1,0.00016775708773695687
test,5961,A#_3_DOWN_24_Acoustic_Nylon_Guitar,1,0.00016775708773695687
test,5961,A#_3_DOWN_29_Overdriven_Guitar,1,0.00016775708773695687
test,5961,A#_3_DOWN_32_Acoustic_Bass,1,0.00016775708773695687
test,5961,A#_3_DOWN_34_Plucked_Electric_Bass,1,0.00016775708773695687
test,5961,A#_3_DOWN_37_Slap_Bass_2,1,0.00016775708773695687
test,5961,A#_3_DOWN_39_Synth_Bass_2,1,0.00016775708773695687
test,5961,A#_3_DOWN_3_Honky-tonk_Piano,1,0.00016775708773695687
test,5961,A#_3_DOWN_46_Orchestral_Harp,1,0.00016775708773695687
test,5961,A#_3_DOWN_58_Tuba,1,0.00016775708773695687
test,5961,A#_3_DOWN_61_Brass_Section,1,0.00016775708773695687
test,5961,A#_3_DOWN_85_Voice_Lead,1,0.00016775708773695687
test,5961,A#_3_DOWN_87_Bass_Lead,1,0.00016775708773695687
test,5961,A#_3_DOWN_93_Metallic_Pad,1,0.00016775708773695687
test,5961,A#_3_UNISON_0_Acoustic_Grand_Piano,1,0.00016775708773695687
test,5961,A#_3_UNISON_106_Shamisen,1,0.00016775708773695687
test,5961,A#_3_UNISON_107_Koto,1,0.00016775708773695687
test,5961,A#_3_UNISON_109_Bagpipe,1,0.00016775708773695687
test,5961,A#_3_UNISON_11_Vibraphone,1,0.00016775708773695687
test,5961,A#_3_UNISON_12_Marimba,1,0.00016775708773695687
test,5961,A#_3_UNISON_24_Acoustic_Nylon_Guitar,1,0.00016775708773695687
test,5961,A#_3_UNISON_27_Electric_Clean_Guitar,1,0.00016775708773695687
test,5961,A#_3_UNISON_49_String_Ensemble_2,1,0.00016775708773695687
test,5961,A#_3_UNISON_51_Synth_Strings_2,1,0.00016775708773695687
test,5961,"A#_3_UNISON_52_Choir_""Aah""",1,0.00016775708773695687
test,5961,A#_3_UNISON_67_Baritone_Sax,1,0.00016775708773695687
test,5961,A#_3_UNISON_69_English_Horn,1,0.00016775708773695687
test,5961,A#_3_UNISON_75_Pan_Flute,1,0.00016775708773695687
test,5961,A#_3_UNISON_83_Chiff_Lead,1,0.00016775708773695687
test,5961,A#_3_UNISON_85_Voice_Lead,1,0.00016775708773695687
test,5961,A#_3_UNISON_90_Polysynth_Pad,1,0.00016775708773695687
test,5961,A#_3_UP_105_Banjo,1,0.00016775708773695687
test,5961,A#_3_UP_109_Bagpipe,1,0.00016775708773695687
test,5961,A#_3_UP_16_Hammond_Organ,1,0.00016775708773695687
test,5961,A#_3_UP_17_Percussive_Organ,1,0.00016775708773695687
test,5961,A#_3_UP_20_Reed_Organ,1,0.00016775708773695687
test,5961,A#_3_UP_25_Acoustic_Steel_Guitar,1,0.00016775708773695687
test,5961,A#_3_UP_3_Honky-tonk_Piano,1,0.00016775708773695687
test,5961,A#_3_UP_44_Tremolo_Strings,1,0.00016775708773695687
test,5961,A#_3_UP_4_Rhodes_Piano,1,0.00016775708773695687
test,5961,A#_3_UP_57_Trombone,1,0.00016775708773695687
test,5961,A#_3_UP_59_Muted_Trumpet,1,0.00016775708773695687
test,5961,A#_3_UP_5_Chorused_Piano,1,0.00016775708773695687
test,5961,A#_3_UP_6_Harpsichord,1,0.00016775708773695687
test,5961,A#_3_UP_7_Clavinet,1,0.00016775708773695687
test,5961,A#_3_UP_84_Charang_Lead,1,0.00016775708773695687
test,5961,A#_3_UP_89_Warm_Pad,1,0.00016775708773695687
test,5961,A#_3_UP_94_Halo_Pad,1,0.00016775708773695687
test,5961,A#_3_UP_95_Sweep_Pad,1,0.00016775708773695687
test,5961,A#_4_DOWN_110_Fiddle,1,0.00016775708773695687
test,5961,A#_4_DOWN_111_Shanai,1,0.00016775708773695687
test,5961,A#_4_DOWN_25_Acoustic_Steel_Guitar,1,0.00016775708773695687
test,5961,A#_4_DOWN_28_Electric_Muted_Guitar,1,0.00016775708773695687
test,5961,A#_4_DOWN_2_Electric_Grand_Piano,1,0.00016775708773695687
test,5961,A#_4_DOWN_30_Distortion_Guitar,1,0.00016775708773695687
test,5961,A#_4_DOWN_37_Slap_Bass_2,1,0.00016775708773695687
test,5961,A#_4_DOWN_40_Violin,1,0.00016775708773695687
test,5961,A#_4_DOWN_46_Orchestral_Harp,1,0.00016775708773695687
test,5961,A#_4_DOWN_48_String_Ensemble_1,1,0.00016775708773695687
test,5961,A#_4_DOWN_63_Synth_Brass_2,1,0.00016775708773695687
test,5961,A#_4_DOWN_65_Alto_Sax,1,0.00016775708773695687
test,5961,A#_4_DOWN_6_Harpsichord,1,0.00016775708773695687
test,5961,A#_4_DOWN_84_Charang_Lead,1,0.00016775708773695687
test,5961,A#_4_UNISON_0_Acoustic_Grand_Piano,1,0.00016775708773695687
test,5961,A#_4_UNISON_110_Fiddle,1,0.00016775708773695687
test,5961,A#_4_UNISON_12_Marimba,1,0.00016775708773695687
test,5961,A#_4_UNISON_20_Reed_Organ,1,0.00016775708773695687
test,5961,A#_4_UNISON_28_Electric_Muted_Guitar,1,0.00016775708773695687
test,5961,A#_4_UNISON_35_Fretless_Bass,1,0.00016775708773695687
test,5961,A#_4_UNISON_42_Cello,1,0.00016775708773695687
test,5961,A#_4_UNISON_48_String_Ensemble_1,1,0.00016775708773695687
test,5961,A#_4_UNISON_50_Synth_Strings_1,1,0.00016775708773695687
test,5961,A#_4_UNISON_54_Synth_Voice,1,0.00016775708773695687
test,5961,A#_4_UNISON_59_Muted_Trumpet,1,0.00016775708773695687
test,5961,A#_4_UNISON_61_Brass_Section,1,0.00016775708773695687
test,5961,A#_4_UNISON_63_Synth_Brass_2,1,0.00016775708773695687
test,5961,A#_4_UNISON_65_Alto_Sax,1,0.00016775708773695687
test,5961,A#_4_UNISON_71_Clarinet,1,0.00016775708773695687
test,5961,A#_4_UNISON_79_Ocarina,1,0.00016775708773695687
test,5961,A#_4_UNISON_7_Clavinet,1,0.00016775708773695687
test,5961,A#_4_UNISON_84_Charang_Lead,1,0.00016775708773695687
test,5961,A#_4_UNISON_92_Bowed_Pad,1,0.00016775708773695687
test,5961,A#_4_UP_19_Church_Organ,1,0.00016775708773695687
test,5961,A#_4_UP_33_Fingered_Electric_Bass,1,0.00016775708773695687
test,5961,A#_4_UP_35_Fretless_Bass,1,0.00016775708773695687
test,5961,A#_4_UP_40_Violin,1,0.00016775708773695687
test,5961,A#_4_UP_51_Synth_Strings_2,1,0.00016775708773695687
test,5961,A#_4_UP_57_Trombone,1,0.00016775708773695687
test,5961,A#_4_UP_58_Tuba,1,0.00016775708773695687
test,5961,A#_4_UP_62_Synth_Brass_1,1,0.00016775708773695687
test,5961,A#_4_UP_76_Bottle_Blow,1,0.00016775708773695687
test,5961,A#_4_UP_80_Square_Wave_Lead,1,0.00016775708773695687
test,5961,A#_4_UP_87_Bass_Lead,1,0.00016775708773695687
test,5961,A#_4_UP_88_New_Age_Pad,1,0.00016775708773695687
test,5961,A#_5_DOWN_108_Kalimba,1,0.00016775708773695687
test,5961,A#_5_DOWN_20_Reed_Organ,1,0.00016775708773695687
test,5961,A#_5_DOWN_30_Distortion_Guitar,1,0.00016775708773695687
test,5961,A#_5_DOWN_34_Plucked_Electric_Bass,1,0.00016775708773695687
test,5961,A#_5_DOWN_41_Viola,1,0.00016775708773695687
test,5961,A#_5_DOWN_42_Cello,1,0.00016775708773695687
test,5961,A#_5_DOWN_43_Contrabass,1,0.00016775708773695687
test,5961,A#_5_DOWN_50_Synth_Strings_1,1,0.00016775708773695687
test,5961,A#_5_DOWN_56_Trumpet,1,0.00016775708773695687
test,5961,A#_5_DOWN_73_Flute,1,0.00016775708773695687
test,5961,A#_5_DOWN_75_Pan_Flute,1,0.00016775708773695687
test,5961,A#_5_DOWN_76_Bottle_Blow,1,0.00016775708773695687
test,5961,A#_5_DOWN_79_Ocarina,1,0.00016775708773695687
test,5961,A#_5_DOWN_7_Clavinet,1,0.00016775708773695687
test,5961,A#_5_DOWN_81_Sawtooth_Wave_Lead,1,0.00016775708773695687
test,5961,A#_5_DOWN_82_Calliope_Lead,1,0.00016775708773695687
test,5961,A#_5_DOWN_83_Chiff_Lead,1,0.00016775708773695687
test,5961,A#_5_DOWN_92_Bowed_Pad,1,0.00016775708773695687
test,5961,A#_5_UNISON_110_Fiddle,1,0.00016775708773695687
test,5961,A#_5_UNISON_50_Synth_Strings_1,1,0.00016775708773695687
test,5961,A#_5_UNISON_66_Tenor_Sax,1,0.00016775708773695687
test,5961,A#_5_UNISON_6_Harpsichord,1,0.00016775708773695687
test,5961,A#_5_UNISON_7_Clavinet,1,0.00016775708773695687
test,5961,A#_5_UNISON_80_Square_Wave_Lead,1,0.00016775708773695687
test,5961,A#_5_UNISON_88_New_Age_Pad,1,0.00016775708773695687
test,5961,A#_5_UNISON_90_Polysynth_Pad,1,0.00016775708773695687
test,5961,A#_5_UP_108_Kalimba,1,0.00016775708773695687
test,5961,A#_5_UP_109_Bagpipe,1,0.00016775708773695687
test,5961,A#_5_UP_12_Marimba,1,0.00016775708773695687
test,5961,A#_5_UP_16_Hammond_Organ,1,0.00016775708773695687
test,5961,A#_5_UP_20_Reed_Organ,1,0.00016775708773695687
test,5961,A#_5_UP_32_Acoustic_Bass,1,0.00016775708773695687
test,5961,A#_5_UP_34_Plucked_Electric_Bass,1,0.00016775708773695687
test,5961,A#_5_UP_48_String_Ensemble_1,1,0.00016775708773695687
test,5961,A#_5_UP_50_Synth_Strings_1,1,0.00016775708773695687
test,5961,A#_5_UP_65_Alto_Sax,1,0.00016775708773695687
test,5961,A#_5_UP_66_Tenor_Sax,1,0.00016775708773695687
test,5961,A#_5_UP_74_Recorder,1,0.00016775708773695687
test,5961,A#_5_UP_75_Pan_Flute,1,0.00016775708773695687
test,5961,A#_5_UP_90_Polysynth_Pad,1,0.00016775708773695687
test,5961,A#_6_DOWN_111_Shanai,1,0.00016775708773695687
test,5961,A#_6_DOWN_11_Vibraphone,1,0.00016775708773695687
test,5961,A#_6_DOWN_15_Dulcimer,1,0.00016775708773695687
test,5961,A#_6_DOWN_24_Acoustic_Nylon_Guitar,1,0.00016775708773695687
test,5961,A#_6_DOWN_25_Acoustic_Steel_Guitar,1,0.00016775708773695687
test,5961,A#_6_DOWN_33_Fingered_Electric_Bass,1,0.00016775708773695687
test,5961,A#_6_DOWN_35_Fretless_Bass,1,0.00016775708773695687
test,5961,A#_6_DOWN_37_Slap_Bass_2,1,0.00016775708773695687
test,5961,A#_6_DOWN_54_Synth_Voice,1,0.00016775708773695687
test,5961,A#_6_DOWN_60_French_Horn,1,0.00016775708773695687
test,5961,A#_6_DOWN_69_English_Horn,1,0.00016775708773695687
test,5961,A#_6_UNISON_109_Bagpipe,1,0.00016775708773695687
test,5961,A#_6_UNISON_13_Xylophone,1,0.00016775708773695687
test,5961,A#_6_UNISON_16_Hammond_Organ,1,0.00016775708773695687
test,5961,A#_6_UNISON_30_Distortion_Guitar,1,0.00016775708773695687
test,5961,A#_6_UNISON_34_Plucked_Electric_Bass,1,0.00016775708773695687
test,5961,A#_6_UNISON_41_Viola,1,0.00016775708773695687
test,5961,A#_6_UNISON_45_Pizzicato_Strings,1,0.00016775708773695687
test,5961,A#_6_UNISON_49_String_Ensemble_2,1,0.00016775708773695687
test,5961,A#_6_UNISON_51_Synth_Strings_2,1,0.00016775708773695687
test,5961,"A#_6_UNISON_52_Choir_""Aah""",1,0.00016775708773695687
test,5961,"A#_6_UNISON_53_Choir_""Ooh""",1,0.00016775708773695687
test,5961,A#_6_UNISON_57_Trombone,1,0.00016775708773695687
test,5961,A#_6_UNISON_62_Synth_Brass_1,1,0.00016775708773695687
test,5961,A#_6_UNISON_63_Synth_Brass_2,1,0.00016775708773695687
test,5961,A#_6_UNISON_69_English_Horn,1,0.00016775708773695687
test,5961,A#_6_UNISON_6_Harpsichord,1,0.00016775708773695687
test,5961,A#_6_UNISON_73_Flute,1,0.00016775708773695687
test,5961,A#_6_UP_109_Bagpipe,1,0.00016775708773695687
test,5961,A#_6_UP_13_Xylophone,1,0.00016775708773695687
test,5961,A#_6_UP_42_Cello,1,0.00016775708773695687
test,5961,A#_6_UP_43_Contrabass,1,0.00016775708773695687
test,5961,A#_6_UP_50_Synth_Strings_1,1,0.00016775708773695687
test,5961,"A#_6_UP_53_Choir_""Ooh""",1,0.00016775708773695687
test,5961,A#_6_UP_61_Brass_Section,1,0.00016775708773695687
test,5961,A#_6_UP_75_Pan_Flute,1,0.00016775708773695687
test,5961,A#_6_UP_92_Bowed_Pad,1,0.00016775708773695687
test,5961,A#_6_UP_93_Metallic_Pad,1,0.00016775708773695687
test,5961,A#_6_UP_94_Halo_Pad,1,0.00016775708773695687
test,5961,A#_7_DOWN_104_Sitar,1,0.00016775708773695687
test,5961,A#_7_DOWN_106_Shamisen,1,0.00016775708773695687
test,5961,A#_7_DOWN_10_Music_Box,1,0.00016775708773695687
test,5961,A#_7_DOWN_12_Marimba,1,0.00016775708773695687
test,5961,A#_7_DOWN_17_Percussive_Organ,1,0.00016775708773695687
test,5961,A#_7_DOWN_25_Acoustic_Steel_Guitar,1,0.00016775708773695687
test,5961,A#_7_DOWN_45_Pizzicato_Strings,1,0.00016775708773695687
test,5961,A#_7_DOWN_49_String_Ensemble_2,1,0.00016775708773695687
test,5961,"A#_7_DOWN_52_Choir_""Aah""",1,0.00016775708773695687
test,5961,A#_7_DOWN_63_Synth_Brass_2,1,0.00016775708773695687
test,5961,A#_7_DOWN_67_Baritone_Sax,1,0.00016775708773695687
